particle	target_type	mask_percent	ablation_condition	n_folds	train_folds	mean_items_per_fold	mean_member_targets_per_item	log_prob_with_mean	log_prob_with_mean_sd	log_prob_with_mean_ci_low	log_prob_with_mean_ci_high	log_prob_without_mean	log_prob_without_mean_sd	log_prob_without_mean_ci_low	log_prob_without_mean_ci_high	context_advantage_mean	context_advantage_mean_sd	context_advantage_mean_ci_low	context_advantage_mean_ci_high	log_prob_with_per_token_mean	log_prob_with_per_token_mean_sd	log_prob_with_per_token_mean_ci_low	log_prob_with_per_token_mean_ci_high	log_prob_without_per_token_mean	log_prob_without_per_token_mean_sd	log_prob_without_per_token_mean_ci_low	log_prob_without_per_token_mean_ci_high	context_advantage_per_token_mean	context_advantage_per_token_mean_sd	context_advantage_per_token_mean_ci_low	context_advantage_per_token_mean_ci_high	log_prob_with_change_from_none_mean	log_prob_with_change_from_none_mean_sd	log_prob_with_change_from_none_mean_ci_low	log_prob_with_change_from_none_mean_ci_high	log_prob_without_change_from_none_mean	log_prob_without_change_from_none_mean_sd	log_prob_without_change_from_none_mean_ci_low	log_prob_without_change_from_none_mean_ci_high	context_advantage_change_from_none_mean	context_advantage_change_from_none_mean_sd	context_advantage_change_from_none_mean_ci_low	context_advantage_change_from_none_mean_ci_high	log_prob_with_per_token_change_from_none_mean	log_prob_with_per_token_change_from_none_mean_sd	log_prob_with_per_token_change_from_none_mean_ci_low	log_prob_with_per_token_change_from_none_mean_ci_high	log_prob_without_per_token_change_from_none_mean	log_prob_without_per_token_change_from_none_mean_sd	log_prob_without_per_token_change_from_none_mean_ci_low	log_prob_without_per_token_change_from_none_mean_ci_high	context_advantage_per_token_change_from_none_mean	context_advantage_per_token_change_from_none_mean_sd	context_advantage_per_token_change_from_none_mean_ci_low	context_advantage_per_token_change_from_none_mean_ci_high	baseline_positive_fraction	baseline_positive_fraction_sd	baseline_positive_fraction_ci_low	baseline_positive_fraction_ci_high	current_positive_fraction	current_positive_fraction_sd	current_positive_fraction_ci_low	current_positive_fraction_ci_high	positive_to_nonpositive_rate	positive_to_nonpositive_rate_sd	positive_to_nonpositive_rate_ci_low	positive_to_nonpositive_rate_ci_high	prompt_with_decrease_fraction	prompt_with_decrease_fraction_sd	prompt_with_decrease_fraction_ci_low	prompt_with_decrease_fraction_ci_high	context_advantage_decrease_fraction	context_advantage_decrease_fraction_sd	context_advantage_decrease_fraction_ci_low	context_advantage_decrease_fraction_ci_high	localized_stronger_drop_than_random_mean_fraction	localized_stronger_drop_than_random_mean_fraction_sd	localized_stronger_drop_than_random_mean_fraction_ci_low	localized_stronger_drop_than_random_mean_fraction_ci_high	localized_random_cdf_mean	localized_random_cdf_mean_sd	localized_random_cdf_mean_ci_low	localized_random_cdf_mean_ci_high	localized_stronger_drop_than_random_mean_fraction_items	log_prob_with_per_token_change_from_none_localized_minus_random_mean_mean	log_prob_without_per_token_change_from_none_localized_minus_random_mean_mean	context_advantage_per_token_change_from_none_localized_minus_random_mean_mean
just	generated	0.5	localized	2	0,1	19.0	13.157894736842106	-24.517733802970465	0.3103123115894228	-24.73715774278102	-24.29830986315991	-25.379553284134936	0.1423946938328631	-25.480241537749134	-25.278865030520734	0.8618194811644709	0.1679176177565583	0.7430837949681179	0.9805551673608239	-2.3358768150951015	0.0582552352796272	-2.3770694870009437	-2.2946841431892593	-2.423936597137442	0.03882735016199248	-2.4513916797324917	-2.3964815145423928	0.08805978204234105	0.019427885117635164	0.07432219273154801	0.10179737135313408	-0.680629475563344	0.09600339897737385	-0.7485141299972027	-0.6127448211294853	-0.7003753079435606	0.06852650142875244	-0.7488308617948211	-0.6519197540923001	0.019745832380216665	0.027476897548621152	0.00031673179761862127	0.039174932962814706	-0.06355439856474045	0.01503467337600473	-0.07418551806183823	-0.05292327906764266	-0.06519572771981144	0.011918411060914215	-0.07362331700195264	-0.05676813843767025	0.0016413291550709988	0.0031162623150905104	-0.000562201059885591	0.0038448593700275884	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.9473684210526315	0.0	0.9473684210526315	0.9473684210526315	0.39473684210526316	0.03721614637823934	0.3684210526315789	0.42105263157894735	0.39473684210526316	0.11164843913471803	0.3157894736842105	0.47368421052631576	0.5986842105263157	0.04652018297279917	0.5657894736842105	0.631578947368421	0.39473684210526316	-0.03584133442507123	-0.03803338313987462	0.0021920487148033917
just	generated	0.5	none	2	0,1	19.0	13.157894736842106	-23.837104327407122	0.2143089126120505	-23.988643612783818	-23.685565042030426	-24.679177976191376	0.07386819240411058	-24.731410675954315	-24.626945276428437	0.8420736487842544	0.1404407202079373	0.7427670631704993	0.9413802343980094	-2.272322416530361	0.04322056190362272	-2.3028839689391054	-2.2417608641216162	-2.358740869417631	0.026908939101078787	-2.3777683627305395	-2.339713376104722	0.08641845288727004	0.016311622802544664	0.07488439379143359	0.09795251198310649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												
just	generated	0.5	random_mean	2	0,1	19.0	13.157894736842106	-24.190101679703435	0.15106061704316606	-24.296917666384882	-24.08328569302199	-25.025889708336884	0.007188474247222985	-25.030972727223478	-25.020806689450286	0.8357880286334478	0.15824909129038756	0.7238890230654057	0.9476870342014898	-2.3000354806700303	0.034777364155541904	-2.324626790696208	-2.2754441706438526	-2.385903213997568	0.0177825464015159	-2.398477373144844	-2.3733290548502914	0.08586773332753767	0.01699481775402609	0.07385058244863628	0.09788488420643904	-0.3529973522963149	0.06324829556888242	-0.39772065099156273	-0.3082740536010671	-0.3467117321455084	0.08105666665133293	-0.4040274507950434	-0.2893960134959734	-0.006285620150806505	0.01780837108245048	-0.018878040105093658	0.0063067998034806476	-0.02771306413966923	0.008443197748081313	-0.033683306522236514	-0.021742821757101946	-0.027162344579936833	0.009126392699562745	-0.033615678745569054	-0.020709010414304615	-0.0005507195597323931	0.0006831949514814372	-0.0010338113427973317	-6.76277766674545e-05	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.9210526315789473	0.0372161463782393	0.8947368421052632	0.9473684210526315	0.6052631578947368	0.11164843913471806	0.5263157894736842	0.6842105263157895												
just	generated	1.0	localized	2	0,1	19.0	13.157894736842106	-25.05045193688155	0.4111306889297837	-25.341165234977698	-24.759738638785404	-25.89789962107291	0.2259133334166696	-26.057644471092296	-25.738154771053527	0.8474476841913599	0.18521735551311483	0.7164792361145967	0.9784161322681229	-2.3818908078995116	0.06975841362322031	-2.4312174552173067	-2.3325641605817165	-2.4680242425753094	0.04892110640514248	-2.5026166886575343	-2.4334317964930845	0.08613343467579711	0.02083730721807827	0.07139923344022657	0.10086763591136765	-1.2133476094744302	0.19682177631773348	-1.3525216221938814	-1.074173596754979	-1.2187216448815357	0.15204514101255573	-1.3262337951379788	-1.1112094946250928	0.005374035407105602	0.04477663530517779	-0.02628782705590258	0.037035897870113785	-0.10956839136915085	0.026537851719598046	-0.1283334862782017	-0.09080329646009999	-0.10928337315767792	0.022012167304064433	-0.12484832592699469	-0.09371842038836116	-0.0002850182114729411	0.004525684415533623	-0.0034851603512070423	0.00291512392826116	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.9473684210526315	0.0	0.9473684210526315	0.9473684210526315	0.5526315789473684	0.03721614637823938	0.5263157894736842	0.5789473684210527	0.5	0.1860807318911967	0.3684210526315789	0.631578947368421	0.5328947368421052	0.0837363293510385	0.47368421052631576	0.5921052631578947	0.5	-0.028370832200413244	-0.029024901008677998	0.0006540688082647518
just	generated	1.0	none	2	0,1	19.0	13.157894736842106	-23.837104327407122	0.2143089126120505	-23.988643612783818	-23.685565042030426	-24.679177976191376	0.07386819240411058	-24.731410675954315	-24.626945276428437	0.8420736487842544	0.1404407202079373	0.7427670631704993	0.9413802343980094	-2.272322416530361	0.04322056190362272	-2.3028839689391054	-2.2417608641216162	-2.358740869417631	0.026908939101078787	-2.3777683627305395	-2.339713376104722	0.08641845288727004	0.016311622802544664	0.07488439379143359	0.09795251198310649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												
just	generated	1.0	random_mean	2	0,1	19.0	13.157894736842106	-24.754156579257696	0.20992243498265475	-24.90259415655712	-24.605719001958267	-25.58603497799008	0.08513529469269318	-25.6462347221856	-25.525835233794563	0.831878398732389	0.12478714028995726	0.7436405656284831	0.9201162318362948	-2.3535199756990988	0.044813806851255536	-2.3852081224144057	-2.321831828983792	-2.4389993415666313	0.030351407107842673	-2.4604610273511405	-2.417537655782122	0.08547936586753235	0.01446239974341297	0.07525290493673446	0.09570582679833026	-0.9170522518505744	0.004386477629394904	-0.9201539599278427	-0.9139505437733062	-0.9068570017987092	0.011267102288584567	-0.9148240462312898	-0.8988899573661285	-0.010195250051865393	0.01565357991797973	-0.021264002561714422	0.0008735024579836343	-0.08119755916873761	0.0015932449476322235	-0.08232415347529956	-0.08007096486217566	-0.08025847214899992	0.003442468006763917	-0.08269266462060043	-0.07782427967739942	-0.0009390870197376936	0.0018492230591316983	-0.0022466851847762494	0.00036851114530086235	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.5526315789473684	0.18608073189119675	0.42105263157894735	0.6842105263157895												
just	generated	5.0	localized	2	0,1	19.0	13.157894736842106	-29.237681766243966	1.094718316618647	-30.011764511414132	-28.463599021073797	-30.027439724683546	0.9489016730553272	-30.698414532380227	-29.356464916986862	0.7897579584395802	0.14581664356332863	0.6866500209660888	0.8928658959130716	-2.750421060619304	0.12505966592327422	-2.8388515984465754	-2.6619905227920326	-2.831194733473697	0.10883690638406153	-2.908154048021232	-2.7542354189261613	0.08077367285439231	0.016222759539212473	0.06930244957465642	0.0922448961341282	-5.4005774388368435	0.8804094040066003	-6.023120898630317	-4.77803397904337	-5.348261748492169	0.8750334806512072	-5.967003856425905	-4.729519640558433	-0.05231569034467393	0.005375923355391691	-0.056117042204410536	-0.04851433848493733	-0.478098644088943	0.08183910401965075	-0.5359676295074692	-0.4202296586704167	-0.47245386405606526	0.0819279672829829	-0.5303856852906921	-0.41452204282143845	-0.005644780032877731	8.886326333218042e-05	-0.005707615848978282	-0.0055819442167771805	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.5789473684210527	0.07443229275647868	0.5263157894736842	0.631578947368421	0.5789473684210527	0.0	0.5789473684210527	0.5789473684210527	0.45394736842105265	0.027912109783679476	0.4342105263157895	0.47368421052631576	0.5789473684210527	0.1861260506955181	0.18905754887358386	-0.00293149817806581
just	generated	5.0	none	2	0,1	19.0	13.157894736842106	-23.837104327407122	0.2143089126120505	-23.988643612783818	-23.685565042030426	-24.679177976191376	0.07386819240411058	-24.731410675954315	-24.626945276428437	0.8420736487842544	0.1404407202079373	0.7427670631704993	0.9413802343980094	-2.272322416530361	0.04322056190362272	-2.3028839689391054	-2.2417608641216162	-2.358740869417631	0.026908939101078787	-2.3777683627305395	-2.339713376104722	0.08641845288727004	0.016311622802544664	0.07488439379143359	0.09795251198310649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												
just	generated	5.0	random_mean	2	0,1	19.0	13.157894736842106	-31.464425260092504	0.978781125344626	-32.15652803112109	-30.77232248906392	-32.28246547549659	1.0873379887904826	-33.051329540812084	-31.5136014101811	0.8180402154040849	0.10855686344585591	0.7412789211171781	0.8948015096909916	-2.9365471113148214	0.05885517191991304	-2.978164002487292	-2.894930220142351	-3.02025228234728	0.0730183547339559	-3.071884056130745	-2.968620508563815	0.08370517103245813	0.014163182814042847	0.07369028842146366	0.0937200536434526	-7.627320932685388	1.193090037956681	-8.470962989090673	-6.783678876280104	-7.6032874993052175	1.1612061811945986	-8.424384264383653	-6.7821907342267815	-0.024033433380169448	0.03188385676208115	-0.046578724707017585	-0.0014881420533213077	-0.664224694784461	0.10207573382353607	-0.7364031383656764	-0.5920462512032456	-0.6615114129296492	0.09992729383503438	-0.7321706800260227	-0.5908521458332757	-0.0027132818548119214	0.002148439988501813	-0.004232458339653902	-0.0011941053699699412	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.5	0.03721614637823934	0.47368421052631576	0.5263157894736842												
just	gold	0.5	localized	2	0,1	19.0	1.0	-28.235277627643786	5.630492078971415	-32.216636758101615	-24.253918497185957	-28.419658108761435	5.641467650704894	-32.40877814041941	-24.430538077103463	0.1843804811176501	0.010975571733481137	0.17661957991750618	0.19214138231779399	-2.4140461232435664	0.39400860631303875	-2.692652280613377	-2.135439965873756	-2.4373305042850655	0.38725625817785153	-2.711162030499553	-2.1634989780705784	0.023284381041499456	0.006752348135187143	0.01850974988617629	0.028059012196822625	-0.6386888278158087	0.10694320045904476	-0.7143090900621916	-0.5630685655694259	-0.6212100982666016	0.08484645072175324	-0.6812055989315635	-0.5612145976016396	-0.017478729549207185	0.022096749737291522	-0.033103491130628084	-0.001853967967786287	-0.05257601397901906	0.00026746492610923414	-0.052765140242000456	-0.05238688771603766	-0.05161186191217422	0.0026831178416486185	-0.05350911273272657	-0.04971461109162187	-0.0009641520668448355	0.0029505827677578558	-0.0030505291503785874	0.0011222250166889164	0.6842105263157895	0.0	0.6842105263157895	0.6842105263157895	0.7105263157894737	0.0372161463782393	0.6842105263157895	0.7368421052631579	0.038461538461538464	0.05439282932204212	0.0	0.07692307692307693	0.763157894736842	0.03721614637823938	0.7368421052631579	0.7894736842105263	0.6578947368421053	0.11164843913471799	0.5789473684210527	0.7368421052631579	0.5526315789473684	0.03721614637823938	0.5263157894736842	0.5789473684210527	0.4407894736842105	0.009304036594559825	0.4342105263157895	0.4473684210526316	0.5526315789473685	-0.04850560511369509	-0.04684994144550738	-0.0016556636681877152
