source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
only	discourse_particle	0	315	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.08251859873435023	0.0833728509213851	0.08251859873435023	0.0833728509213851	1.0	1.0	1.0	1.0	0.08303177609617059	0.08303177609617059	1.0	1.0	0.1017265630804974	0.1017265630804974	50.0	50	25.82
only	discourse_particle	0	315	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.1369546763681761	0.14961667474181872	0.1369546763681761	0.14961667474181872	0.92	0.92	0.9193805049127345	0.9193805049127345	0.1383010301051206	0.1383010301051206	1.0	1.0	0.0526630594616844	0.0526630594616844	50.0	50	25.5
only	discourse_particle	1	491	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.03608273712687642	0.0331314765711766	0.03608273712687642	0.0331314765711766	0.86	0.86	0.8592033361602469	0.8592033361602469	0.03600096710941938	0.03600096710941938	1.0	1.0	0.0385939843124812	0.0385939843124812	50.0	50	25.5
only	discourse_particle	1	491	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.010808059712325124	0.0136844818790753	0.010808059712325124	0.0136844818790753	0.68	0.68	0.6896115228621968	0.6896115228621968	0.010796110112878073	0.010796110112878073	1.0	1.0	0.0136320988337198	0.0136320988337198	50.0	50	25.5
only	discourse_particle	2	501	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0031171793520411457	0.00156749199176655	0.0031171793520411457	0.00156749199176655	0.58	0.58	0.5775426996315576	0.5775426996315576	0.0033647498904168256	0.0033647498904168256	1.0	1.0	0.0032965353090468	0.0032965353090468	50.0	50	25.5
only	discourse_particle	2	501	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.00047494509970045606	0.0026010610482392	0.00047494509970045606	0.0026010610482392	0.58	0.58	0.539938396649523	0.539938396649523	-0.00011275829108307172	-0.00011275829108307172	1.0	1.0	0.0031453322057855	0.0031453322057855	50.0	50	25.5
only	discourse_particle	3	649	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.04105613520990374	0.04134174178947095	0.04105613520990374	0.04134174178947095	0.9	0.9	0.9055192595150139	0.9055192595150139	0.03969820880517124	0.03969820880517124	1.0	1.0	0.0693121260785042	0.0693121260785042	50.0	50	25.5
only	discourse_particle	3	649	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.02026244615765279	0.016900416337526702	0.02026244615765279	0.016900416337526702	0.68	0.68	0.6838994753234797	0.6838994753234797	0.01998066966377242	0.01998066966377242	1.0	1.0	0.0669392098241776	0.0669392098241776	50.0	50	25.5
only	discourse_particle	4	660	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.017787478447851435	0.01651719743258325	0.017787478447851435	0.01651719743258325	0.78	0.78	0.7832097228588261	0.7832097228588261	0.01810211225408603	0.01810211225408603	1.0	1.0	0.0177974441777104	0.0177974441777104	50.0	50	25.5
only	discourse_particle	4	660	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.03187423354647014	0.03100278515604815	0.03187423354647014	0.03100278515604815	0.84	0.84	0.8376158266976833	0.8376158266976833	0.031238205160769	0.031238205160769	1.0	1.0	0.0223406964334947	0.0223406964334947	50.0	50	25.5
