particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
not	0	0	21	resid	0	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-2.2562080341226913	8.346753961907538e-05	5.29476560175933e-05	5.29476560175933e-05
not	0	2	53	resid	0	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-1.4011278947194417	-0.00012482537163616136	-0.00010855325277985497	0.0
not	0	4	0	resid	0	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-2.9452416556222096	-0.0019583020891458247	-0.0008030902604813652	0.0
not	0	10	44	resid	0	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.9207461507696855	-0.013240513048673908	-0.010899228832767628	0.0
not	0	0	21	resid	1	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-2.2505802196614884	0.005711282000822049	0.003622953260382059	0.003622953260382059
not	0	2	53	resid	1	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-1.4092876182662115	-0.00828454891840602	-0.007204582859389423	0.0
not	0	4	0	resid	1	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-2.925310339246477	0.017973014286586597	0.00737064664591455	0.00737064664591455
not	0	10	44	resid	1	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.9354592373496609	-0.027953599628649295	-0.02301063999047462	0.0
not	0	0	21	resid	2	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-2.2423018707948574	0.013989630867452973	0.008874326071709489	0.008874326071709489
not	0	2	53	resid	2	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-1.408801641729143	-0.00779857238133741	-0.006781957769778195	0.0
not	0	4	0	resid	2	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-2.887038367135184	0.05624498639787978	0.02306579818680904	0.02306579818680904
not	0	10	44	resid	2	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.9408968875282688	-0.03339124980725727	-0.027486765152038798	0.0
not	0	0	21	resid	3	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-2.183359805275412	0.07293169638689845	0.04626424105342316	0.04626424105342316
not	0	2	53	resid	3	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-1.3111315038469102	0.08987156550089526	0.07815599216460692	0.07815599216460692
not	0	4	0	resid	3	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-2.622868606022426	0.3204147475106378	0.13140054563932374	0.13140054563932374
not	0	10	44	resid	3	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.705009560835989	0.20249607688502258	0.1666892416928371	0.1666892416928371
not	0	0	21	resid	4	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-2.0473877962897804	0.20890370537253	0.1325181212162811	0.1325181212162811
not	0	2	53	resid	4	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-1.2797855138778687	0.12121755546993684	0.10541574815926417	0.10541574815926417
not	0	4	0	resid	4	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-2.259084701538086	0.6841986519949779	0.28058657379634205	0.28058657379634205
not	0	10	44	resid	4	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.6096135189658718	0.29789211875513977	0.2452166587393256	0.2452166587393256
not	0	0	21	resid	5	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-1.9998063900891472	0.2564851115731632	0.16270139892929458	0.16270139892929458
not	0	2	53	resid	5	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-1.1006800929705303	0.30032297637727523	0.2611731536863007	0.2611731536863007
not	0	4	0	resid	5	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-1.8669309105191911	1.0763524430138727	0.44140695586287393	0.44140695586287393
not	0	10	44	resid	5	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.628936767578125	0.27856887014288656	0.22931028806900627	0.22931028806900627
not	0	0	21	resid	6	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-1.8633757338804358	0.39291576778187465	0.24924622208043137	0.24924622208043137
not	0	2	53	resid	6	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-0.929463611708747	0.47153945763905847	0.41007001437149926	0.41007001437149926
not	0	4	0	resid	6	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-1.6856930085590907	1.2575903449739732	0.5157317470689741	0.5157317470689741
not	0	10	44	resid	6	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.5826112847579152	0.3248943529630963	0.26744416069084403	0.26744416069084403
not	0	0	21	resid	7	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-1.6466645563350004	0.60962694532731	0.3867170153517954	0.3867170153517954
not	0	2	53	resid	7	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-0.882961822880639	0.5180412464671665	0.4505098734418702	0.4505098734418702
not	0	4	0	resid	7	utterance_final	0	prompt_without	25	24	-0.5048250811440604	-2.943283353533064	-1.5288385663713728	1.414444787161691	0.5800569987920822	0.5800569987920822
not	0	10	44	resid	7	utterance_final	0	prompt_without	46	45	-0.6926937228754947	-1.9075056377210116	-1.5448074340820312	0.3626982036389803	0.2985632583996374	0.2985632583996374
not	0	0	21	resid	8	utterance_final	0	prompt_without	107	106	-0.6798753598157097	-2.2562915016623104	-1.6072371987735523	0.6490543028887581	0.4117277701359118	0.4117277701359118
not	0	2	53	resid	8	utterance_final	0	prompt_without	29	28	-0.2511031958791945	-1.4010030693478055	-0.8023330701722039	0.5986699991756016	0.5206279372566116	0.5206279372566116
