particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	attn	6	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-1.9007728661978769	0.17145390424434398	0.1529124536935293	0.1529124536935293	9	9	restoration	0.1529124536935293
not	0	attn	3	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-1.911616045080483	0.16061072536173773	0.1322638090229564	0.1322638090229564	9	9	restoration	0.1322638090229564
not	0	attn	7	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-1.9610305950328342	0.11119617540938635	0.1048590180789112	0.10508194391774678	9	9	restoration	0.1048590180789112
not	0	attn	12	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-1.9372477243477084	0.1349790460945123	0.09574461518973951	0.09587108445859609	9	9	restoration	0.09574461518973951
not	0	attn	5	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-1.9881397592197152	0.0840870112225057	0.07735716991814334	0.08184649599584051	9	9	restoration	0.07735716991814334
not	0	attn	4	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0185577925322895	0.05366897790993145	0.04042968085579504	0.0413559187173893	9	9	restoration	0.04042968085579504
not	0	attn	9	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0273730174754885	0.04485375296673239	0.035568274145817536	0.036912440225653494	9	9	restoration	0.035568274145817536
not	0	attn	8	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.030608467804972	0.041618302637248784	0.026630281070301652	0.03432456138054188	9	9	restoration	0.026630281070301652
not	0	attn	13	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.030260589328136	0.0419661811140849	0.025730404160929803	0.027229644364592194	9	9	restoration	0.025730404160929803
not	0	attn	10	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0537444920832177	0.01848227835900286	0.020666593162510044	0.022823621274941277	9	9	restoration	0.020666593162510044
not	0	attn	11	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0608133088658867	0.011413461576334284	0.013186917735099576	0.01802414516605762	9	9	restoration	0.013186917735099576
not	0	attn	1	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.060875678738638	0.011351091703582481	0.00885717096382565	0.011179737175861902	9	9	restoration	0.00885717096382565
not	0	attn	15	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0571792027571636	0.015047567685057292	0.00780512265395348	0.008172081445984865	9	9	restoration	0.00780512265395348
not	0	attn	14	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0619005926087177	0.01032617783350303	0.006647053684815095	0.009892509249856827	9	9	restoration	0.006647053684815095
not	0	attn	2	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.064422156219639	0.007804614222581805	0.0040718822983627926	0.005667710550234626	9	9	restoration	0.0040718822983627926
not	0	attn	16	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.066323732043575	0.005903038398646106	0.0037793183050400248	0.0038751647294570954	9	9	restoration	0.0037793183050400248
not	0	attn	17	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.070596164402165	0.001630606040055814	0.0009696003390887575	0.001050789395769267	9	9	restoration	0.0009696003390887575
not	0	attn	21	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.0713331351310615	0.0008936353111590714	0.0006281073427851583	0.0008311442585693389	9	9	restoration	0.0006281073427851583
not	0	attn	18	utterance_final	0	prompt_without	-0.5876698419912347	-2.072226770442221	-2.071032837773694	0.0011939326685265206	0.0005157322197337695	0.000786564891621599	9	9	restoration	0.0005157322197337695
