source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_win_rate_per_token	p_weighted_win_rate	p_weighted_win_rate_per_token	p_mean_advantage	p_mean_advantage_per_token	p_weighted_advantage	p_weighted_advantage_per_token	p_top1_win	p_top1_win_per_token	p_top1_advantage	p_top1_advantage_per_token	p_prime_win_rate	p_prime_win_rate_per_token	p_prime_weighted_win_rate	p_prime_weighted_win_rate_per_token	p_prime_mean_advantage	p_prime_mean_advantage_per_token	p_prime_weighted_advantage	p_prime_weighted_advantage_per_token	p_prime_top1_win	p_prime_top1_win_per_token	p_prime_top1_advantage	p_prime_top1_advantage_per_token	both_mean_advantages_positive	both_top1_own_context_wins
expanded_data	discourse_particle	0	just_e_1157	just	o	50	50	3	0.030927835051546393	0.82	0.82	0.8290495763054804	0.8290495763054804	0.014522003987006373	0.014522003987006373	0.015094057239946947	0.015094057239946947	1.0	1.0	0.0360873718010751	0.0360873718010751	0.7	0.7	0.7007706234743248	0.7007706234743248	0.013742753940021866	0.013742753940021866	0.013633805175076296	0.013633805175076296	1.0	1.0	0.0267576694488525	0.0267576694488525	True	True
expanded_data	discourse_particle	1	just_j_5467	just	h	50	50	0	0.0	0.82	0.82	0.8353523131542178	0.8353523131542178	0.05220869790608483	0.05220869790608483	0.05557074587231875	0.05557074587231875	1.0	1.0	0.028551185131073	0.028551185131073	0.8	0.8	0.8092240476814917	0.8092240476814917	0.05010729737570261	0.05010729737570261	0.053054217855168694	0.053054217855168694	1.0	1.0	0.0813716976873335	0.0813716976873335	True	True
expanded_data	discourse_particle	2	just_j_2485	just	h	50	50	3	0.030927835051546393	0.62	0.62	0.6309908632340907	0.6309908632340907	0.004931511146906626	0.004931511146906626	0.005309959319697392	0.005309959319697392	1.0	1.0	0.0139815270900726	0.0139815270900726	0.6	0.6	0.5746192387977885	0.5746192387977885	0.010724935910375226	0.010724935910375226	0.00949091758113083	0.00949091758113083	0.0	0.0	-0.021140835903309	-0.021140835903309	True	False
expanded_data	discourse_particle	3	just_e_2798	just	o	50	50	0	0.0	0.96	0.96	0.9600038654272832	0.9600038654272832	0.13699382500719595	0.13699382500719595	0.13722285858190866	0.13722285858190866	1.0	1.0	0.1126560205366553	0.1126560205366553	0.98	0.98	0.9779680306336491	0.9779680306336491	0.16110473106921927	0.16110473106921927	0.15821175015586159	0.15821175015586159	1.0	1.0	0.2312404712041219	0.2312404712041219	True	True
expanded_data	discourse_particle	4	just_j_1627	just	h	50	50	2	0.02040816326530612	0.76	0.76	0.7591881864617328	0.7591881864617328	0.00938174759199036	0.00938174759199036	0.009513893761105252	0.009513893761105252	0.0	0.0	-0.0067632973194122	-0.0067632973194122	0.58	0.58	0.5673581403278624	0.5673581403278624	0.0014649336520800198	0.0014649336520800198	0.0015765855247386032	0.0015765855247386032	0.0	0.0	-0.0041144043207168	-0.0041144043207168	True	False
expanded_data	discourse_particle	5	just_e_4508	just	o	50	50	1	0.010101010101010102	0.9	0.9	0.9049165997891067	0.9049165997891067	0.10767531377436064	0.10767531377436064	0.11034862904589743	0.11034862904589743	0.0	0.0	-0.040452171255041	-0.040452171255041	0.84	0.84	0.8398943753652164	0.8398943753652164	0.14409769081932258	0.14409769081932258	0.13915704621510994	0.13915704621510994	1.0	1.0	0.2370264584367925	0.2370264584367925	True	False
expanded_data	discourse_particle	6	just_j_638	just	h	50	50	3	0.030927835051546393	0.76	0.76	0.7657891701255839	0.7657891701255839	0.032870941649487624	0.032870941649487624	0.03186166098417647	0.03186166098417647	0.0	0.0	-0.0087260477470629	-0.0087260477470629	0.7	0.7	0.6930180889195032	0.6930180889195032	0.02180183961804646	0.02180183961804646	0.02036476587026783	0.02036476587026783	0.0	0.0	-0.0129201868001152	-0.0129201868001152	True	False
expanded_data	discourse_particle	7	just_e_5138	just	o	50	50	1	0.010101010101010102	0.78	0.78	0.7663247550015967	0.7663247550015967	0.02873457622349423	0.02873457622349423	0.028737674719845497	0.028737674719845497	1.0	1.0	0.1125031930428964	0.1125031930428964	0.76	0.76	0.7618087035566046	0.7618087035566046	0.025584141072423666	0.025584141072423666	0.02383692038973612	0.02383692038973612	1.0	1.0	0.0207217108119618	0.0207217108119618	True	True
expanded_data	discourse_particle	8	just_j_498	just	h	50	50	7	0.07526881720430108	0.54	0.54	0.5385430352666193	0.5385430352666193	0.013956333285374307	0.013956333285374307	0.013795821271774698	0.013795821271774698	0.0	0.0	-0.0119827426970005	-0.0119827426970005	0.58	0.58	0.5810213372930575	0.5810213372930575	0.005457894356112864	0.005457894356112864	0.006015115511056945	0.006015115511056945	1.0	1.0	0.0351858632317904	0.0351858632317904	True	False
expanded_data	discourse_particle	9	just_j_7769	just	h	50	50	0	0.0	0.78	0.78	0.7646370334220169	0.7646370334220169	0.01128071466130336	0.01128071466130336	0.010556850964148205	0.010556850964148205	1.0	1.0	0.01116344332695	0.01116344332695	0.8	0.8	0.8025979388850532	0.8025979388850532	0.009416832802080135	0.009416832802080135	0.009700613481075078	0.009700613481075078	1.0	1.0	0.0013199771036867	0.0013199771036867	True	True
expanded_data	discourse_particle	10	just_j_12718	just	h	50	50	0	0.0	0.76	0.76	0.7630363375502823	0.7630363375502823	0.03341414502136381	0.03341414502136381	0.03559237428201238	0.03559237428201238	1.0	1.0	0.0151010727882385	0.0151010727882385	0.8	0.8	0.8027869998139007	0.8027869998139007	0.02155561213749552	0.02155561213749552	0.02224836549805838	0.02224836549805838	1.0	1.0	0.0346317291259765	0.0346317291259765	True	True
expanded_data	discourse_particle	11	just_j_8242	just	h	50	50	0	0.0	0.54	0.54	0.5284555010726965	0.5284555010726965	0.0006839968397759499	0.0006839968397759499	0.0005326049315945837	0.0005326049315945837	1.0	1.0	0.0066954657651375	0.0066954657651375	0.56	0.56	0.5877064430423401	0.5877064430423401	0.001512153145605424	0.001512153145605424	0.002002123441501374	0.002002123441501374	1.0	1.0	0.0077280448033259	0.0077280448033259	True	True
expanded_data	discourse_particle	12	just_j_8890	just	h	50	50	0	0.0	0.7	0.7	0.7287721133745549	0.7287721133745549	0.010507088814396064	0.010507088814396064	0.01212280270551893	0.01212280270551893	1.0	1.0	0.0345852303504944	0.0345852303504944	0.66	0.66	0.6648767762447206	0.6648767762447206	0.0031357467782486288	0.0031357467782486288	0.0035080326736394445	0.0035080326736394445	1.0	1.0	0.0086521835469487	0.0086521835469487	True	True
expanded_data	discourse_particle	13	just_j_10613	just	h	50	50	1	0.010101010101010102	0.58	0.58	0.5563506068186161	0.5563506068186161	0.000783124338261261	0.000783124338261261	0.00014981103936589175	0.00014981103936589175	1.0	1.0	0.0073591251122323	0.0073591251122323	0.56	0.56	0.5612875523455932	0.5612875523455932	0.002697265673974914	0.002697265673974914	0.0026320858864326492	0.0026320858864326492	1.0	1.0	0.0144276229234842	0.0144276229234842	True	True
expanded_data	discourse_particle	14	just_e_6323	just	o	50	50	0	0.0	0.66	0.66	0.6733451287401966	0.6733451287401966	0.00400388644240688	0.00400388644240688	0.00397234752359468	0.00397234752359468	0.0	0.0	-0.0049011366707937	-0.0049011366707937	0.58	0.58	0.5661028610662817	0.5661028610662817	0.001166396349955926	0.001166396349955926	0.0009684786279157212	0.0009684786279157212	1.0	1.0	0.0035905800168476	0.0035905800168476	True	False
expanded_data	discourse_particle	15	just_j_4012	just	h	50	50	0	0.0	0.7	0.7	0.7010553418954154	0.7010553418954154	0.009961224239013668	0.009961224239013668	0.009779823457209482	0.009779823457209482	1.0	1.0	0.0259315496267274	0.0259315496267274	0.58	0.58	0.5842206614863594	0.5842206614863594	0.004713089835384994	0.004713089835384994	0.004575656743507469	0.004575656743507469	1.0	1.0	0.0074276085253115	0.0074276085253115	True	True
expanded_data	discourse_particle	16	just_e_9268	just	o	50	50	3	0.030927835051546393	0.66	0.66	0.658400213631835	0.658400213631835	0.005072362460647933	0.005072362460647933	0.004902649116341327	0.004902649116341327	0.0	0.0	-0.0198514247551942	-0.0198514247551942	0.6	0.6	0.5959100204357024	0.5959100204357024	0.0028943642389306	0.0028943642389306	0.0026444087675988434	0.0026444087675988434	1.0	1.0	0.0077222527996186	0.0077222527996186	True	False
expanded_data	discourse_particle	17	just_j_788	just	h	50	50	0	0.0	0.6	0.6	0.598883901847696	0.598883901847696	0.0028781172903212782	0.0028781172903212782	0.0028911322540443323	0.0028911322540443323	0.0	0.0	-0.0003595779526908	-0.0003595779526908	0.52	0.52	0.5045221877689587	0.5045221877689587	0.001364043524590722	0.001364043524590722	0.001217695539488715	0.001217695539488715	0.0	0.0	-0.0072907112082656	-0.0072907112082656	True	False
