particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
just	0	attn	6	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9457569033917028	0.022285757022652824	0.08875557305267025	0.09324824375684876	13	13	restoration	0.08875557305267025
just	0	attn	3	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9481041469875274	0.019938513426828248	0.0848540559923078	0.08664250698565734	13	13	restoration	0.0848540559923078
just	0	attn	5	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.944052096775008	0.023990563639347616	0.0809740824249406	0.08317178469918744	13	13	restoration	0.0809740824249406
just	0	attn	4	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9538345055967266	0.01420815481762906	0.07238524763749339	0.07701215288441629	13	13	restoration	0.07238524763749339
just	0	attn	7	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9489742915959705	0.019068368818385188	0.07092651848566506	0.07226670388537632	13	13	restoration	0.07092651848566506
just	0	attn	12	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9532777786772875	0.014764881737068025	0.053866236587812186	0.05781615770564455	13	13	restoration	0.053866236587812186
just	0	attn	10	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9553023852838034	0.01274027513055223	0.05058666088042863	0.05136482623545377	13	13	restoration	0.05058666088042863
just	0	attn	13	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9545183366725942	0.013524323741761332	0.02890917927012371	0.034041795187639286	13	13	restoration	0.02890917927012371
just	0	attn	2	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9612288023809478	0.006813858033407829	0.02511409255884884	0.027286389477431148	13	13	restoration	0.02511409255884884
just	0	attn	8	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9633309738340775	0.004711686580278118	0.023262290037762597	0.035424553269485175	13	13	restoration	0.023262290037762597
just	0	attn	1	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9647108163808815	0.0033318440334741063	0.012085312710483917	0.012606177147770382	13	13	restoration	0.012085312710483917
just	0	attn	9	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9663218523002141	0.0017208081141415561	0.008737931933585416	0.025538158887647076	13	13	restoration	0.008737931933585416
just	0	attn	16	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9689352180660303	-0.0008925576516746747	0.003479706989583237	0.006401311248138058	13	13	restoration	0.003479706989583237
just	0	attn	21	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9678142859170945	0.00022837449726108828	0.0019128869929436836	0.003047279362786294	13	13	restoration	0.0019128869929436836
just	0	attn	0	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9681849057871568	-0.00014224537280114276	0.0017502297807553751	0.00573675212565889	13	13	restoration	0.0017502297807553751
just	0	attn	29	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9685664909460463	-0.00052383053169072	0.0006074333952331173	0.0021083433250547613	13	13	restoration	0.0006074333952331173
just	0	attn	28	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9680409595975648	1.700816790961568e-06	0.0005449819550004683	0.0018335436549244575	13	13	restoration	0.0005449819550004683
just	0	attn	19	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9682388095947603	-0.00019614918040465718	0.00046116574629752907	0.001975667125755752	13	13	restoration	0.00046116574629752907
just	0	attn	22	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9681165310072033	-7.387059284764856e-05	0.00031806194469964714	0.001906054560364588	13	13	restoration	0.00031806194469964714
just	0	attn	18	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9681568424583168	-0.00011418204396115209	0.00027754524245126867	0.0027512895220976473	13	13	restoration	0.00027754524245126867
just	0	attn	31	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9680426604143556	0.0	0.0	0.0	13	13	restoration	0.0
just	0	attn	23	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9682983328980559	-0.0002556724837001756	-0.00030515559996690595	0.001562411871653663	13	13	restoration	-0.00030515559996690595
just	0	attn	15	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.968378973998138	-0.00033631358378232	-0.0004232520095125222	0.009528919956721567	13	13	restoration	-0.0004232520095125222
just	0	attn	20	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.968894895833913	-0.0008522354195573081	-0.0005583019542783689	0.0019464975935509854	13	13	restoration	-0.0005583019542783689
just	0	attn	25	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9683397985118708	-0.00029713809751523115	-0.0005940702522579663	0.0008570693305649982	13	13	restoration	-0.0005940702522579663
just	0	attn	17	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.968285916160198	-0.00024325574584236427	-0.0006747088753294775	0.0019658894155428906	13	13	restoration	-0.0006747088753294775
just	0	attn	30	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9683436010921157	-0.0003009406777600976	-0.0010732093375707603	0.0005866936421401336	13	13	restoration	-0.0010732093375707603
just	0	attn	24	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9686365291221778	-0.0005938687078221444	-0.0012918788227205271	0.001303546451282036	13	13	restoration	-0.0012918788227205271
just	0	attn	26	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.968546590747638	-0.0005039303332823875	-0.001325794011426341	0.0007465142494505783	13	13	restoration	-0.001325794011426341
just	0	attn	27	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.968502933464672	-0.0004602730503164544	-0.0015317027607994972	0.0010156107898845594	13	13	restoration	-0.0015317027607994972
just	0	attn	14	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9725018470876787	-0.004459186673323136	-0.004333444240213693	0.007004808401071202	13	13	restoration	-0.004333444240213693
just	0	attn	11	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9733909970274808	-0.005348336613125239	-0.00925034626025424	0.010529843963597664	13	13	restoration	-0.00925034626025424
just	0	mlp	6	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9413293853682331	0.026713275046122514	0.0952391210340248	0.10884507585983792	13	13	restoration	0.0952391210340248
just	0	mlp	7	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9398140993477072	0.028228561066648394	0.07920441374902973	0.08802469014788879	13	13	restoration	0.07920441374902973
just	0	mlp	8	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9482385087143952	0.019804151699960436	0.06093494068870315	0.07407248454325702	13	13	restoration	0.06093494068870315
just	0	mlp	4	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9552524780122318	0.012790182402123797	0.04871425597212602	0.05004266734116348	13	13	restoration	0.04871425597212602
just	0	mlp	3	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9603679990391284	0.007674661375227227	0.03925886718486265	0.04155572748779734	13	13	restoration	0.03925886718486265
just	0	mlp	12	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9636389698754637	0.004403690538891836	0.01923247657776831	0.030608236123444092	13	13	restoration	0.01923247657776831
just	0	mlp	13	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9620324454489585	0.0060102149653971475	0.018068650551402644	0.019893276748236495	13	13	restoration	0.018068650551402644
just	0	mlp	11	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.957216686615343	0.01082597379901273	0.017639721893572456	0.03863112705831916	13	13	restoration	0.017639721893572456
just	0	mlp	15	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9628880325840113	0.005154627830344303	0.012985061830759242	0.015283897346738419	13	13	restoration	0.012985061830759242
just	0	mlp	17	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9665171654429995	0.00152549497135608	0.009462368589554482	0.010528393172349472	13	13	restoration	0.009462368589554482
just	0	mlp	2	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9660863883730092	0.0019562720413464373	0.008604212398229203	0.009375139554915883	13	13	restoration	0.008604212398229203
just	0	mlp	18	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9668089367279536	0.001233723686401968	0.005375137184606582	0.006452887554678129	13	13	restoration	0.005375137184606582
just	0	mlp	21	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9670736546974344	0.000969005716921118	0.004317360521987717	0.00524743615047496	13	13	restoration	0.004317360521987717
just	0	mlp	19	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9676438095348143	0.00039885087954130065	0.00419512091449274	0.006020560601608915	13	13	restoration	0.00419512091449274
just	0	mlp	14	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9679496691451075	9.299126924816603e-05	0.0024878249722741423	0.010394378954799973	13	13	restoration	0.0024878249722741423
just	0	mlp	0	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9676594864365824	0.0003831739777732059	0.0023541228059234622	0.0035936531758304757	13	13	restoration	0.0023541228059234622
just	0	mlp	26	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9678739094681924	0.00016875094616322853	0.001061004714301893	0.001890952301447866	13	13	restoration	0.001061004714301893
just	0	mlp	20	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9676987111273274	0.00034394928702819334	0.0008335325659547474	0.002977060530978829	13	13	restoration	0.0008335325659547474
just	0	mlp	25	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9680427527790951	-9.236473942524188e-08	0.0007218183085757722	0.001339800203799766	13	13	restoration	0.0007218183085757722
just	0	mlp	27	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9677159851680871	0.0003266752462685639	0.00039937941919072336	0.0019946662089994666	13	13	restoration	0.00039937941919072336
just	0	mlp	31	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9680426604143556	0.0	0.0	0.0	13	13	restoration	0.0
just	0	mlp	30	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9682020733434348	-0.00015941292907919373	-6.071339746525619e-05	0.0013018401065039973	13	13	restoration	-6.071339746525619e-05
just	0	mlp	24	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9680160830981015	2.6577316254084735e-05	-9.879980350609915e-05	0.0018951959570211933	13	13	restoration	-9.879980350609915e-05
just	0	mlp	29	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9683431329745017	-0.0003004725601461008	-0.0003515285251999333	0.0012849022708927547	13	13	restoration	-0.0003515285251999333
just	0	mlp	28	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.968487627060443	-0.00044496664608735417	-0.0006013031172212095	0.0017484530063881906	13	13	restoration	-0.0006013031172212095
just	0	mlp	22	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9684403323291105	-0.00039767191475490116	-0.0010037917107743564	0.0022273732540489003	13	13	restoration	-0.0010037917107743564
just	0	mlp	1	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9693079199792058	-0.0012652595648503006	-0.0016077693608151074	0.0036595699220286866	13	13	restoration	-0.0016077693608151074
just	0	mlp	23	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9689479075639693	-0.0009052471496136569	-0.002294903435349447	0.00067814863581224	13	13	restoration	-0.002294903435349447
just	0	mlp	16	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9660472458806056	0.0019954145337499193	-0.004486120655019541	0.007288061847967423	13	13	restoration	-0.004486120655019541
just	0	mlp	5	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9716129142908364	-0.003570253876480787	-0.004661939270505803	0.026067455472452816	13	13	restoration	-0.004661939270505803
just	0	mlp	10	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9789304835989614	-0.01088782318460585	-0.012812397708236266	0.017681041268130533	13	13	restoration	-0.012812397708236266
just	0	mlp	9	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9783450114811699	-0.010302351066814272	-0.040776134742052175	0.015098086767426569	13	13	restoration	-0.040776134742052175
just	0	resid	7	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8230032814303831	0.14503937898397237	0.3926322310681197	0.3926322310681197	13	13	restoration	0.3926322310681197
just	0	resid	6	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8234789727618553	0.14456368765250022	0.3868282079036292	0.3868282079036292	13	13	restoration	0.3868282079036292
just	0	resid	8	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8421918862511534	0.1258507741632022	0.36769160771893905	0.36769160771893905	13	13	restoration	0.36769160771893905
just	0	resid	10	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8562612593057075	0.11178140110864805	0.3271388409324953	0.3271388409324953	13	13	restoration	0.3271388409324953
just	0	resid	9	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8549091402487652	0.11313352016559043	0.32465797152334114	0.32465797152334114	13	13	restoration	0.32465797152334114
just	0	resid	11	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8592397659039853	0.1088028945103703	0.3047213142155196	0.3047213142155196	13	13	restoration	0.3047213142155196
just	0	resid	5	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8541530598504999	0.11388960056385565	0.2957621978007818	0.29628480677047625	13	13	restoration	0.2957621978007818
just	0	resid	12	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8605989292965268	0.10744373111782875	0.29339953290261644	0.29339953290261644	13	13	restoration	0.29339953290261644
just	0	resid	4	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8875184708550616	0.08052418955929398	0.23171595008054952	0.23171595008054952	13	13	restoration	0.23171595008054952
just	0	resid	13	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.8836472155142011	0.08439544490015459	0.2242329587444442	0.2242329587444442	13	13	restoration	0.2242329587444442
just	0	resid	14	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9089767306845595	0.0590659297297961	0.16014905080069652	0.16014905080069652	13	13	restoration	0.16014905080069652
just	0	resid	3	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9298460556205613	0.038196604793794234	0.1414843836367707	0.1414843836367707	13	13	restoration	0.1414843836367707
just	0	resid	16	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9250210314391253	0.043021628975230396	0.10741063324726333	0.1116692297884115	13	13	restoration	0.10741063324726333
just	0	resid	15	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9259033523164111	0.04213930809794464	0.10327062916117563	0.10882811263463908	13	13	restoration	0.10327062916117563
just	0	resid	2	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9559988921794635	0.012043768234892125	0.043921264957842245	0.04634637369219305	13	13	restoration	0.043921264957842245
just	0	resid	17	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9528247682810054	0.015217892133350274	0.04366556915059686	0.04700997276916844	13	13	restoration	0.04366556915059686
just	0	resid	18	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9569791463412363	0.011063514073119361	0.03496778851719844	0.037934693358899235	13	13	restoration	0.03496778851719844
just	0	resid	19	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9590273410483806	0.009015319365975062	0.02695313071328897	0.03022579447744038	13	13	restoration	0.02695313071328897
just	0	resid	20	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.962231670857557	0.0058109895567987025	0.02216980063644427	0.024907781256126065	13	13	restoration	0.02216980063644427
just	0	resid	1	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.964033481129884	0.004009179284471651	0.01477661939776631	0.01574634547966229	13	13	restoration	0.01477661939776631
just	0	resid	21	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.965111604306451	0.0029310561079045616	0.012711619082166364	0.016005670868220266	13	13	restoration	0.012711619082166364
just	0	resid	23	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9664610615610761	0.00158159885327949	0.006132389977386043	0.008805439184576177	13	13	restoration	0.006132389977386043
just	0	resid	22	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9666631484957069	0.0013795119186487126	0.005519589968221397	0.008899713946504777	13	13	restoration	0.005519589968221397
just	0	resid	24	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9668832169504491	0.0011594434639065065	0.004639606248247092	0.007004226093090123	13	13	restoration	0.004639606248247092
just	0	resid	0	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9681849057871568	-0.00014224537280114276	0.0017502297807553751	0.00573675212565889	13	13	restoration	0.0017502297807553751
just	0	resid	25	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9683778622487422	-0.00033520183438661826	0.001180982628929673	0.003933106783551245	13	13	restoration	0.001180982628929673
just	0	resid	31	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9680426604143556	0.0	0.0	0.0	13	13	restoration	0.0
just	0	resid	29	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.96843527791858	-0.00039261750422431725	-0.0003406905007414069	0.0023250187482946475	13	13	restoration	-0.0003406905007414069
just	0	resid	26	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9690961357347277	-0.001053475320372212	-0.0004157672798081928	0.003198762320167201	13	13	restoration	-0.0004157672798081928
just	0	resid	30	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9686598312106864	-0.0006171707963307665	-0.0017483227318285761	0.0018066166974662458	13	13	restoration	-0.0017483227318285761
just	0	resid	27	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9690600336256538	-0.001017373211298185	-0.0017973851949031378	0.001663436435892506	13	13	restoration	-0.0017973851949031378
just	0	resid	28	utterance_final	0	prompt_without	-0.6570526886795918	-0.9680426604143556	-0.9687590214654336	-0.00071636105107788	-0.0018986509328800289	0.002246895915669109	13	13	restoration	-0.0018986509328800289
just	1	attn	3	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7450945480075079	0.020698493639770308	0.08244435586044338	0.08244435586044338	13	13	restoration	0.08244435586044338
just	1	attn	4	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7493410583692176	0.016451983278060505	0.06706941780332856	0.06829999355846185	13	13	restoration	0.06706941780332856
just	1	attn	7	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.753269043413488	0.012523998233790181	0.05623558182435673	0.06036150755889989	13	13	restoration	0.05623558182435673
just	1	attn	5	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7557332270456938	0.01005981460158432	0.04774597575875268	0.05104773937109408	13	13	restoration	0.04774597575875268
just	1	attn	8	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7569085456524436	0.008884495994834488	0.04236350044220212	0.0505263885710093	13	13	restoration	0.04236350044220212
just	1	attn	2	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7542910478262891	0.011501993820989098	0.03753533887523693	0.040810770399963905	13	13	restoration	0.03753533887523693
just	1	attn	11	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7599616968330793	0.005831344814198853	0.030541308684279508	0.038943947706668994	13	13	restoration	0.030541308684279508
just	1	attn	6	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7533349986696449	0.012458042977633187	0.02818603679882156	0.061768452665129196	13	13	restoration	0.02818603679882156
just	1	attn	9	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7596854504788871	0.006107591168391098	0.026967379896104184	0.029685482071470586	13	13	restoration	0.026967379896104184
just	1	attn	10	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7626668505338329	0.0031261911134453603	0.019460998865856543	0.022283809513163663	13	13	restoration	0.019460998865856543
just	1	attn	1	utterance_final	0	prompt_without	-0.5863306271097491	-0.7657930416472781	-0.7614868058930786	0.004306235754199554	0.015941479160353343	0.019219679466293098	13	13	restoration	0.015941479160353343
