id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
6962	not	Hi! How are you going?__eou__Fine, thank you.How are you doing this morning?	Not bad.How about you? Haven't seen you for a long time.	Bad.how about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.	-23.64457607269287	-44.671735763549805	-1.074753457849676	-2.1272255125499906	22	21	-27.3233642578125	-28.693706512451172	-1.366168212890625	-1.4346853256225587	20	20	-122.1275224685669	-144.5636863708496	-1.7201059502615055	-2.065195519583566	71	70	True	1.0524720547003146	True
7058	not	I really like the book you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	At all.	Everyone in our class enjoyed it too.It' s very interesting.	-4.342361927032471	-12.082935333251953	-0.4824846585591634	-1.5103669166564941	9	8	-44.643489837646484	-46.335323333740234	-2.4801938798692493	-2.574184629652235	18	18	-134.33486604690552	-143.75415086746216	-1.7911315472920735	-1.9426236603711102	75	74	True	1.0278822580973308	True
7147	not	Did you like the party?	Not particularly. I was rather disappointed.	Particularly. I was rather disappointed.	Why? What had you expected?	-18.22005844116211	-33.225820541381836	-1.40154295701247	-2.7688183784484863	13	12	-11.938325881958008	-12.669848442077637	-1.0853023529052734	-1.1518044038252397	11	11	-78.50849151611328	-94.24685001373291	-2.2430997576032365	-2.771966176874497	35	34	True	1.3672754214360163	True
7554	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-22.55522632598877	-39.504902839660645	-1.2530681292215984	-2.4690564274787903	18	16	-4.207525253295898	-5.2164411544799805	-0.6010750361851284	-0.7452058792114258	7	7	-69.23173999786377	-87.13877010345459	-1.871128108050372	-2.489679145812988	37	35	True	1.215988298257192	True
8009	not	We're in big trouble, Jason. Nick is beating us by a long shot.	Impossible! Well, I'm not giving up yet. It's not over till the fat lady sings!	Impossible! Well, I'm giving up yet. It's over till the fat lady sings!	OK, comeback kid. Here's you last question.How many times did Robin Williams win the Oscar for Best Actor?	-39.954463958740234	-66.33294296264648	-1.4269451413835799	-2.5512670370248647	28	26	-78.76800918579102	-80.37739944458008	-2.716138247785897	-2.7716344636062096	29	29	-204.19528484344482	-232.17451763153076	-2.5524410605430603	-2.97659637989142	80	78	True	1.1243218956412848	True
8039	not	I have something really cool to tell you about! Do you know anything about online auctions?	Not really.	Really.	They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old.	-4.903713226318359	-14.653480529785156	-0.6129641532897949	-2.0933543613978793	8	7	-98.99599075317383	-99.39204788208008	-2.6755673176533468	-2.686271564380543	37	37	-179.08747673034668	-189.24842643737793	-2.633639363681569	-2.8246033796623573	68	67	True	1.4803902081080844	True
8112	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-22.55522632598877	-39.504902839660645	-1.2530681292215984	-2.4690564274787903	18	16	-4.207525253295898	-5.2164411544799805	-0.6010750361851284	-0.7452058792114258	7	7	-69.23173999786377	-87.13877010345459	-1.871128108050372	-2.489679145812988	37	35	True	1.215988298257192	True
8154	not	I really should be on my way.	Oh, not yet. At least have one for the road.	Oh, yet. At least have one for the road.	No, thanks all the same.	-27.972013473510742	-44.08833026885986	-1.5540007485283747	-2.593431192285874	18	17	-16.06126308441162	-15.978465557098389	-1.4601148258556018	-1.4525877779180354	11	11	-93.63141536712646	-109.63478422164917	-2.229319413503011	-2.6740191273572966	42	41	True	1.0394304437574995	True
8177	not	Thank you for coming to see me off.	Not at all.	At all.	If I have time, I will come again.	-7.980807304382324	-17.64237117767334	-0.8867563671535916	-2.2052963972091675	9	8	-20.776583194732666	-21.294945240020752	-1.484041656766619	-1.5210675171443395	14	14	-79.73826456069946	-89.94456720352173	-2.155088231370256	-2.498460200097826	37	36	True	1.3185400300555759	True
8821	not	Can’t you come in and have tea now, Peter?	Not yet, I must water the garden first.	Yet, I must water the garden first.	Do you have to water it now?	-20.657014846801758	-34.97891807556152	-1.3771343231201172	-2.4984941482543945	15	14	-11.303689956665039	-11.806892395019531	-0.9419741630554199	-0.9839076995849609	12	12	-99.84314918518066	-114.6666030883789	-2.2187366485595703	-2.6060591610995205	45	44	True	1.1213598251342773	True
9128	not	What's going on?	Not much.	Much.	This Friday, I'm throwing a party.	-7.234090805053711	-16.62715721130371	-0.9042613506317139	-2.375308173043387	8	7	-23.2583270072937	-24.467776775360107	-1.66130907194955	-1.7476983410971505	14	14	-67.95640325546265	-78.59212636947632	-2.059284947135232	-2.456003949046135	33	32	True	1.4710468224116733	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-6.491369724273682	-26.37357187271118	-0.5409474770228068	-2.3975974429737437	12	11	-18.27985191345215	-18.74452829360962	-1.0752854066736557	-1.1026193113888012	17	17	-78.04706287384033	-98.4170126914978	-1.2794600471121367	-1.6402835448582966	61	60	True	1.856649965950937	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-9.568285942077637	-24.146120071411133	-0.7360219955444336	-2.0121766726175943	13	12	-15.999107360839844	-16.19536256790161	-0.9999442100524902	-1.0122101604938507	16	16	-106.55463790893555	-121.3252305984497	-1.4799255265129938	-1.7088060647668972	72	71	True	1.2761546770731607	True
9464	not	Excuse me. Would you mind trading seats with me?	Not at all.	At all.	Oh, thank you. That’s very kind of you.	-5.2092084884643555	-15.682439804077148	-0.5788009431627061	-1.9603049755096436	9	8	-13.567163467407227	-13.699639320373535	-0.7980684392592486	-0.8058611364925609	17	17	-77.98840522766113	-88.60875988006592	-1.856866791134789	-2.1611892653674616	42	41	True	1.3815040323469374	True
9608	not	Excuse me, would you mind changing seats with me?	Not at all.	At all.	Thank you. That's very kind of you.	-5.196267127990723	-16.451873779296875	-0.5773630142211914	-2.0564842224121094	9	8	-10.664692878723145	-11.350346565246582	-0.7109795252482096	-0.7566897710164388	15	15	-69.03559875488281	-80.97642612457275	-1.7258899688720704	-2.0763186185787887	40	39	True	1.479121208190918	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-16.50390601158142	-34.03930640220642	-1.1002604007720946	-2.43137902872903	15	14	-11.987934947013855	-11.413072109222412	-0.9989945789178213	-0.951089342435201	12	12	-117.45567667484283	-134.4162142276764	-2.3491135334968565	-2.7431880454627837	50	49	True	1.3311186279569354	True
10485	not	I heard you were promoted to general manager of IBM’s China Head quarters.__eou__That’s true. I got the news yesterday.__eou__You did a good job for the company. So, this is your first day in the new position. How do you feel?	Not bad. I’m confident. And I like challenges.	Bad. I’m confident. And I like challenges.	I believe you are cut out for this position.	-27.01261806488037	-42.54704189300537	-1.500701003604465	-2.5027671701767864	18	17	-21.238335609436035	-21.428146362304688	-1.517023972102574	-1.5305818830217635	14	14	-207.56522464752197	-223.28945922851562	-2.0756522464752196	-2.2554490831163196	100	99	True	1.0020661665723214	True
10551	not	Professor, excuse me, but I need to leave early.__eou__What seems to be the problem?	I am not feeling well.	I am feeling well.	What is bothering you?	-8.236894130706787	-17.505326747894287	-0.7488085573369806	-1.7505326747894288	11	10	-8.219529151916504	-9.289266109466553	-0.9132810168796115	-1.032140678829617	9	9	-95.41760301589966	-105.7557725906372	-1.947298020732646	-2.2032452623049417	49	48	True	1.001724117452448	True
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-25.30101203918457	-39.77867317199707	-1.94623169532189	-3.314889430999756	13	12	-10.125275373458862	-11.297211170196533	-0.7788673364199125	-0.8690162438612717	13	13	-103.22453665733337	-118.87413358688354	-2.0644907331466675	-2.4260027262629293	50	49	True	1.3686577356778657	True
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-25.30101203918457	-39.77867317199707	-1.94623169532189	-3.314889430999756	13	12	-10.125275373458862	-11.297211170196533	-0.7788673364199125	-0.8690162438612717	13	13	-103.22453665733337	-118.87413358688354	-2.0644907331466675	-2.4260027262629293	50	49	True	1.3686577356778657	True
12662	not	Is everything all right?	Not at all.	At all.	What's the problem?	-8.711226463317871	-18.15409755706787	-0.9679140514797635	-2.269262194633484	9	8	-4.492066860198975	-6.3244242668151855	-0.44920668601989744	-0.6324424266815185	10	10	-53.80650091171265	-65.07654142379761	-1.855396583162505	-2.3241621937070573	29	28	True	1.3013481431537204	True
