particle	target_type	mask_percent	ablation_condition	n_folds	train_folds	mean_items_per_fold	mean_member_targets_per_item	log_prob_with_mean	log_prob_with_mean_sd	log_prob_with_mean_ci_low	log_prob_with_mean_ci_high	log_prob_without_mean	log_prob_without_mean_sd	log_prob_without_mean_ci_low	log_prob_without_mean_ci_high	context_advantage_mean	context_advantage_mean_sd	context_advantage_mean_ci_low	context_advantage_mean_ci_high	log_prob_with_per_token_mean	log_prob_with_per_token_mean_sd	log_prob_with_per_token_mean_ci_low	log_prob_with_per_token_mean_ci_high	log_prob_without_per_token_mean	log_prob_without_per_token_mean_sd	log_prob_without_per_token_mean_ci_low	log_prob_without_per_token_mean_ci_high	context_advantage_per_token_mean	context_advantage_per_token_mean_sd	context_advantage_per_token_mean_ci_low	context_advantage_per_token_mean_ci_high	log_prob_with_change_from_none_mean	log_prob_with_change_from_none_mean_sd	log_prob_with_change_from_none_mean_ci_low	log_prob_with_change_from_none_mean_ci_high	log_prob_without_change_from_none_mean	log_prob_without_change_from_none_mean_sd	log_prob_without_change_from_none_mean_ci_low	log_prob_without_change_from_none_mean_ci_high	context_advantage_change_from_none_mean	context_advantage_change_from_none_mean_sd	context_advantage_change_from_none_mean_ci_low	context_advantage_change_from_none_mean_ci_high	log_prob_with_per_token_change_from_none_mean	log_prob_with_per_token_change_from_none_mean_sd	log_prob_with_per_token_change_from_none_mean_ci_low	log_prob_with_per_token_change_from_none_mean_ci_high	log_prob_without_per_token_change_from_none_mean	log_prob_without_per_token_change_from_none_mean_sd	log_prob_without_per_token_change_from_none_mean_ci_low	log_prob_without_per_token_change_from_none_mean_ci_high	context_advantage_per_token_change_from_none_mean	context_advantage_per_token_change_from_none_mean_sd	context_advantage_per_token_change_from_none_mean_ci_low	context_advantage_per_token_change_from_none_mean_ci_high	baseline_positive_fraction	baseline_positive_fraction_sd	baseline_positive_fraction_ci_low	baseline_positive_fraction_ci_high	current_positive_fraction	current_positive_fraction_sd	current_positive_fraction_ci_low	current_positive_fraction_ci_high	positive_to_nonpositive_rate	positive_to_nonpositive_rate_sd	positive_to_nonpositive_rate_ci_low	positive_to_nonpositive_rate_ci_high	prompt_with_decrease_fraction	prompt_with_decrease_fraction_sd	prompt_with_decrease_fraction_ci_low	prompt_with_decrease_fraction_ci_high	context_advantage_decrease_fraction	context_advantage_decrease_fraction_sd	context_advantage_decrease_fraction_ci_low	context_advantage_decrease_fraction_ci_high	localized_stronger_drop_than_random_mean_fraction	localized_stronger_drop_than_random_mean_fraction_sd	localized_stronger_drop_than_random_mean_fraction_ci_low	localized_stronger_drop_than_random_mean_fraction_ci_high	localized_random_cdf_mean	localized_random_cdf_mean_sd	localized_random_cdf_mean_ci_low	localized_random_cdf_mean_ci_high	localized_stronger_drop_than_random_mean_fraction_items	log_prob_with_per_token_change_from_none_localized_minus_random_mean_mean	log_prob_without_per_token_change_from_none_localized_minus_random_mean_mean	context_advantage_per_token_change_from_none_localized_minus_random_mean_mean
just	generated	0.5	localized	2	0,1	20.0	50.0	-32.47950737559795	0.6210425105688584	-32.918650746226305	-32.04036400496959	-32.743316506683826	0.5969734517667414	-33.16544048261643	-32.321192530751226	0.2638091310858727	0.024069058802122838	0.24678973639011384	0.2808285257816315	-2.274411318868447	0.061826954696151994	-2.3181295777942097	-2.2306930599426846	-2.2968913156446398	0.056119894666856095	-2.3365740737230483	-2.257208557566231	0.022479996776192335	0.00570706002929621	0.018444495928838286	0.02651549762354638	-0.516701041340828	0.0511477599931989	-0.5528679692745209	-0.480534113407135	-0.5128337758183479	0.03145817903973125	-0.5350780675411224	-0.49058948409557346	-0.0038672655224800123	0.019689580953467598	-0.01778990173339844	0.010055370688438415	-0.03383243517324776	0.005140449681086497	-0.03746728200109224	-0.030197588345403266	-0.03379542427359404	0.0034621689615153793	-0.036243547423895156	-0.03134730112329293	-3.701089965370665e-05	0.0016782807195711157	-0.0012237345771970811	0.0011497127778896678	0.95	0.07071067811865474	0.9	1.0	0.8999999999999999	0.07071067811865474	0.85	0.95	0.05277777777777778	0.003928371006591927	0.05	0.05555555555555555	1.0	0.0	1.0	1.0	0.47500000000000003	0.10606601717798214	0.4	0.55	0.6499999999999999	0.07071067811865474	0.6	0.7	0.425	0.12374368670764577	0.3375	0.5125	0.65	0.006507448105458433	0.006466887203508362	4.0560901950070435e-05
just	generated	0.5	none	2	0,1	20.0	50.0	-31.962806334257124	0.6721902705620563	-32.438116632819174	-31.487496035695074	-32.230482730865475	0.6284316308064677	-32.67485099852085	-31.786114463210104	0.26767639660835263	0.04375863975559039	0.23673436570167544	0.29861842751502987	-2.2405788836951994	0.0669674043772384	-2.2879319894488064	-2.1932257779415925	-2.2630958913710453	0.05958206362837142	-2.305226772599755	-2.2209650101423355	0.022517007675846044	0.007385340748867332	0.01729478315094862	0.02773923220074347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.07071067811865474	0.9	1.0	0.95	0.07071067811865474	0.9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												
just	generated	0.5	random_mean	2	0,1	20.0	50.0	-32.5994026440233	0.9298586068847434	-33.256911970496176	-31.94189331755042	-32.869061973422774	0.888800307220658	-33.497538697779184	-32.240585249066356	0.2696593293994666	0.0410582996640874	0.240626727283001	0.2986919315159321	-2.280918766973905	0.08474001748285613	-2.340839007973899	-2.220998525973911	-2.3033582028481474	0.07797188785615312	-2.3584926534931503	-2.2482237522031445	0.02243943587424227	0.006768129626702732	0.01765364551925119	0.027225226229233346	-0.6365963097661734	0.2576683363226878	-0.818795337677002	-0.45439728185534484	-0.6385792425572873	0.26036867641419087	-0.8226876992583275	-0.454470785856247	0.0019829327911138543	0.0027003400915030047	7.35040009021774e-05	0.003892361581325531	-0.04033988327870618	0.017772613105617317	-0.052907018525093094	-0.027772748032319272	-0.0402623114771024	0.01838982422778191	-0.05326588089339566	-0.02725874206080915	-7.757180160377719e-05	0.0006172111221645945	-0.0005140059715101206	0.00035886236830256623	0.95	0.07071067811865474	0.9	1.0	0.95	0.07071067811865474	0.9	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.375	0.03535533905932741	0.35	0.4												
just	generated	1.0	localized	2	0,1	20.0	50.0	-32.818050696849824	0.7362116873150405	-33.33863097333908	-32.29747042036057	-33.090857115209104	0.7036108807439572	-33.58838514029979	-32.59332909011841	0.27280641835927966	0.03260080657108249	0.24975416696071626	0.29585866975784303	-2.2934975993111872	0.07611727493940665	-2.3473206405862825	-2.239674558036092	-2.3166681944826713	0.06988107807777799	-2.3660815786680947	-2.267254810297248	0.023170595171484287	0.006236196861629027	0.018760938081812138	0.02758025226115644	-0.8552443625926971	0.06402141675298843	-0.9005143405199053	-0.809974384665489	-0.8603743843436241	0.07517924993749617	-0.913534141778946	-0.8072146269083023	0.005130021750926971	0.011157833184507948	-0.002759757757186889	0.013019801259040831	-0.05291871561598756	0.009149870562168358	-0.05938865113747597	-0.04644878009449914	-0.0535723031116258	0.010299014449406656	-0.060854806068339484	-0.04628980015491212	0.0006535874956382454	0.0011491438872382952	-0.00015897993958702245	0.0014661549308635131	0.95	0.07071067811865474	0.9	1.0	0.8999999999999999	0.07071067811865474	0.85	0.95	0.05277777777777778	0.003928371006591927	0.05	0.05555555555555555	0.975	0.03535533905932741	0.95	1.0	0.5	0.0	0.5	0.5	0.425	0.24748737341529162	0.25	0.6	0.5	0.1767766952966369	0.375	0.625	0.425	0.02797155290682717	0.028138909715484085	-0.00016735680865691082
just	generated	1.0	none	2	0,1	20.0	50.0	-31.962806334257124	0.6721902705620563	-32.438116632819174	-31.487496035695074	-32.230482730865475	0.6284316308064677	-32.67485099852085	-31.786114463210104	0.26767639660835263	0.04375863975559039	0.23673436570167544	0.29861842751502987	-2.2405788836951994	0.0669674043772384	-2.2879319894488064	-2.1932257779415925	-2.2630958913710453	0.05958206362837142	-2.305226772599755	-2.2209650101423355	0.022517007675846044	0.007385340748867332	0.01729478315094862	0.02773923220074347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.07071067811865474	0.9	1.0	0.95	0.07071067811865474	0.9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												
just	generated	1.0	random_mean	2	0,1	20.0	50.0	-33.260230955079194	0.6006537914756312	-33.68495732417703	-32.83550458598137	-33.538280773818485	0.5354120518573603	-33.91687426641583	-33.159687281221146	0.278049818739295	0.06524173961827216	0.2319169422388077	0.32418269523978227	-2.3214691522180138	0.06434900977081617	-2.3669707733895975	-2.2759675310464305	-2.3448071041981553	0.05486195280563035	-2.3836003630561526	-2.3060138453401575	0.023337951980141193	0.009487056965185597	0.01662958966655539	0.030046314293727	-1.297424620822072	0.0715364790864253	-1.348008550286293	-1.2468406913578511	-1.3077980429530143	0.09301957894910715	-1.3735728180110454	-1.2420232678949832	0.010373422130942344	0.02148309986268179	-0.004817423462867737	0.025564267724752426	-0.08089026852281474	0.002618394606421823	-0.08274175310483789	-0.07903878394079158	-0.08171121282710989	0.004720110822740116	-0.08504883519782144	-0.07837359045639834	0.0008209443042951561	0.002101716216318276	-0.0006651934843932294	0.0023070820929835417	0.95	0.07071067811865474	0.9	1.0	0.925	0.10606601717798214	0.85	1.0	0.027777777777777776	0.039283710065919304	0.0	0.05555555555555555	1.0	0.0	1.0	1.0	0.47500000000000003	0.10606601717798214	0.4	0.55												
just	generated	5.0	localized	2	0,1	20.0	50.0	-39.25248573380709	0.31476215926851514	-39.47505619108678	-39.029915276527404	-39.549603880167005	0.3255542360324943	-39.77980548810959	-39.31940227222442	0.2971181463599205	0.010792076763984224	0.2894869956970215	0.30474929702281955	-2.7154968587938377	0.00801145845351807	-2.7211618153935144	-2.7098319021941606	-2.739772433737767	0.004520550540802273	-2.7429689456798645	-2.736575921795669	0.024275574943929006	0.00349090791271602	0.02180713028634973	0.026744019601508278	-7.2896793995499625	0.9869524298305657	-7.987560155391695	-6.591798643708229	-7.319121149301529	0.9539858668389583	-7.9936910248994835	-6.644551273703575	0.029441749751567835	0.032966562991606205	0.006130869507789613	0.05275262999534606	-0.4749179750986384	0.05895594592372061	-0.5166061242525687	-0.4332298259447082	-0.47667654236672136	0.05506151308756907	-0.5156109116533333	-0.43774217308010943	0.0017585672680829657	0.0038944328361513038	-0.0009952125992351798	0.004512347135401111	0.95	0.07071067811865474	0.9	1.0	0.875	0.10606601717798207	0.8	0.95	0.08055555555555555	0.04321208107251123	0.05	0.1111111111111111	1.0	0.0	1.0	1.0	0.325	0.10606601717798214	0.25	0.4	0.42500000000000004	0.03535533905932737	0.4	0.45	0.54375	0.04419417382415922	0.5125	0.575	0.425	0.15635381327396208	0.15520830288684015	0.001145510387121907
just	generated	5.0	none	2	0,1	20.0	50.0	-31.962806334257124	0.6721902705620563	-32.438116632819174	-31.487496035695074	-32.230482730865475	0.6284316308064677	-32.67485099852085	-31.786114463210104	0.26767639660835263	0.04375863975559039	0.23673436570167544	0.29861842751502987	-2.2405788836951994	0.0669674043772384	-2.2879319894488064	-2.1932257779415925	-2.2630958913710453	0.05958206362837142	-2.305226772599755	-2.2209650101423355	0.022517007675846044	0.007385340748867332	0.01729478315094862	0.02773923220074347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.07071067811865474	0.9	1.0	0.95	0.07071067811865474	0.9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												
just	generated	5.0	random_mean	2	0,1	20.0	50.0	-42.32999528455734	3.707696373020949	-44.951732532501225	-39.708258036613465	-42.60885721677542	3.671907418501894	-45.2052878522873	-40.01242658126354	0.2788619322180748	0.03578895451905821	0.2535553197860718	0.3041685446500778	-2.8718506720678	0.2374998723697268	-3.0397884423513735	-2.7039129017842267	-2.894980736624607	0.2317778568004517	-3.058872430897091	-2.731089042352123	0.0231300645568071	0.0057220155692749	0.019083988545717814	0.027176140567896384	-10.367188950300214	3.035506102458889	-12.513615899682042	-8.220762000918388	-10.378374485909939	3.0434757876954213	-12.53043685376644	-8.226312118053437	0.011185535609722142	0.007969685236532194	0.005550117135047915	0.01682095408439637	-0.6312717883726005	0.17053246799248778	-0.7518564529025664	-0.5106871238426345	-0.6318848452535615	0.17219579317208036	-0.7536456582973358	-0.5101240322097873	0.0006130568809610588	0.0016633251795924308	-0.0005630916328470809	0.0017892053947691985	0.95	0.07071067811865474	0.9	1.0	0.875	0.03535533905932741	0.85	0.9	0.07777777777777778	0.031426968052735454	0.05555555555555555	0.1	1.0	0.0	1.0	1.0	0.4	0.07071067811865477	0.35	0.45												
just	gold	0.5	localized	2	0,1	20.0	1.0	-29.707025790214537	3.5499683248932694	-32.21723246574402	-27.19681911468506	-29.89034941196442	3.5687789017109073	-32.41385717391968	-27.366841650009157	0.18332362174987793	0.018810576817636537	0.17002253532409667	0.1966247081756592	-2.39715939456965	0.08536729935972141	-2.4575231908384914	-2.3367955983008093	-2.4208346914911782	0.07596155745939841	-2.4745476238802104	-2.367121759102146	0.02367529692152761	0.00940574190032279	0.017024433041718922	0.0303261608013363	-0.33713151216506954	0.28672428549381773	-0.5398761987686157	-0.13438682556152343	-0.3225796461105347	0.2249651428129129	-0.4816540241241455	-0.16350526809692384	-0.014551866054534911	0.06175914268090477	-0.058222174644470215	0.029118442535400392	-0.02736650666493689	0.0209170460290708	-0.042157091754484	-0.012575921575389781	-0.027907256486412173	0.018245413347224387	-0.040808711989786084	-0.015005800983038265	0.0005407498214752836	0.0026716326818464107	-0.0013483797646979157	0.002429879407648483	0.675	0.03535533905932733	0.65	0.7	0.7	0.0	0.7	0.7	0.03571428571428571	0.050507627227610534	0.0	0.07142857142857142	0.55	0.0	0.55	0.55	0.525	0.10606601717798211	0.45	0.6	0.5	0.21213203435596428	0.35	0.65	0.5125	0.229809703885628	0.35	0.675	0.5	-0.018670050674294423	-0.018130539855606025	-0.0005395108186883948
