source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
only	discourse_particle	0	315	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.129389721672819	0.15353051490253866	0.129389721672819	0.15353051490253866	0.9	0.9	0.9053197132012052	0.9053197132012052	0.1329116006672651	0.1329116006672651	0.0	0.0	-0.0456912914911906	-0.0456912914911906	50.0	50	25.72
only	discourse_particle	0	315	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.09543490338922153	0.07812929931439844	0.09543490338922153	0.07812929931439844	0.92	0.92	0.9236563361797681	0.9236563361797681	0.09807530709029343	0.09807530709029343	1.0	1.0	0.0483102628162929	0.0483102628162929	50.0	50	26.44
only	discourse_particle	1	491	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0026984009393700996	0.00569295345081215	0.0026984009393700996	0.00569295345081215	0.56	0.56	0.563550692813182	0.563550692813182	0.0028926402362397714	0.0028926402362397714	1.0	1.0	0.0212703413433499	0.0212703413433499	50.0	50	27.08
only	discourse_particle	1	491	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0065175339962249825	0.0045491272912305	0.0065175339962249825	0.0045491272912305	0.64	0.64	0.6322546281500937	0.6322546281500937	0.006113994784717069	0.006113994784717069	1.0	1.0	0.0288815214520409	0.0288815214520409	50.0	50	25.96
only	discourse_particle	2	501	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0036730854064541234	0.00532846244042465	0.0036730854064541234	0.00532846244042465	0.74	0.74	0.746078106175	0.746078106175	0.0037633447224730593	0.0037633447224730593	0.0	0.0	-0.0165617263542031	-0.0165617263542031	50.0	50	25.5
only	discourse_particle	2	501	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.002571588862882814	-0.0016382950899489	0.002571588862882814	-0.0016382950899489	0.44	0.44	0.4059752358385588	0.4059752358385588	0.0014584124431621574	0.0014584124431621574	0.0	0.0	-0.0099129513198253	-0.0099129513198253	50.0	50	25.5
only	discourse_particle	3	649	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.003734795059451293	0.00240079697002375	0.003734795059451293	0.00240079697002375	0.64	0.64	0.6453915516166376	0.6453915516166376	0.003858219418871483	0.003858219418871483	1.0	1.0	0.0109181587512676	0.0109181587512676	50.0	50	25.5
only	discourse_particle	3	649	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.005043306547461946	0.00308823264112655	0.005043306547461946	0.00308823264112655	0.74	0.74	0.7383920194897802	0.7383920194897802	0.0049674898953259135	0.0049674898953259135	1.0	1.0	0.0078355096004627	0.0078355096004627	50.0	50	25.5
only	discourse_particle	4	660	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.031223339459484994	0.0287051678731523	0.031223339459484994	0.0287051678731523	0.88	0.88	0.8738199921032002	0.8738199921032002	0.031022653909058527	0.031022653909058527	1.0	1.0	0.0014723135579016	0.0014723135579016	50.0	50	25.5
only	discourse_particle	4	660	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.018393763216374884	0.015623366445060599	0.018393763216374884	0.015623366445060599	0.7	0.7	0.6976818743560719	0.6976818743560719	0.0186698801138709	0.0186698801138709	0.0	0.0	-0.0234374686291343	-0.0234374686291343	50.0	50	25.5
