source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	own_context_win_rate	weighted_own_context_win_rate	weighted_own_context_log_prob_advantage	top1_own_context_win_rate	top1_mean_own_context_log_prob_advantage	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
just	discourse_particle	0	1157	just	h	P	50	1	50.0	0.5745148468017578	0.4793185591697693	0.013350868304140277	0.68	0.8876939356313535	0.9508297114742302	1.0	1.880755424499512	50.0	50	25.5
just	discourse_particle	0	1157	just	h	P_prime	50	1	50.0	0.16769748926162723	0.17711770534515375	0.004938091159989144	0.54	0.4274280343712487	0.038689370420169795	1.0	0.0201772451400756	50.0	50	27.74
just	discourse_particle	1	5467	just	h	P	50	1	50.0	1.7088811874389649	1.4870728254318237	0.046444855021087174	0.86	0.9962639106281277	2.3628354319185982	1.0	3.0513802766799927	50.0	50	26.32
just	discourse_particle	1	5467	just	h	P_prime	50	1	50.0	2.3541450834274293	1.9503626823425293	0.040600894853718004	0.72	0.03745452031047846	-1.5601009208444865	1.0	2.6892842054367065	50.0	50	25.5
just	discourse_particle	2	2485	just	h	P	50	1	50.0	0.5977164745330811	0.470450758934021	0.017887870600710277	0.94	0.7108910982223761	0.18151911964998965	1.0	0.1124356985092163	50.0	50	26.34
just	discourse_particle	2	2485	just	h	P_prime	50	1	50.0	0.5207073259353637	0.23345392942428586	0.013874492567283282	0.62	0.43914096302693906	-0.04983000872270592	1.0	0.6819758415222168	50.0	50	27.72
just	discourse_particle	3	2798	just	h	P	50	1	50.0	5.5299335479736325	5.338952124118805	0.15267503099833937	1.0	1.0	3.9472864644883376	1.0	8.558210492134094	50.0	50	26.42
just	discourse_particle	3	2798	just	h	P_prime	50	1	50.0	9.349606909751891	8.400075912475586	0.16840100400940655	0.94	0.7825437600973277	0.9298090136359818	1.0	6.034928798675537	50.0	50	25.5
just	discourse_particle	4	1627	just	h	P	50	1	50.0	0.24103274583816528	0.27982670068740845	0.006417590229745053	0.66	0.2702834380446409	0.020512770448365764	1.0	0.254666805267334	50.0	50	25.5
just	discourse_particle	4	1627	just	h	P_prime	50	1	50.0	0.10246640682220458	0.07881879806518549	0.002604897266519196	0.6	0.9353672399918885	0.08105109607591425	0.0	-0.3146322965621948	50.0	50	25.5
just	discourse_particle	5	4508	just	h	P	50	1	50.0	2.3853810620307923	1.9093466997146606	0.0922726400881826	0.84	0.19367464307874918	0.06611056514887395	0.0	-0.6543426513671875	50.0	50	25.5
just	discourse_particle	5	4508	just	h	P_prime	50	1	50.0	3.520397036075592	3.087123930454254	0.17017311206233832	0.94	0.867155204410263	1.8110821537481856	1.0	1.63457989692688	50.0	50	25.5
just	discourse_particle	6	638	just	h	P	50	1	50.0	0.9139221954345703	0.3707185387611389	0.03365460037231852	0.66	0.9043900624163322	0.8991048746410127	1.0	1.5910916328430176	50.0	50	25.68
just	discourse_particle	6	638	just	h	P_prime	50	1	50.0	0.9547423601150513	0.5942597389221191	0.026127336168900173	0.66	0.5751957210235351	0.39061645457493516	0.0	-0.659379243850708	50.0	50	26.96
just	discourse_particle	7	8659	just	h	P	50	1	50.0	0.08468771934509277	0.09851497411727905	0.0011477499583104282	0.66	0.24909311153302263	-0.16730534826164717	1.0	0.6629091501235962	50.0	50	25.5
