particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
not	0	0	21	resid	0	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2542827269610237	0.0020087747012866863	0.0012742667674879454	0.0012742667674879454
not	0	2	53	resid	0	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.3896254830890231	0.01137758625878238	0.009894414741052631	0.009894414741052631
not	0	4	0	resid	0	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.94137328011649	0.0019100734165737876	0.0007833119140080476	0.0007833119140080476
not	0	10	44	resid	0	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8552681772332442	0.05223746048776734	0.043000451221628155	0.043000451221628155
not	0	0	21	resid	1	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2490507574642407	0.0072407441980697484	0.0045931680131034444	0.0045931680131034444
not	0	2	53	resid	1	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.3453254302342732	0.055677639113532296	0.04841955408307307	0.04841955408307307
not	0	4	0	resid	1	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.9066835812159946	0.036599772317069235	0.015009390454408616	0.015009390454408616
not	0	10	44	resid	1	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-0.7216240104876066	1.185881627233405	0.9761853771282851	0.9761853771282851
not	0	0	21	resid	2	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2483111409580006	0.007980360704309852	0.0050623439410876145	0.0050623439410876145
not	0	2	53	resid	2	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.9889358282089233	0.41206724113888216	0.3583505404656699	0.3583505404656699
not	0	4	0	resid	2	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.7541877882821217	0.18909556525094207	0.07754718109885127	0.07754718109885127
not	0	10	44	resid	2	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-0.6891050715195505	1.2184005662014612	1.0029540798144054	1.0
not	0	0	21	resid	3	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2465321246315453	0.009759377030765126	0.006190863422226236	0.006190863422226236
not	0	2	53	resid	3	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.3500872386826409	1.0509158306651645	0.9139194245627087	0.9139194245627087
not	0	4	0	resid	3	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-1.1970749241965157	1.746208429336548	0.7161116715053544	0.7161116715053544
not	0	10	44	resid	3	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-0.7153416056382028	1.1921640320828089	0.9813568812703093	0.9813568812703093
not	0	0	21	resid	4	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2369603830225326	0.019331118639777767	0.012262700264622674	0.012262700264622674
not	0	2	53	resid	4	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.2861092819107903	1.114893787437015	0.9695572746468769	0.9695572746468769
not	0	4	0	resid	4	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-0.8998753002711705	2.0434080532618935	0.8379918067082313	0.8379918067082313
not	0	10	44	resid	4	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-0.7582369854575709	1.1492686522634408	0.9460465757858402	0.9460465757858402
not	0	0	21	resid	5	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2299888975480022	0.02630260411430818	0.01668506393463945	0.01668506393463945
not	0	2	53	resid	5	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.28842879666222465	1.1125742726855807	0.9675401296719517	0.9675401296719517
not	0	4	0	resid	5	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-0.9526187181472778	1.990664635385786	0.8163619849174184	0.8163619849174184
not	0	10	44	resid	5	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-0.7564094945004112	1.1510961432206004	0.9475509164453504	0.9475509164453504
not	0	0	21	resid	6	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2230272433337044	0.03326425832860602	0.021101191142105756	0.021101191142105756
not	0	2	53	resid	6	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.29632706112331814	1.1046760082244873	0.9606714755888195	0.9606714755888195
not	0	4	0	resid	6	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-0.8952733959470477	2.0480099575860162	0.8398790255203105	0.8398790255203105
not	0	10	44	resid	6	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.0182101601048519	0.8892954776161597	0.7320437565260859	0.7320437565260859
not	0	0	21	resid	7	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2097440186668846	0.04654748299542577	0.029527408252049765	0.029527408252049765
not	0	2	53	resid	7	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.3040558033519321	1.0969472659958734	0.953950244978279	0.953950244978279
not	0	4	0	resid	7	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-0.9725613423756191	1.9707220111574446	0.8081836107150979	0.8081836107150979
not	0	10	44	resid	7	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.4088940871389288	0.49861155058208273	0.41044341472851736	0.41044341472851736
not	0	0	21	resid	8	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2371461040833416	0.019145397578968826	0.012144888060167962	0.012144888060167962
not	0	2	53	resid	8	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.30882850620481705	1.0921745631429884	0.9497997072114659	0.9497997072114659
not	0	4	0	resid	8	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-1.266904626573835	1.6763787269592287	0.6874748466853398	0.6874748466853398
not	0	10	44	resid	8	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.537906947888826	0.36959868983218547	0.3042435502282557	0.3042435502282557
not	0	0	21	resid	9	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2170677886289707	0.03922371303333971	0.02488157282340016	0.02488157282340016
not	0	2	53	resid	9	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.33965078327390885	1.0613522860738966	0.9229953933922826	0.9229953933922826
not	0	4	0	resid	9	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-1.620799149785723	1.3224842037473408	0.5423444061856667	0.5423444061856667
not	0	10	44	resid	9	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.6702808580900494	0.2372247796309621	0.19527696158720104	0.19527696158720104
not	0	0	21	resid	10	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.0971305861192593	0.15916091554305112	0.10096376922188284	0.10096376922188284
not	0	2	53	resid	10	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.404512882232666	0.9964901871151395	0.866588657070881	0.866588657070881
not	0	4	0	resid	10	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-1.9499955858503069	0.993287767682757	0.4073425323409837	0.4073425323409837
not	0	10	44	resid	10	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.788077203850997	0.11942843387001445	0.09831022597864603	0.09831022597864603
not	0	0	21	resid	11	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-1.9858024751438814	0.270489026518429	0.1715847861095741	0.1715847861095741
not	0	2	53	resid	11	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.441496815946367	0.9595062534014385	0.8344259144121301	0.8344259144121301
not	0	4	0	resid	11	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.1954963207244873	0.7477870328085765	0.306663862685645	0.306663862685645
not	0	10	44	resid	11	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8253543251439144	0.08215131257709718	0.06762471751649231	0.06762471751649231
not	0	0	21	resid	12	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.0789682023665486	0.17732329929576185	0.11248508219920078	0.11248508219920078
not	0	2	53	resid	12	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.6412388682365417	0.7597642011112637	0.6607220494941668	0.6607220494941668
not	0	4	0	resid	12	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.503482852663313	0.439800500869751	0.1803600684291678	0.1803600684291678
not	0	10	44	resid	12	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8566854376541941	0.05082020006681742	0.04183380113890309	0.04183380113890309
not	0	0	21	resid	13	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.152050621369306	0.1042408802930046	0.06612523021421089	0.06612523021421089
not	0	2	53	resid	13	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-0.9857033358679878	0.41529973347981775	0.36116164812427404	0.36116164812427404
not	0	4	0	resid	13	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.6605189868382046	0.28276436669485916	0.11596030569669318	0.11596030569669318
not	0	10	44	resid	13	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8757064217015316	0.03179921601947999	0.026176246405620565	0.026176246405620565
not	0	0	21	resid	14	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.1967265255310955	0.05956497613121492	0.0377850584944157	0.0377850584944157
not	0	2	53	resid	14	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.1325132780604892	0.2684897912873163	0.2334897128716358	0.2334897128716358
not	0	4	0	resid	14	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.8169420106070384	0.1263413429260254	0.051811976590539065	0.051811976590539065
not	0	10	44	resid	14	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8817048323781866	0.025800805342824917	0.021238518512642274	0.021238518512642274
not	0	0	21	resid	15	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.223367038895102	0.03292446276720851	0.020885641737112045	0.020885641737112045
not	0	2	53	resid	15	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.219457619720035	0.18154544962777042	0.15787935438252407	0.15787935438252407
not	0	4	0	resid	15	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.9019973618643626	0.04128599166870117	0.0169311864534194	0.0169311864534194
not	0	10	44	resid	15	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.884023666381836	0.023481971339175622	0.019329717672518662	0.019329717672518662
not	0	0	21	resid	16	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.215384462300469	0.04090703936184159	0.025949391328817163	0.025949391328817163
not	0	2	53	resid	16	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.2384990453720093	0.16250402397579622	0.14132015119334834	0.14132015119334834
not	0	4	0	resid	16	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.9277565819876537	0.015526771545410156	0.006367454272735324	0.006367454272735324
not	0	10	44	resid	16	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8986004277279502	0.008905209993061325	0.007330525725205592	0.007330525725205592
not	0	0	21	resid	17	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.238127224585589	0.01816427707672119	0.01152251400790892	0.01152251400790892
not	0	2	53	resid	17	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.2677575945854187	0.1332454747623868	0.11587571912714366	0.11587571912714366
not	0	4	0	resid	17	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.935291154044015	0.007992199489048613	0.003277562540046463	0.003277562540046463
not	0	10	44	resid	17	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.8990282761423212	0.00847736157869039	0.006978332592143225	0.006978332592143225
not	0	0	21	resid	18	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.234038794741911	0.02225270692039949	0.014116010569603057	0.014116010569603057
not	0	2	53	resid	18	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.2866034375296698	0.11439963181813573	0.09948660266659166	0.09948660266659166
not	0	4	0	resid	18	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.944180761064802	-0.0008974075317382812	-0.00036802250909919164	0.0
not	0	10	44	resid	18	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.9042009052477384	0.00330473247327312	0.002720365542095766	0.002720365542095766
not	0	0	21	resid	19	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2393192333333634	0.01697226832894705	0.010766362940857657	0.010766362940857657
not	0	2	53	resid	19	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.292018347316318	0.10898472203148746	0.09477757546206254	0.09477757546206254
not	0	4	0	resid	19	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.9473704610552107	-0.0040871075221469155	-0.0016761031215607799	0.0
not	0	10	44	resid	19	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.900950682790656	0.006554954930355628	0.005395859927163455	0.005395859927163455
not	0	0	21	resid	20	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2426519253674675	0.013639576294842914	0.008652268860217093	0.008652268860217093
not	0	2	53	resid	20	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.2978368600209553	0.10316620932685017	0.08971755863895772	0.08971755863895772
not	0	4	0	resid	20	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.9490430695669994	-0.005759716033935547	-0.0023620318211525697	0.0
not	0	10	44	resid	20	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.9032839724892063	0.004221665231805227	0.0034751595536845563	0.0034751595536845563
not	0	0	21	resid	21	utterance_final_lexical	0	prompt_without	106	105	-0.6798753598157097	-2.2562915016623104	-2.2497849604662727	0.006506541196037663	0.004127426142957376	0.004127426142957376
not	0	2	53	resid	21	utterance_final_lexical	0	prompt_without	28	27	-0.2511031958791945	-1.4010030693478055	-1.3404138286908467	0.06058924065695881	0.05269088383686366	0.05269088383686366
not	0	4	0	resid	21	utterance_final_lexical	0	prompt_without	24	23	-0.5048250811440604	-2.943283353533064	-2.949091979435512	-0.005808625902448128	-0.002382089522802171	0.0
not	0	10	44	resid	21	utterance_final_lexical	0	prompt_without	45	44	-0.6926937228754947	-1.9075056377210116	-1.9016184555856805	0.005887182135331015	0.004846167594659842	0.004846167594659842
