particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
only	0	1	5	resid	0	utterance_final	0	prompt_without	61	60	-2.8965805053710936	-3.2724761962890625	-3.2752410888671877	-0.0027648925781251776	-0.007355478248162614	0.0
only	0	5	34	resid	0	utterance_final	0	prompt_without	64	63	-1.8348185221354167	-1.9980061848958333	-1.993896484375	0.004109700520833259	0.02518389228275733	0.02518389228275733
only	0	9	53	resid	0	utterance_final	0	prompt_without	63	62	-1.5622056325276692	-1.694557825724284	-1.6925233205159504	0.0020345052083334814	0.015371904002460605	0.015371904002460605
only	0	10	0	resid	0	utterance_final	0	prompt_without	25	24	-1.4469432830810547	-2.063791275024414	-2.064295768737793	-0.0005044937133789062	-0.0008178574299796541	0.0
only	0	1	5	resid	1	utterance_final	0	prompt_without	61	60	-2.8965805053710936	-3.2724761962890625	-3.255316162109375	0.01716003417968759	0.04565105318920081	0.04565105318920081
only	0	5	34	resid	1	utterance_final	0	prompt_without	64	63	-1.8348185221354167	-1.9980061848958333	-1.9928792317708333	0.005126953125	0.0314175289864107	0.0314175289864107
only	0	9	53	resid	1	utterance_final	0	prompt_without	63	62	-1.5622056325276692	-1.694557825724284	-1.6951255798339844	-0.0005677541097004468	-0.004289721960685791	0.0
only	0	10	0	resid	1	utterance_final	0	prompt_without	25	24	-1.4469432830810547	-2.063791275024414	-2.063377857208252	0.0004134178161621094	0.0006702102001818148	0.0006702102001818148
only	0	1	5	resid	2	utterance_final	0	prompt_without	61	60	-2.8965805053710936	-3.2724761962890625	-3.250535583496094	0.02194061279296866	0.058368886164637424	0.058368886164637424
only	0	5	34	resid	2	utterance_final	0	prompt_without	64	63	-1.8348185221354167	-1.9980061848958333	-1.9934488932291667	0.004557291666666519	0.02792669243236416	0.02792669243236416
only	0	9	53	resid	2	utterance_final	0	prompt_without	63	62	-1.5622056325276692	-1.694557825724284	-1.6943117777506511	0.0002460479736328125	0.0018590396402974442	0.0018590396402974442
only	0	10	0	resid	2	utterance_final	0	prompt_without	25	24	-1.4469432830810547	-2.063791275024414	-2.0649242401123047	-0.001132965087890625	-0.0018367006177992986	0.0
only	0	1	5	resid	3	utterance_final	0	prompt_without	61	60	-2.8965805053710936	-3.2724761962890625	-3.247874450683594	0.024601745605468572	0.06544833101275792	0.06544833101275792
only	0	5	34	resid	3	utterance_final	0	prompt_without	64	63	-1.8348185221354167	-1.9980061848958333	-1.9900309244791667	0.007975260416666519	0.04887171175663796	0.04887171175663796
