particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
just	0	0	162	resid	0	utterance_final	0	prompt_without	28	27	-0.4615573245425557	-0.5357130738191827	-0.5355578245118607	0.0001552493073219141	0.002093557260715953	0.002093557260715953
just	0	1	1	resid	0	utterance_final	0	prompt_without	28	27	-1.195556640625	-2.1697591145833335	-2.1619466145833335	0.0078125	0.008019380168741123	0.008019380168741123
just	0	3	2	resid	0	utterance_final	0	prompt_without	33	32	-0.37853654225667316	-0.7311519235372543	-0.7330683569113413	-0.0019164333740869788	-0.0054349114526063315	0.0
just	0	5	5	resid	0	utterance_final	0	prompt_without	26	25	-0.7108791122833887	-1.0601252168416977	-1.0567197402318318	0.0034054766098658984	0.009750936561405028	0.009750936561405028
just	0	0	162	resid	1	utterance_final	0	prompt_without	28	27	-0.4615573245425557	-0.5357130738191827	-0.5359984359075857	-0.00028536208840301835	-0.0038481451699519313	0.0
just	0	1	1	resid	1	utterance_final	0	prompt_without	28	27	-1.195556640625	-2.1697591145833335	-2.1731770833333335	-0.00341796875	-0.0035084788238242412	0.0
just	0	3	2	resid	1	utterance_final	0	prompt_without	33	32	-0.37853654225667316	-0.7311519235372543	-0.7316009948650996	-0.0004490713278452185	-0.0012735443536647255	0.0
just	0	5	5	resid	1	utterance_final	0	prompt_without	26	25	-0.7108791122833887	-1.0601252168416977	-1.0471811493237813	0.012944067517916436	0.03706288301851435	0.03706288301851435
just	0	0	162	resid	2	utterance_final	0	prompt_without	28	27	-0.4615573245425557	-0.5357130738191827	-0.535926153493482	-0.000213079674299399	-0.002873407340333615	0.0
just	0	1	1	resid	2	utterance_final	0	prompt_without	28	27	-1.195556640625	-2.1697591145833335	-2.1624348958333335	0.00732421875	0.007518168908194803	0.007518168908194803
just	0	3	2	resid	2	utterance_final	0	prompt_without	33	32	-0.37853654225667316	-0.7311519235372543	-0.7280756632486979	0.003076260288556454	0.00872412393748822	0.00872412393748822
just	0	5	5	resid	2	utterance_final	0	prompt_without	26	25	-0.7108791122833887	-1.0601252168416977	-1.044099246462186	0.01602597037951159	0.04588732750442445	0.04588732750442445
just	0	0	162	resid	3	utterance_final	0	prompt_without	28	27	-0.4615573245425557	-0.5357130738191827	-0.5362743527390236	-0.000561278919840924	-0.007568919811559815	0.0
just	0	1	1	resid	3	utterance_final	0	prompt_without	28	27	-1.195556640625	-2.1697591145833335	-2.1559244791666665	0.013834635416666963	0.014200985715479376	0.014200985715479376
just	0	3	2	resid	3	utterance_final	0	prompt_without	33	32	-0.37853654225667316	-0.7311519235372543	-0.7145125567913055	0.01663936674594879	0.0471884314448229	0.0471884314448229
just	0	5	5	resid	3	utterance_final	0	prompt_without	26	25	-0.7108791122833887	-1.0601252168416977	-1.0478645463784535	0.012260670463244194	0.03510610513108012	0.03510610513108012
just	0	0	162	resid	4	utterance_final	0	prompt_without	28	27	-0.4615573245425557	-0.5357130738191827	-0.5386903175087863	-0.0029772436896036147	-0.040148521438269774	0.0
