generation_rank	just_response	wo_just_response
generation_0	You have a large number of flowers and plants that really make the garden look beautiful. Unfortunately, in the middle of the garden is a pile of trash. There are old newspapers, empty soda cans, broken tools, and some old clothes. The pile	I was looking at it earlier and I have to say, that I'm quite jealous that you have such awesome plants and a garden.
generation_1	I'm a huge fan of succulents, especially the fat leaved ones. The colours are stunning and they're so easy to grow.	"I love the color of the flowers. I hope they are happy. I will have to show your photos to my wife. She will love them.

  2. Thanks, Tim. I hope they're happy, too. My wife would love"
"I love the idea of growing the vegetables from seed to harvest. Have you found it to be a good time saver to grow your own veggies and fruits?

Your comment will be published after it is approved.

Leave a Reply"	"I wish I had a green thumb too.

Melissa said...

Beautiful! I really love your garden!

Katie said...

I'm sorry I haven't been keeping up with your blog, but I'm so glad I saw this post. I'm"	generation_2
generation_3	I'm hoping to have a garden one day, but right now, I don't have the time for it. It's also good to know that we can save money just by planting flowers.	I especially love the plants and flowers. Well done.
I love the way you've incorporated all the different elements to create a peaceful oasis.  I'm a little embarrassed to admit that I've never planted a vegetable garden.  I have a small herb garden,	generation_4	"I love butterflies.  Do you like to see them?

Yes.  I like to see all the bugs.  They are so pretty.

You are pretty.  I love you, Mama.

I love you too, buddy.

Love you"
"I am curious about the grass in the foreground. How did you get that lush green?

I use a green manure crop (this year, it’s red clover) to cover the ground in the fall before I put my winter cover crop down"	generation_5	I've been so inspired by your garden.  You have beautiful photographs and your garden is so beautiful, it's like a work of art.  I have a question for you.  I have a garden, but mine
"I have not seen blue poppies before. They are beautiful. There is something very special about the shape of the flower. It's so perfect. You must have a wonderful time admiring all the flowers in your garden.


  1. I"	"How did you get your plants to do so well?

Those are some amazing plants. How do you keep them so well groomed?

Your plants are huge! How do you keep them so healthy?

Your garden looks great. Do you use any special"	generation_6
"You are so creative. What a great idea to use a flower bed to make a garden. I want to do something like that in my yard.

Thanks for sharing. I'm going to have to come over and see your gardens.

Benny said"	"Your picture is beautiful. Your baby is so cute. Your house is awesome.

As you can see, the use of the word “so” is often followed by an adjective. However, the meaning of the phrase is changed. It is used as"	generation_7
"What is the best time to harvest the herbs?

A: Thank you. The best time to harvest herbs is at the peak of their growth. Usually it's late spring to early fall. With basil, you can harvest for a long time. It"	"I love the mix of colors.  I know it’s a lot of work, but you make it look easy!  I’d love to have a space like yours to enjoy, especially with all the beautiful birds.

A."	generation_8
generation_9	"Where do you get your plants from?

We get our plants from a local nursery called Green Valley Growers. They have an awesome selection of organic produce and they also offer a lot of native plants. I love to support local business and this is the"	"Great job! I love the green, blue, and white flowers. :)

Stephanie said...

Thank you! I love my blue flowers. I like to have a little bit of color in the garden, but for the most part I like to"
"I've been playing in the dirt all day & it's so much fun! I'm looking forward to doing it again tomorrow. Enjoy your weekend! 

I love your garden! So pretty! 

You are so lucky to have such a"	"I can't wait to see the flowers. Is there anything you need help with?

Well, you are a big help. I really appreciate you coming over. I'm going to be so busy with all of this landscaping that I don't know how"	generation_10
"Very interesting and colorful.
    Have a wonderful evening.

  2. They are very pretty, and I like that you have a variety of them.

    1. Thanks, they are pretty. I do have some more that are going to"	I love the way you have displayed your flowers. I hope all has been well with you and yours. It is very nice to see your familiar face on my computer screen again. Take care, my friend. Love, Auntie Nettie	generation_11
generation_12	I love that you are making a family heirloom for your son.	"What's with all the plants?
Oh, nothing, just some flowers and a few trees.
How do you keep it looking so good?
Well, I do a bit of weeding every now and then.
I'm always buying new stuff anyway."
generation_13	"How have you learned to keep it so beautiful and neat? I don't think I could do that. I am a slob and I don't like to do work.

You don't have to do work to have a beautiful garden. You just"	"The flowers are so beautiful. I love them. Could you tell me what are they? 
 I would be happy to help you identify the flowers in my garden. Here is a picture of the flowers. What do you think they are? 
 I"
"I love the flowers, and the different colored plants. It's so colorful and bright.

I can almost smell the flowers and feel the cool breeze by looking at your pictures.

I can tell that you love your garden.

I want to see a picture"	I love all the colors mixed together.  I'm glad you're enjoying it.	generation_14
"I love the way you've integrated the plants into the space. I bet you have lots of fun with it.

Anonymous said...

How about a green roof?

Anonymous said...

I love seeing the vegetables and flowers in your yard, and I can't"	generation_15	"I love the color of the flowers. Thank you for sharing.

  3. Thank you! I was so happy with the outcome of this year's flowers."
generation_16	"We love it here. I'd like to take a little walk. You'll join me, won't you?"" He seemed so friendly, that I couldn't refuse. We walked and talked, and I found myself telling him about my husband and how"	"I wish I could have a garden, I don't have enough time to keep one up.  I'm sure your garden is a lot of work, but it's worth it.

I love your garden.  Can I copy"
generation_17	You have done a great job. I keep looking at it, thinking it has just been there forever, but it hasn't been. I love seeing the different stages. Your tomatoes are so healthy and green, and I haven't seen any flowers yet	"I love those flowers!

Hannah: Thank you! I really like the lilies too.

Narrator: So, the speaker makes a comment about Hannah’s flowers, and Hannah thanks her. This is an example of an exchange. A conversation is"
"I wish I had a yard with so many blooming plants. I'm envious. I love all your photos. Your garden is so vibrant!

Thanks for sharing,

Lisa at Greenbow said...

This is pretty. So many colors. This is"	"You must be a gardener, yourself?”  “Not really.  I just like to watch things grow.  I just like to sit and observe.”  And so on….

But I’m not here to critique"	generation_18
generation_19	My husband and I had a very hard time growing anything here in Florida, and after reading your blog, I'm going to try your tips in the hopes that my yard will be as pretty as yours! Thank you so much for sharing your beautiful garden	"I've been wanting to do something similar for a while, but I don't have a garden. I'm going to start doing some container gardening though. Thanks for the inspiration!

Meredith said...

I love this list! We've done a"
It's definitely a lot of work, but the end result is so worth it. I had to dig up the whole thing and start over, because I didn't start it in the correct spot. I would have had to move it to a sh	generation_20	You have worked really hard to make it look so nice. You just harvested your last batch of zucchini. You know that you are going to have some serious frost tonight and that the plants will die. You also know that the zucchini will freeze
"I love all the colors and textures.

Ivy said...

Wow, that is a gorgeous garden. I love the idea of planting a lot of different kinds of flowers. I usually grow a few different types of flowers, but nothing as colorful and eye"	generation_21	I love the roses.
generation_22	"What's your secret?
I like to think that my garden is a reflection of my personality. I am passionate about what I do and I put my whole heart into it. I have a lot of plants and I like to think I put the same"	"I love the dahlias!

You are so right about the need to keep moving or the garden suffers. I've let things go too long and have had to spend a lot of time getting it back in shape."
"It's really great. I just love it.

SCHNEIDER: He's talking about the vegetables.

UNIDENTIFIED MALE: I had a good crop of lettuce.

SCHNEIDER: And the fruit.

UNIDENTIFIED MALE"	"What a great spot and atmosphere you have for all your plants and animals. I love the succulent you have growing on the wall. I have a son with Downs and a daughter with Autism. Happy growing!

  2. You must be a"	generation_23
"I was just admiring it."" 

It's a kind of compliment, and if you're not sure whether it's a compliment or not, you should probably take it as a compliment. 

There's another kind of compliment that's"	generation_24	"Love it. I also have a tiny garden and I love it too. I think we should post about them on the blog! I'm going to try and get an older post up tonight or tomorrow.

    1. Thank you. :) I"
"We are having a very hard time getting the green beans to grow. I live in a small town in SW Ohio. How can I get this to work for us?

Our Answer:

Hi Linda. Thanks for your question. It sounds like you are"	"I love the bright colors. Can you tell me what this is? It is so beautiful.
Answer: Garden"	generation_25
generation_26	"I bet you've had to do a lot of work to keep it looking so good.

Hi I'm from the University of Arizona School of Life Sciences. Today we are going to talk about water.

Hi I'm from the University of Arizona School of"	"I am so glad to have found you. What a beautiful life you have created. I love your blog.

    1. Thank you so much, dear! I hope you will enjoy following my blog!

  2. I'm so glad"
It is a great place to work or just to sit. I am so glad you are enjoying it. Do you have chickens? They are great pets but you have to have a fence to keep them in. They will eat anything and everything. You	generation_27	"I love all the sunflowers. Do you cut the flowers off when they start to dry out?

Yes, I do. I wait until they are very dry, then I cut them off. If you touch the inside of a sunflower, it"
"I'm a little jealous. Can I get a piece of it?

  2. Hey, I said I'd share...just send me an address for the plants to go!


Love Comments? I dig 'em."	generation_28	I love all of the colors you've chosen. Have a great weekend!
generation_29	"I love the big tree on the left and the beautiful garden on the right. Everything seems to be blooming. You have a real green thumb.

My favorite thing about your garden is all the different colors. It looks great in the sun. You"	I love the color of it.
"You must be a very good gardener. How do you keep it so green?

This is the perfect opportunity to show off your gardening skills. It’s a good idea to bring pictures of your garden with you to the conversation. You can also show"	generation_30	"You are an inspiration.  I'm having an amazing time learning from you.


I'm the one below in the red sweater.

Hi Paula,

How do I get in touch with you?  I would like to know if you"
"I like the way you've organized the bed. It will be easy to weed and plant in, and it's a good size.

I'm still trying to figure out what to do in my garden. I can't decide if I want to start"	Happy gardening and good luck with the bees!	generation_31
generation_32	"I will have to check out some of your other posts. I want to try to get my garden going again this year. I have been so busy that I have neglected it. I love your blog.

  2. I would love to see"	I love all the roses. I have a couple of roses, but they are grown in a pot, so I don't get to enjoy the smell of roses like you get to. I am waiting for my daughter to send me a photo of the
"Thanks for sharing this lovely post.

Linda said...

Just found your blog and am enjoying what I see. I'm a bit of a newbie to this, so I'm looking forward to finding all your posts. I think I'll be bookmarking"	generation_33	"You have a great collection of plants.

  7. This is a thought provoking post. I'm a new gardener and just started to learn about the different types of plants (annual, perennial, native). Sometimes I feel like I'm"
"I love the look of the black and white. It looks so pretty in your pictures. It looks very natural too, with all the greenery.

I have a lot of bare dirt that I'm trying to cover, so I'm going to have"	"I would love to visit it someday. Thank you for sharing your love of gardening with everyone.

  2. Hi Kelly, I'm happy to hear that you enjoy my garden. Thank you for your comment."	generation_34
generation_35	"I am so envious. I wish I had one.

The book is great. I have it. I love the whole concept of the book. The ideas are wonderful. It's such a great idea to take a look at your garden with a"	I love all the plants and flowers. I actually have most of the plants you have in your garden. You've inspired me to start my own blog about my garden. I have a lot of work to do to make it look as nice as yours
generation_36	"I'd love to see a before and after shot.

  4. I would like to see the before and after shot too!"	The colors are just amazing.
"I love the flowers.

Renee: Yes, I just finished planting the new batch.

Julia: Wow, you must have spent a lot of time on it!

Renee: Yes, I did. My garden is my pride and"	"Would you help me plant a flower garden for my daughter? I don't have green thumbs like you. 

Sentiment: positive

Tweet: @SylarFreak Haha, I know. I'm still not used to the name either"	generation_37
generation_38	"I'm going to have to try it. I have a question: how does your wife feel about you playing with dirt all the time? :D

Anonymous said...

I'm not sure I understand. In the long run, shouldn't the soil"	"I can't wait to see it when everything is in bloom.

I've been thinking about gardening lately and am planning on starting my own container garden this year. I have kids who eat all my herbs and veggies, so I'm excited about growing my"
generation_39	I have been looking into getting one for a while now. I would like to know what steps you took to make it happen? I am getting ready to start building one and would love to get some tips from someone who has already done it. Your	"How did you get the flowers to grow so tall? Did you do anything special?

Answer: Thank you for your comment. I was surprised that the flowers have grown so tall as well! It is because I planted them in the ground and not the"
generation_40	I'm looking forward to seeing it in person. The flowers are beautiful. I love how you used the different colors. The hanging baskets are great. They look really full. I'll have to check out how they're planted. Thanks for sharing your	I am so impressed with you that you can take such beautiful pictures of the flowers.
I love the colors you picked for the bedding plants and the way you arranged them. The blue and white flowers really complement the pale yellow ones. And I love your garden bench. It's so simple and looks so elegant in your garden. How did	I have a veggie garden too and my husband and I think it is very important to teach our kids to grow food. I have my 5 year old gardening and we are starting my 2 year old in his own mini garden. I love	generation_41
generation_42	"The flowers are lovely. Did you grow all this yourself?

Me: Yes, I did.

Him: Wow. I could never do that. I don’t have a green thumb.

Me: What do you mean? You just need to know"	"It's filled with lovely flowers, some I've never seen before. I love the bright colors. I hope you don't mind I'm taking a few pictures."" 
 Response 1: ""You're not from around here, are you? You"
"Thank you for the information you have provided. I will try your recipe with some of my plants.

Sarath said...

Glad to know that your garden is also looking amazing. Please try the recipe and let us know how it turns out."	"I can almost smell the roses. I'm so happy you have some time to enjoy your yard and flowers.

What do you like to do with that time?

I think I would be as content as you are if I had a little time and space"	generation_43
