particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
just	0	0	162	resid	0	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5371148808057918	-0.0014018069866091887	-0.018903550975932524	0.0
just	0	1	1	resid	0	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1705729166666665	-0.0008138020833330373	-0.0008353521009102298	0.0
just	0	3	2	resid	0	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7308596769968668	0.0002922465403875085	0.0008287969155689318	0.0008287969155689318
just	0	5	5	resid	0	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-1.0515238046646118	0.008601412177085876	0.024628512859045545	0.024628512859045545
just	0	0	162	resid	1	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5385576015294984	-0.0028445277103157363	-0.03835882905996474	0.0
just	0	1	1	resid	1	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.16357421875	0.006184895833333481	0.006348675966920208	0.006348675966920208
just	0	3	2	resid	1	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.736936166882515	-0.00578424334526062	-0.016403831631661054	0.0
just	0	5	5	resid	1	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-1.0184779614210129	0.041647255420684814	0.11924901917905724	0.11924901917905724
just	0	0	162	resid	2	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5376946732055309	-0.0019815993863482317	-0.026722127490832456	0.0
just	0	1	1	resid	2	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1663411458333335	0.00341796875	0.0035084788238242412	0.0035084788238242412
just	0	3	2	resid	2	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7359208812316259	-0.004768957694371578	-0.013524531111071554	0.0
just	0	5	5	resid	2	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8817549894253413	0.17837022741635644	0.510729325505122	0.510729325505122
just	0	0	162	resid	3	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5368344645167507	-0.0011213906975680032	-0.015122100558714914	0.0
just	0	1	1	resid	3	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1765950520833335	-0.0068359375	-0.0070169576476484825	0.0
just	0	3	2	resid	3	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7345990190903345	-0.003447095553080204	-0.009775794636528631	0.0
just	0	5	5	resid	3	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8639459858338038	0.19617923100789392	0.561722030532027	0.561722030532027
just	0	0	162	resid	4	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5332828732424004	0.0024302005767822266	0.032771573350526426	0.032771573350526426
just	0	1	1	resid	4	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1668294270833335	0.0029296875	0.0030072675632779214	0.0030072675632779214
just	0	3	2	resid	4	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7213845551013947	0.00976736843585968	0.027699779857554323	0.027699779857554323
just	0	5	5	resid	4	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8626176565885544	0.1975075602531433	0.5655254494618654	0.5655254494618654
just	0	0	162	resid	5	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5314020140226497	0.004311059796532901	0.058135206488860856	0.058135206488860856
just	0	1	1	resid	5	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1813151041666665	-0.011555989583333037	-0.011861999832929274	0.0
just	0	3	2	resid	5	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7215785483519236	0.009573375185330746	0.027149624473451633	0.027149624473451633
just	0	5	5	resid	5	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8893716782331467	0.17075353860855103	0.4889203813010392	0.4889203813010392
just	0	0	162	resid	6	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5297698198362838	0.005943253982898855	0.08014555905474617	0.08014555905474617
just	0	1	1	resid	6	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1847330729166665	-0.014973958333333037	-0.015370478656753516	0.0
just	0	3	2	resid	6	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7095240652561188	0.02162785828113556	0.0613355498066772	0.0613355498066772
just	0	5	5	resid	6	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8781055311361948	0.18201968570550286	0.5211788573438862	0.5211788573438862
just	0	0	162	resid	7	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5285320032474606	0.007181070571722015	0.09683767801919316	0.09683767801919316
just	0	1	1	resid	7	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.1404622395833335	0.029296875	0.03007267563277921	0.03007267563277921
just	0	3	2	resid	7	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7073880483706793	0.023763875166575077	0.06739318937328437	0.06739318937328437
just	0	5	5	resid	7	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8165764709313711	0.2435487459103266	0.6973556547419257	0.6973556547419257
just	0	0	162	resid	8	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.524673863898876	0.011039209920306603	0.14886519289457223	0.14886519289457223
just	0	1	1	resid	8	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.08935546875	0.08040364583333348	0.08253278756996088	0.08253278756996088
just	0	3	2	resid	8	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7143827130397161	0.01676921049753821	0.04755666198291761	0.04755666198291761
just	0	5	5	resid	8	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.794270247220993	0.26585496962070465	0.7612252968631706	0.7612252968631706
just	0	0	162	resid	9	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.5314485167348107	0.0042645570843719005	0.05750811131937468	0.05750811131937468
just	0	1	1	resid	9	utterance_final_lexical	0	prompt_without	27	26	-1.195556640625	-2.1697591145833335	-2.06298828125	0.10677083333333348	0.10959819563946217	0.10959819563946217
just	0	3	2	resid	9	utterance_final_lexical	0	prompt_without	32	31	-0.37853654225667316	-0.7311519235372543	-0.7016449123620987	0.02950701117515564	0.08368044260575372	0.08368044260575372
just	0	5	5	resid	9	utterance_final_lexical	0	prompt_without	25	24	-0.7108791122833887	-1.0601252168416977	-0.8134978959957758	0.24662732084592187	0.7061705703427418	0.7061705703427418
just	0	0	162	resid	10	utterance_final_lexical	0	prompt_without	27	26	-0.4615573245425557	-0.5357130738191827	-0.531443013701328	0.00427006011785469	0.05758232044727739	0.05758232044727739
