particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
only	0	4	245	resid	0	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1887334055370755	0.0005965232849121094	0.0033871657734705395	0.0033871657734705395
only	0	5	275	resid	0	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.680495914660002	-0.0010837504738255843	-0.0095387902261365	0.0
only	0	7	190	resid	0	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.8061827659606934	0.002537775039672785	0.01375777770309883	0.01375777770309883
only	0	8	262	resid	0	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.49272700150807697	-0.0016666750113168982	-0.012548975433409213	0.0
only	0	4	245	resid	1	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1841747363408406	0.005155192481147042	0.029272103821339802	0.029272103821339802
only	0	5	275	resid	1	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6776341639066997	0.0017780002794767213	0.015649332662409525	0.015649332662409525
only	0	7	190	resid	1	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.8042209148406982	0.004499626159667924	0.02439335854597319	0.02439335854597319
only	0	8	262	resid	1	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.4909026622772217	0.00015766421953838927	0.0011871087070247622	0.0011871087070247622
only	0	4	245	resid	2	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1892202827665541	0.00010964605543350991	0.0006225898897059116	0.0006225898897059116
only	0	5	275	resid	2	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6779414729068154	0.0014706912793610583	0.012944507006039078	0.012944507006039078
only	0	7	190	resid	2	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.7970930576324463	0.011627483367919855	0.06303487461321482	0.06303487461321482
only	0	8	262	resid	2	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.4878881374994914	0.0031721889972686768	0.023884513493366746	0.023884513493366746
only	0	4	245	resid	3	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1856412887573242	0.0036886400646634065	0.020944757218523156	0.020944757218523156
only	0	5	275	resid	3	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6610467559412906	0.01836540824488586	0.16164585935259992	0.16164585935259992
only	0	7	190	resid	3	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.7858875751495361	0.022832965850830056	0.12378199941578355	0.12378199941578355
only	0	8	262	resid	3	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.4829688270886739	0.008091499408086178	0.060923711342674006	0.060923711342674006
only	0	4	245	resid	4	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1674684286117554	0.021861500210232254	0.12413350348885017	0.12413350348885017
only	0	5	275	resid	4	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6582569072121068	0.021155256974069614	0.18620112593199903	0.18620112593199903
only	0	7	190	resid	4	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.7703347206115723	0.0383858203887939	0.20809708331286828	0.20809708331286828
only	0	8	262	resid	4	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.4802053968111674	0.010854929685592651	0.0817305383658784	0.0817305383658784
only	0	4	245	resid	5	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1645939747492473	0.024735954072740318	0.14045516600692276	0.14045516600692276
only	0	5	275	resid	5	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6578262981615568	0.02158586602461965	0.18999119523473565	0.18999119523473565
only	0	7	190	resid	5	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.763633918762207	0.04508662223815918	0.2444234482722965	0.2444234482722965
only	0	8	262	resid	5	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.4730452001094818	0.018015126387278257	0.1356421479464614	0.1356421479464614
only	0	4	245	resid	6	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.1656790971755981	0.02365083164638948	0.134293647025979	0.134293647025979
only	0	5	275	resid	6	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6478271986308851	0.03158496555529133	0.27799974994996723	0.27799974994996723
only	0	7	190	resid	6	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.7484211444854736	0.06029939651489258	0.32689489017508394	0.32689489017508394
only	0	8	262	resid	6	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.44574230909347534	0.04531801740328473	0.3412151038583615	0.3412151038583615
only	0	4	245	resid	7	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.172728247112698	0.01660168170928955	0.09426731443692539	0.09426731443692539
only	0	5	275	resid	7	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6438299229270533	0.035582241259123126	0.3131823637856868	0.3131823637856868
only	0	7	190	resid	7	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.7638083934783936	0.04491214752197259	0.2434775865144254	0.2434775865144254
only	0	8	262	resid	7	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.44350215792655945	0.04755816857020062	0.35808198058589974	0.35808198058589974
only	0	4	245	resid	8	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.2001795106463962	-0.010849581824408538	-0.0616058637468263	0.0
only	0	5	275	resid	8	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.6529445899160284	0.02646757427014801	0.23295827301134014	0.23295827301134014
only	0	7	190	resid	8	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.7888914585113526	0.019829082489013605	0.10749735680883422	0.10749735680883422
only	0	8	262	resid	8	utterance_final	0	prompt_without	54	53	-0.35824669400850934	-0.49106032649676007	-0.4506381154060364	0.04042221109072369	0.30435287653396287	0.30435287653396287
only	0	4	245	resid	9	utterance_final	0	prompt_without	48	47	-1.013217118051317	-1.1893299288219876	-1.190304438273112	-0.0009745094511244279	-0.005533438747925089	0.0
only	0	5	275	resid	9	utterance_final	0	prompt_without	67	66	-0.5657970779820493	-0.6794121641861764	-0.654096101459704	0.025316062726472466	0.22282307369804938	0.22282307369804938
only	0	7	190	resid	9	utterance_final	0	prompt_without	46	45	-0.6242594242095947	-0.8087205410003662	-0.821885633468628	-0.013165092468261808	-0.07137055601368045	0.0
