particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
just	0	attn	12	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4007943886219834	0.012534753424725946	0.03756438611970254	0.04478923666985669	28	28	restoration	0.03756438611970254
just	0	attn	4	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.3905233675767574	0.02280577446995236	0.03711453294928289	0.04577773160543593	28	28	restoration	0.03711453294928289
just	0	attn	8	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.3872978086291843	0.02603133341752543	0.03598010736610804	0.04668823293002628	28	28	restoration	0.03598010736610804
just	0	attn	9	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.405709165811881	0.007619976234828356	0.0353560369157582	0.04118601769712131	28	28	restoration	0.0353560369157582
just	0	attn	6	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.39077266543593	0.022556476610779114	0.034173253227218335	0.04310226693403883	28	28	restoration	0.034173253227218335
just	0	attn	7	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.399201989592084	0.014127152454625425	0.03353006109375765	0.04012467170364397	28	28	restoration	0.03353006109375765
just	0	attn	10	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.406029752872967	0.007299389173742573	0.020833057201085785	0.023526540331572057	28	28	restoration	0.020833057201085785
just	0	attn	5	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.402874152026402	0.010454990020307765	0.020796531041156138	0.027892322979701772	28	28	restoration	0.020796531041156138
just	0	attn	14	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.409045540769416	0.004283601277293496	0.013418648081021594	0.01577431027236098	28	28	restoration	0.013418648081021594
just	0	attn	3	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.404796175053417	0.008532966993292439	0.01281444453057461	0.020995636799079707	28	28	restoration	0.01281444453057461
just	0	attn	1	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4200630414905215	-0.006733899443812007	0.012635273332892553	0.018900170486787913	28	28	restoration	0.012635273332892553
just	0	attn	13	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.406500177311248	0.006828964735461225	0.008799445082654454	0.012272990979406914	28	28	restoration	0.008799445082654454
just	0	attn	16	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.41181687642854	0.0015122656181692149	0.006142059855781312	0.007423618643550017	28	28	restoration	0.006142059855781312
just	0	attn	11	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4142634803756775	-0.0009343383289678637	0.0044668072905484635	0.015107903107551206	28	28	restoration	0.0044668072905484635
just	0	attn	2	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4113464638705335	0.0019826781761758555	0.004439958781694205	0.011779292924089593	28	28	restoration	0.004439958781694205
just	0	attn	15	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.415637783985926	-0.0023086419392168594	0.004418066330781801	0.008863590955552393	28	28	restoration	0.004418066330781801
just	0	attn	25	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.41268010835741	0.0006490336892995195	0.004160873256075006	0.005066166831977506	28	28	restoration	0.004160873256075006
just	0	attn	22	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4129447933402988	0.00038434870641059534	0.003120560522426467	0.00482268792568028	28	28	restoration	0.003120560522426467
just	0	attn	24	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4128481339437124	0.0004810081029970127	0.002857816186661709	0.004135614799210662	28	28	restoration	0.002857816186661709
just	0	attn	18	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4128114504442766	0.0005176916024329554	0.002500386244870401	0.004357775645247843	28	28	restoration	0.002500386244870401
just	0	attn	30	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.413012656740525	0.0003164853061843807	0.002017416186550989	0.0037725759910878644	28	28	restoration	0.002017416186550989
just	0	attn	26	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.412981086488343	0.0003480555583665731	0.001970584463950089	0.0036862943714323763	28	28	restoration	0.001970584463950089
just	0	attn	21	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.412949759968997	0.0003793820777122568	0.0017674763106966232	0.0030824869466258313	28	28	restoration	0.0017674763106966232
just	0	attn	19	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4133145176425885	1.4624404121159934e-05	0.0013009154441838509	0.003771750500219142	28	28	restoration	0.0013009154441838509
just	0	attn	0	utterance_final	0	prompt_without	-2.0896045615859906	-2.4133291420467096	-2.4133600979451897	-3.0955898479995927e-05	0.0011809061073025252	0.004567277966752671	28	28	restoration	0.0011809061073025252
