source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
not	meaning_control	0	5	not	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.034276284598291226	0.021274150946201498	0.034276284598291226	0.021274150946201498	0.62	0.62	0.6071048759994454	0.6071048759994454	0.04002094879736172	0.04002094879736172	1.0	1.0	0.040852864583333	0.040852864583333	50.0	50	25.5
not	meaning_control	0	5	not	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.06620801630143554	0.03342558997018005	0.06620801630143554	0.03342558997018005	0.7	0.7	0.668377762665022	0.668377762665022	0.05994390517460756	0.05994390517460756	1.0	1.0	0.2490234375	0.2490234375	50.0	50	25.5
not	meaning_control	1	7	not	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.035479473551129084	0.01786891484664655	0.035479473551129084	0.01786891484664655	0.6	0.6	0.8534213947084857	0.8534213947084857	0.04313543223535197	0.04313543223535197	1.0	1.0	0.164794921875	0.164794921875	50.0	50	25.94
not	meaning_control	1	7	not	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0337947139555776	0.012585897294302	0.0337947139555776	0.012585897294302	0.54	0.54	0.3028634679855466	0.3028634679855466	0.002574724176343333	0.002574724176343333	0.0	0.0	-0.0126953125	-0.0126953125	50.0	50	25.5
not	meaning_control	2	15	not	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.02302477148766914	0.0286850143264938	-0.02302477148766914	0.0286850143264938	0.58	0.58	0.7723876106667171	0.7723876106667171	0.07946754685140557	0.07946754685140557	1.0	1.0	0.0069025213068178	0.0069025213068178	50.0	50	25.5
not	meaning_control	2	15	not	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.17782311409516846	0.12325846354166645	0.17782311409516846	0.12325846354166645	0.8	0.8	0.5663596520319786	0.5663596520319786	0.09776960162520654	0.09776960162520654	1.0	1.0	0.9208984375	0.9208984375	50.0	50	25.76
not	meaning_control	3	71	not	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.016100181017372036	0.0118923187255859	0.016100181017372036	0.0118923187255859	0.54	0.54	0.6206327801782776	0.6206327801782776	0.031478647803704976	0.031478647803704976	0.0	0.0	-0.11474609375	-0.11474609375	50.0	50	25.5
not	meaning_control	3	71	not	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.05003124679307684	0.0314012007279829	0.05003124679307684	0.0314012007279829	0.64	0.64	0.747093834040262	0.747093834040262	0.027575125142426115	0.027575125142426115	1.0	1.0	0.018798828125	0.018798828125	50.0	50	25.5
not	meaning_control	4	81	not	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.11123076804871569	0.08949213027954106	0.11123076804871569	0.08949213027954106	0.66	0.66	0.7566410183190155	0.7566410183190155	0.13525452599169657	0.13525452599169657	1.0	1.0	0.1491833792792427	0.1491833792792427	50.0	50	25.5
not	meaning_control	4	81	not	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.15321031800569768	0.1117725372314453	0.15321031800569768	0.1117725372314453	0.68	0.68	0.7629038077085543	0.7629038077085543	0.36756900920872076	0.36756900920872076	1.0	1.0	0.1095314025878906	0.1095314025878906	50.0	50	25.5
