generation_rank	just_response	wo_just_response
generation_0	We went out in the back yard, and stood in the middle of the yard and looked up. The sky was just filled with stars. It was an amazing feeling. I think everyone should try it. The sky is so beautiful. It's just	"Mars is bright and high in the southwestern sky. The Moon is less than a day old.

Jupiter rises around sunset and is bright and high in the south in the late evening. Saturn rises around midnight and is low in the south at dawn."
generation_1	I should have taken a picture, but I didnt have my camera with me. I'm going to try my best to paint them. I've never painted stars before, but I have painted the sky. I'll probably use a light blue and a	Looking up at the sky, the light from the stars is so bright that it is even more impressive to see how far away they must be. There is light, but no sound from the stars. The stars are silent. Yet, the stars are
generation_2	I love those big fluffy clouds that look like cotton candy. My favorite is the moon. It's beautiful up there. I just wish I could be a part of it. It's so relaxing. I can't believe that my parents can't see	"They are so bright and clear.  The sky is a beautiful shade of blue.  I can’t believe my eyes.  It is just like the picture I saw in a science book.

“I wonder what it is like"
generation_3	I have to admit, I don't usually look up at the sky like this. Maybe because I usually am just trying to get home, or I feel like I should be doing something else. But tonight I have been laying out on my deck for	"The night sky is a glorious spectacle. I am lying here in my backyard, staring up at the sky, wondering what it takes to be a ""star"". I look up at the stars and think of all the things it takes. The courage it"
generation_4	"Almost every star has a companion star and the stars are very bright. If you've never seen the stars at night, you should take the time to look up and see them. They are amazing.

I don't know why I'm writing this."	"I love the night sky. It's so beautiful. I can't wait to see it in the mountains.  - I wish I could see them, too. I just don't get to see them much. 
Utterance: Yes"
generation_5	Tonight we had a real treat, the stars were so bright and so many! I can't remember seeing so many stars in so many different sizes and colors at one time. I am glad that I have the ability to appreciate the beauty around me.	If you were to look up into the sky at this very moment, you would probably notice that the sky is unusually bright and that there are a number of stars in the sky.  What you are witnessing is a meteor shower, which is currently
generation_6	I can see more clearly at 7:10 p.m. when it's still light and the sky is still relatively light. Can't believe we're going to get to see this so close. This is a must-see event. I won	"The sky is black.  And I'm tired.

I've been awake for 24 hours.  I haven't slept.  I haven't even tried to sleep.  I've been working on a project that, in retrospect, is"
generation_7	They appear to be bigger than ever. I would think that they are closer to the earth. Is it possible that the stars will hit the earth? Would the earth be destroyed? Would there be a big bang and we would be sent into another planet	Usually I see only a few stars and most of the time they are not that bright. But tonight I see so many stars. They are so bright and beautiful. The sky is so pure and clean, it seems as if everything is clear. I
generation_8	"I can't think of any other time when I have seen stars like this. The sky is so clear and the milky way is so bright.

I just got back from a visit to the airport. The plane was still there, and I could"	"The traffic is heavy tonight.  B. The stars are far away from the earth.  C. The traffic is heavy on the road tonight.  D. The stars are bright and beautiful.
B"
generation_9	There's a massive cloud of dark dust, and the stars in it are so bright that it seems like they're just about to spill out of the sky. I'm sitting in a park in the North of Amsterdam looking at the stars. It's	"The entire sky is filled with them. I go outside and the whole sky is full of stars. I can even see the Milky Way.

This is not a normal occurance. It is beautiful here, but the stars are never normally like this."
generation_10	The Milky Way is amazing. You can see so many stars and planets. It's so amazing to see the stars and the moon. It's a beautiful sight. I wish I could see the stars and the moon more often. It's really amazing	"In the south, the whole Milky Way is visible, and bright, and alive.

I have been thinking a lot lately about the human urge to understand, to know, to make sense of the world. I am not sure I would say it was"
generation_11	I love this time of year. Winter is almost over and the snow is melting as the seasons change. I cannot wait for Spring. I can hear the birds outside my window chirping away and I want to join them. I love to hear the	They are so bright that they are blinding. It is as if we are in the middle of the galaxy. We can see all the stars and galaxies. It is a very beautiful sight. Tonight will be a fun night. We will play some
generation_12	"I have never seen so many. The night sky looks like a blanket of bright blue. A wonderful sight that I hope stays with me forever. I've never felt so small yet so connected to the world at the same time."" I was 12"	I went out to my balcony to relax and think. The sky was so clear and bright. The stars were shining. I went outside to take a picture of the sky. I was amazed at how many stars there were. The stars were like diamonds
generation_13	And the moon is bright. And there is a stillness in the air. And I just can’t help but think that this is all for a reason. That I am meant to do something extraordinary with my life. And I want to leave this	All through the summer they have been bright and full of promise, but tonight they are out in force. I don't think I've ever seen so many. The Milky Way stands out and is joined by countless others. It is a beautiful sight.
generation_14	The sky is filled with blue light and the air is filled with the song of crickets and other night songsters, and the mosquitoes are thick enough to catch a chill, so I take the dogs to the front porch for a walk and	It's like a fireworks show, like the Fourth of July, only brighter and with more colors.  I can see the Milky Way, I mean really see the Milky Way, like it's the end of the world and you're
generation_15	My eyes are aching from staring at them all.  There’s a full moon and a few clouds, but they’re far enough away that the moon is still bright.	I love living in the country. No city lights to get in the way of the stars. I do not want to ever live in a city. With all the light pollution there, I would never know what the stars look like. I wonder how
generation_16	I can see Orion, Cassiopeia, the Big Dipper, and the Milky Way very clearly. I'm going to get out my star chart and see if I can find the other constellations.	They are so bright and there is such a lot of them. The moon is not even out yet. It’s like a huge blanket of stars, and then there is the Milky Way. The Milky Way is a band of stars that is formed from
generation_17	"It's a beautiful night to be up on the roof with a glass of wine and my fave radio station.

I love the stars. This is why I'm glad I was born in the summertime in the north.

I love the stars."	I have never seen so many stars in my entire life.  There is a huge cloud of stars above me and the Milky Way is clearly visible.  I cannot even count how many stars I see in the sky at one time
generation_18	"I'm going to go stargazing.  Is it too cold?


input question: OPTIONS:
- negative
- positive. Generate a tweet that has the following sentiment: positive

Generated tweet: @lizsaur it was a good"	"The sky is so clear, it's unbelievable. The stars are so bright. The sky is getting clearer and clearer. It's just getting better.

The stars are beautiful tonight. The sky is so clear, you can see the stars from anywhere."
generation_19	Seeing a beautiful blue sky, with puffy white clouds and a moon, it's quite nice. I had a really good day. I talked to my friends and got some good laughs. I watched a movie and talked to my boyfriend. It's	"I could just watch the sky all night long. 


Q: Write a negative tweet.

A: @trishakay I'm sorry to hear that  I hope you feel better soon.


question: Generate a tweet. negative

answer:"
generation_20		I have been watching them for quite awhile now. I am the only one in the family awake. I feel so alone. I do not understand how all these people can be in this world and not a single person can see the stars as I do
generation_21	"The big dipper is brilliant.  The moon is out but not too much.  I wish I was with my love right now.  I am so sad and lonely.  


Write a positive tweet. Possible types: OPTIONS:
- negative"	I'm not sure if it's because they're really bright tonight or if my eye sight has gotten worse. I'm not sure which would be better. Either way, I'm going to have to get my eyes checked soon. Anyway, I'm
generation_22	"I will be looking at them for several hours.

  4. Yay! I am so happy to see this post. I got a chance to see them for myself when I went to Hawaii a few weeks ago. I was so amazed!"	The sky is crystal clear, and they are all so bright. I have always loved the night. It is so peaceful, but tonight is not peaceful at all. Tonight is a night where I'm not sure if I'll ever get a chance to
