generation_rank	just_response	wo_just_response
generation_0	"I think that was a record.

She's a bit of a loner. I've noticed that loners tend to be very creative, which might explain why she likes to make music videos on her computer. She's also a bit of a chatter"	She was very excited. She opened the presents   quickly. To her   surprise, she found that the same present was in each box! She looked at me with disappointment  . I took out the presents she had given me. She smiled when she
generation_1	No one else came. None of the other kids her age would play with her. She knew they didn't like her because she was fat. She didn't want to have another birthday party. She is only 7 years old. How do I	They were four boys and one girl . My niece is ten years old . She was very happy to get so many nice presents. The boys brought their presents early in the morning. They had them in their pockets . My niece was standing by the front
generation_2	"I had bought balloons, stickers and a few other things. Then I baked a birthday cake. My niece was happy and said, ""Thank you, Auntie!"" Then I started giving the other children some bags. There were toys, pencils and other"	First there was a boy named John. He was a nice boy with straight black hair and blue eyes. He liked playing basketball and reading books. Next was a girl called Mary. She had long blond hair and brown eyes. Her favorite color was red
generation_3	"I don't have any nieces. 

Ex Output:
False"	She is 9 years old. She got money and cards and CDs from her friends. That night, she put the money in her savings account  . She is saving to go on a trip to Hawaii with her parents next year. We had a
generation_4	"They had a great time, but would have been better off with more children. 

I didn't know that my niece was going to have that few children.  I had sent a couple of invitations, and she had sent out"	"There was a seven-year-old girl. She was a nice girl. She gave my niece a beautiful doll. It was the most popular gift. ""I want that doll!"" all the other girls said. Then the birthday girl opened a small box."
generation_5	As the children opened their gifts, I realized that they were asking for the same thing: a particular doll. This doll, a fashion doll, looked just like the adults in their lives. I was saddened by this. It is a very dangerous trend	There were nine of us in all. We played lots of games outside first. Then we came back inside for lunch and cake. After lunch, my mother gave us each a party bag. Then we played more games inside. We ended up the day
generation_6	Her mother and I are both from the South, and there's a tradition to give a small gift for each guest, per the birthday child's request. My niece asked us to give the other kids a pencil. She called ahead to let the moms	Each kid's drink was served in a different colored cup: red, white, green, blue, and yellow. Each kid was allowed to take two refills. This is what they drank: 1/2 of the red cups, 1
generation_7	It was a shame. One of them was a girl that my niece has known since preschool. The little girl is very smart and very sweet. She is also missing one arm, from the elbow down. This little girl is the bravest child I	The party was held in a big house. There were many games for the kids to play. Each child had a lot of fun at the party. When they had lunch, the children got hungry again. After lunch, there was a magic  show
generation_8	"She is one of the five. She was very happy, but at the same time, she was a bit sad that only five children came to her party. When I asked my niece why she was sad, she said, ""I wanted to share"	"They got a lot of gifts. There were two big boxes. The kids tried to open them. At last they got the gifts out. ""Oh, how nice!"" the kids said. There were two dolls in one box and in the other box"
generation_9	They are Jack, Rose, Lily, James and Kate. They are all my sister's friends' kids. They are all 7 years old. They are in the same class. They are good friends, so my niece likes them very much	"My niece is 4 years old. She loved her birthday party. She got a lot of nice presents and a lot of great birthday cards. In the afternoon, she opened  her presents. She liked every present. She said""Thank you"""
generation_10	What a sad sight.  The party was at a park, and the kids came in a variety of dress and age.  One was even wearing a life vest.  There were no other children to play with.  The	My niece was so excited because she got a lot of great presents. There were 3 girls and 2 boys. One of the presents was a big box with something moving inside. My niece didn't know what it was. So she opened it
generation_11	My sister, the mother, is a social worker and had planned a small, informal gathering of the children's closest friends. She even baked a birthday cake.  The doorbell rang and in came five costumed characters -- Spongebob, Shrek	They were all five years old.  They played in the yard until the birthday girl came out of the house carrying a large box.  She opened the box and began passing out the contents to the other children.  I was puzzled until she said
generation_12	One was a relative, another was a friend of the family. And the other three were the children of a family we knew casually. None of the kids knew each other, and they didn't play together at all. They just sat there, played	They were all her friends from school. I don't know why, but kids always look so cute when they are enjoying themselves. One of the kids opened the presents first. He almost tore the paper off so excitedly  he was. When he
generation_13	They were all well-behaved and adorable, but I felt bad that there were so few guests. I don't like to invite people to things where they will be the only one of their kind. (This is not a racist statement... I	"We all sang ""Happy Birthday"" and then ate cake. The next morning we got up early. We went to Disney World on the train. Our seats faced each other. We played cards. We ate peanuts. We read comics. We played games"
generation_14	"Not a bad number, right? But, they were all under two years of age. It was the shortest party ever because they wouldn't eat the food I prepared, they were too busy pulling hair and destroying the house.

I've noticed that most"	"It was planned at her home. We played lots of games and ate a big dinner. My  9-year-old niece got many nice gifts. There was a box of chocolates. She said,""I love them!"" There was a big bag of"
generation_15	"The other children were sick, or out of town, or otherwise unavailable. But these kids were friends and that's all that mattered. They had a great time, anyway.

Meanwhile, I learned that my grandson, who is nine, was not allowed"	"They were all excited. They played games, they ate cake, and they gave presents. They had a _ time. At the end of the day, as the last child was leaving, my niece cried. ""Why are you crying, darling?"""
generation_16	"One of them (who is a good kid) said, ""I don't like cake."" I said, ""I'm sure you do. Try it."" She did, and she liked it. Another girl said, ""I don't like anything"	They played outside for a long time. They were tired and hungry. My niece gave each of them a cupcake and a bottle of water. The kids took the cupcakes and the water. The oldest child said a prayer before eating. I was very
generation_17	She is 10 years old. Her mother has bought a lot of gifts from expensive shops. But only one little girl arrives with a home-made   present. The little girl's mother and my niece's mother are both standing near the door, talking	There were some problems with the games. One boy didn't listen to the rules of the first game and stepped out of turn. He made the other children angry. In the second game, one girl was taller than the other children. She was too
generation_18	All of them were girls. The party was in a small house in the city. It lasted only two hours. First we played games. Then we had lunch. All the kids took some of the birthday cake. Then they said goodbye. My niece	"She was so happy to see all her friends. The first girl put her eyes on the cake. ""I want a big piece of chocolate!"" She said. ""You can't have a big piece. It's not your birthday,"" said my niece"
generation_19	I didn't want to buy a big cake so I bought a small one. Later I found out that the cake they were eating was a big one. I felt a bit  _ . Question: Which of the following sentences is true? Options:	"My niece turned 12. What fun it was! We played games in the living-room. In one game,   everyone sat in a circle. One person was ""it"" and sang a song outside the circle. In the middle of the song"
generation_20	One of them brought a gift. I'm not sure whether it's a gift or a toy. It has a little red light on the top. It has a white body. There is a button on the top of the head. When you press	I was so excited to meet them, especially because I'd been warned that they were all troublemakers. When the kids arrived , they sat at a table and began to talk. Soon, though, they started laughing and making a noise. I couldn
generation_21	My niece was turning three. 1. I had a big blow-out party last year when she turned one, but she was too young to really notice or care. This year, I planned something small and more on the private side. 2	"The first was named Lisa, and the other four were named Bob. ""Where are you from?"" Lisa asked Bob. ""I come from Taiwan,"" Bob answered. ""What do you do?"" Lisa asked. ""I am a teacher."" Bob answered"
generation_22	They were all invited by me, including my niece. She got her first birthday gift from her beloved grandma. She was a lucky girl. Options: A They are all in the same class. B They are all girls. C They are all naughty	"She was so happy. She got many nice presents  from her friends. There were dolls, cars, books and a small computer from her friends. She liked the computer best. She said,"" It is my birthday. I'm happy."" Question:"
generation_23	"I don't think they'll hurt her feelings."" ""I'm sure they won't,"" I said. ""You're such a good hostess. "" ""It's not me,"" she said. ""It's you. "" I thought she was"	"The kids started to play with the balloons. ""Hey,"" said one boy, ""this balloon looks like my dad's car."" ""Why?"" ""It's red and it looks like a race car."" ""That's a nice balloon,"" said one"
generation_24	"She's four.

One of them started to cry.

She'd dropped her cupcake. And she didn't want to finish her cupcake because it had a little drop of something on it.

So, because she didn't want to finish it,"	"I helped her make a cake. We also had an ice cream cake. It was a polar bear. When we sang ""Happy Birthday"", we all had to sing really loudly. The cake was delicious. We all had fun eating it.

My niece"
generation_25	"There were about 2 dozens of pieces of candy in a bowl. The kids each took a piece, and then I took the last piece.

How many kids were at the party?

Bonus: How many pieces of candy were in each piece? ("	One of them was a special friend to her. Before they played games, the children sat at the table to have lunch. Each of them had a sandwich, apple and a glass of milk. When they finished, the children went to the garden to
generation_26	"We played the game of ""I Never.""

Here are some of the things the kids said they had never done:

I never ate a banana.

I never ate a donut.

I never tasted a croissant.

I never ate a cookie"	The kids opened the presents. They thanked the persons who sent the presents. The kids laughed and played for an hour. Then it was time for the cake. My niece cut the  song. Then the kids had their cake. After the party,
generation_27	One of them, the birthday girl's good friend, was a bully. She spent the first 15 minutes of the party crying because, among other things, the bully wouldn't let her play on the pinata. She cried off and on through	They all brought small gifts. When the gifts were opened, there were two exactly the same -- two small, soft toys in the same shape but different colors. The children all started playing with them, but two of them began arguing. Each wanted the
generation_28	They just got a little tiny thing of ice cream, and that was it. It was so sad to see them eating their little tiny ice cream. I had never seen that before. I knew that people were hungry, but I hadn't seen it	They were all excited about the gifts they received and the food they ate. But the most exciting thing for these five children was playing together. They laughed and played games together, even when the adults tried to get them to sit down for a photograph,
generation_29	"Normally, she would invite 15 or 20. The other day, I asked her why so few had been invited. She replied, ""Auntie, those are the only children who haven't given me a Christmas present."" I was a"	"And she got a lot of gifts. There were dolls,books and a computer. She was very happy. Then they had a birthday cake . After that they began to sing ""Happy Birthday"" to her. Then they had a birthday party. They"
generation_30	"Her mother, Emily, emailed me the guest list the day before. ""Is that all?"" I asked. ""I thought I remembered seeing a list of about 20 kids."" ""Oh, no, that was for her graduation party. This is"	Each kid got a $ 2.00 party hat. The pizza cost $ 15.00, and each of the three bottles of soda cost $ 1.50. The ice cream was $ 12.00. My niece got a
generation_31	And then they went home and stayed home for 6 months. Seriously. My sister said that she doesn't want to be the only one to get sick, so she's staying home with my niece. I am pregnant with my first child. I	"One of them got a present from a store, but the others didn't. The kids decided to open the presents at the party. When they started to do that, the child who had bought the present from a store said, ""Let me help"
generation_32	One of them wore a hat. He took it off when he got into my niece's house. He was short and thin. He had good-looking long hair. I thought he looked like a boy, but his long hair told me that he was	"They were all happy. They played games together. They ate a lot of colorful cakes. At about four o'clock, they began to leave. John wanted to leave, too. But his mother didn't let him go. ""It isn't far"
generation_33	That's all. Just five. And there's a reason. That reason is called an iPad, and it's been around for the last five years. It's not just a marketing gimmick. The iPad is so good that it is now replacing	"They were all friends from school. They played games for about an hour. Then it was time for the cake. We sang ""Happy Birthday"" and she blew out the candles. Then the kids went upstairs to eat pizza and play some more games."
generation_34	"And they were all girls. For now. At least, I hope so.

Let me explain. My niece, Rachel, is an only child. Her parents want to give her the best of everything. And that includes the best friends. So when"	They are all 12 years old. The mother of these kids came with them. They all look so happy. They played football together. They played for about one hour. Then they had lunch together. They had spaghetti and ice cream. They all
generation_35	None of them was my relation, what's more, they were all strangers to me. But I found that I should take care of the kids while my sister was busy with the preparations for the afternoon. I wondered where to start but then I woke	There were three boys and two girls. The boy on the left is Tim. He likes sports and he is in the school soccer team . He is wearing a blue shirt and blue jeans. The girl in the white skirt is Gina. She likes math
generation_36	That's all. The rest were either sick or just couldn't make it. The worst thing was that my daughter was one of those who didn't come. She was just too sick to get up. I took her to the doctor's and she	"She is eight years old, and the birthday was on the weekend. I sent a big chocolate cake with lots of candles . The children sang ""Happy Birthday"" to Lily. She made a wish  and blew out  the candles. It was a"
generation_37	I know that sounds like a sad thing, but it's what my niece wanted. She's a shy child and doesn't really like a lot of attention. She said she would be much happier with a small party. So we just had a small	Two of them were wearing jeans.  Three of them were wearing skirts.  One of them was wearing a purple shirt.  One of them was wearing a green shirt.  One of them was wearing a red shirt.  Two of them
