generation_rank	just_response	wo_just_response
generation_0	There were trucks, cars, balls, and blocks all over the floor. Our son got to the toys first, and started playing with them. He was enjoying himself. Our daughter picked up a car and wanted to play with it too. She was	"""I like to play with them,"" she said. ""But you could help me pick them up. "" So we worked together. It took a long time. But when we finished, we had put all the toys into boxes: cars in one"
generation_1	We put everything in the right place. And I was so proud of her when she said ‘I did it’. I was also proud of myself because I was thinking ‘I did it’ too. I think I just need to learn not to give	"After we finished, we left some toys out for the next child to use.”

The child was then asked to draw what he or she saw. The results showed that the children whose caregivers had modeled the desired behavior were more likely to complete the task as"
generation_2	"I thought, 'Oh my god, this is going to be a nightmare.' I was feeling really overwhelmed.""

But then her daughter, who was 5 at the time, started to pick up the toys and put them away. ""I thought,"	The floor was covered in a layer of dust, and when we looked up at the ceiling, we saw a thick layer of dust. I asked my dad where the vacuum cleaner was, and he told me to look in the basement. As soon as
generation_3	"The toy boxes were on the floor and the drawers were all out. ""We thought, 'We'll just put the toys away,' and it was so much fun. That was the first spark,"" said Koenig. ""The kids have a"	And there were little pieces of plastic scattered all over the floor. I was a little concerned about my child getting hurt, but I didn’t say anything. I just picked up some of the toys and stuck them in a big plastic bag that I saw
generation_4	"There were 5 different toy boxes, and each toy box was filled to the brim with toys. There were also 2 large baskets filled with even more toys. I thought it would be impossible to clean up such a mess!""

As they started"	I felt like I was in a toy store. I was so happy! I was so excited about getting some new toys. But then, things changed. The toys started to get old and dirty. I was sad. I wanted to throw them away
generation_5	It looked like a bomb went off. There were toys all over the floor, and it was so hard to walk without stepping on them. My first thought was, 'Oh, are we going to have to clean this up?' But it was so	They were in piles and heaps on the floor. When we got there, there were some toys in the closet but the rest of the toys were just laying around on the floor. I felt happy to see that all of the toys were still there.
generation_6	I was so confused as to where to even begin. I just began picking up the toys that were the most expensive looking, but that was the wrong thing to do. And I just had to go back and clean up the whole floor before I could	"We were only allowed to play with our toys. We were not allowed to play with any of the toys in the store. When we left the store, we were not allowed to take any toys with us.

My question is: What should we have"
generation_7	"After we cleaned up, we made a very special game just for visitors to play. We called it ""Cooties Catcher."" We made this game to help people understand how the immune system works.

Here is how this game works: You open"	It was a small wooden room, and there were a lot of toys in there. There was a rocking horse. There was a small airplane. There was a wooden train set. There were also dolls and balls. It was a very colorful room.
generation_8	"Student 2: Oh, I see. Did they help you pick them up?

Student 1: Yeah, but it took them a long time. It was like they were arguing about who was going to pick up more toys.

Student"	"There was no sign of the big box.  Where did the little boy and his box go?

The little boy said, ""I'm sorry, but I had to go.""  He stood there, looking uncomfortable. 

He said,"
generation_9	So we took all the toys and stacked them up on the shelf. We did this by making a pile of blocks and putting it on the shelf, then making a pile of cars and putting it on the shelf, then making a pile of stuffed animals	"It was a mess. I thought, ""How could they let their children play like this? It's not fair to the children."" I thought their parents should have spent more time to pick up their toys. When I took out the vacuum cleaner to"
generation_10	"It was like a tornado had just gone through the room. My mom said. ""John, I want you to clean this room like I asked."" I said, ""Okay, Mom."" But as I looked around the room, I didn't know"	My brother and I began to play with them while my parents began to clean up.  My mom was the first to notice something was wrong.  She picked up a wooden train and saw something inside it.  She then
generation_11	My kids didn't care because they were so excited, but I'm a neat freak, so it bothered me. We had a playdate with some friends and they both had a blast. I got the 100 piece puzzle out and they put it	The bookshelf was full of books and the floor was covered in papers. The toys were in the middle of the floor. They were scattered all over the room. I started to pick them up, while my brother swept the floor. We began to
generation_12	The toys were all over the floor. The walls were so dirty. The room was just a mess. There were no toys that any of the children could play with. There was only one child in the room and she was very young. The staff	They needed to be put away, so we sorted them into different bins. We started with the cars. Then we moved on to the dolls. Next, we picked up all the blocks and stacked them neatly. Finally, we lined up all the stuffed
generation_13	"Even the dishes were left on the floor. It was so messy that we had to wait for someone to come and clean it first. It was not until after lunch we could finally start to play.

I think it is very important for our group to"	We were told that the house was going to be sold, and we were looking at toys that were going to be thrown away. There were about 15 of us, and we sat in a circle and started talking. We exchanged numbers, and then
generation_14	"It was hard to find a place to sit down. Nobody seemed interested in playing with me,"" she says. Now the toys have been put into boxes and neatly stacked. The girls have learned to put them away after they've used them. The dining"	"They were all over the floor and furniture, and when I asked my daughter what happened, she said that the toys just ran all over the house. We were all in total shock.

If you want to see a video of this little girl and the"
generation_15	"There were so many dirty toys all over the floor. I was really tired and I wanted to go home. I turned to my husband with tears in my eyes and asked, ""Are you sure we had to bring our daughter here?"" Just then,"	"My son and his friend were playing with the blocks. My son was building a tower, while his friend was trying to destroy it. I asked my son if he would let his friend build a tower too.

He responded, “No, I don"
generation_16	There were cars and balls scattered all over the place. But as we started to use the toys, we found we needed a place to keep them. So we put the cars in one place and the balls in another. And then we found we needed	"What's more, there were small pieces. There were no ways to organize the toys. It was a mess.""

2.  ""Because we were not organized, we got frustrated. We gave up and did not work together. We were not"
generation_17	"We said, ""How can we possibly clean all this stuff up?"" And he said, ""I'll give you a penny for every toy you pick up that belongs to you."" So the children started to pick up their toys. Then he said,"	"There were cars, dolls, stuffed animals, trains, and more. I spent a good amount of time putting everything back together in the right order.

Then I noticed something strange - some toys didn't belong in the box! They were scattered around the"
generation_18	The whole room was covered with toys. There was a big mess. It was really hard to clean it up. Now, we have to keep the toys away from the room, and do it ourselves. It's a lot of work. We have	"We could hear crying. It was a disaster. In a few minutes, we gathered up the toys, and the crying stopped.”

The story is told to illustrate the power of attention. The child knew exactly what she wanted, and the only way to"
generation_19	"There was no space for anyone to play,"" said Khazanah student, 14-year-old Dina. She said the club helped her find a safe place to meet her friends and learn new skills.

""Everyone was fighting and bullying each other"	The room was a mess. Some of the toys were broken, and the toys were dirty. The kids looked like they hadn't been bathed in weeks. We were shocked. There were 8 or 9 kids, the oldest maybe 4
generation_20	I don't mean on the floor, I mean on their shelves and in their boxes. So, we put them away. We cleaned out the closet that we use as a play room. I put away the board games that were on the floor and	They were in the corners of the room, in the middle of the room, by the window, and even by the door. There was only one thing that was not in the room. It was in Mr. and Mrs. Smith's car.
generation_21	There were no names, no labels, no price tags, and no details on the toys. We wanted to find a toy that we could use to teach our dog how to fetch and we were surprised that the store didn't have any toys to teach	The dolls were lying on the floor, the cars were all over the ground, and the building blocks were scattered. My daughter was supposed to be cleaning up the playroom, but she was playing with her toys instead. When I asked her why she
