particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
just	0	attn	6	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.7880071670242171	0.03379075067838335	0.08015260989542258	0.08140751691363805	14	14	restoration	0.08015260989542258
just	0	attn	7	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8001987735497748	0.02159914415282576	0.05932222339974967	0.06190158660775343	14	14	restoration	0.05932222339974967
just	0	attn	12	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8077633443152663	0.014034573387334246	0.041678020252074954	0.04384478993581335	14	14	restoration	0.041678020252074954
just	0	attn	3	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8148328702641731	0.006965047438427364	0.03944221745888334	0.04549408716663803	14	14	restoration	0.03944221745888334
just	0	attn	10	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8041217683153195	0.01767614938728108	0.031787265457222706	0.03830257946976741	14	14	restoration	0.031787265457222706
just	0	attn	5	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8113648813099943	0.01043303639260614	0.027226777791778102	0.03672197191290021	14	14	restoration	0.027226777791778102
just	0	attn	9	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8179472585060648	0.00385065919653579	0.02462837188671169	0.02661888888310424	14	14	restoration	0.02462837188671169
just	0	attn	4	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8171399967236266	0.004657920978973852	0.019576073231383134	0.026376661577279244	14	14	restoration	0.019576073231383134
just	0	attn	13	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8141178302593001	0.0076800874433004184	0.012474523728434368	0.015777665742396748	14	14	restoration	0.012474523728434368
just	0	attn	2	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8202049355491338	0.0015929821534667956	0.009949581094161263	0.011725875896072704	14	14	restoration	0.009949581094161263
just	0	attn	1	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.820808561480011	0.0009893562225895389	0.009585180094340683	0.012862578864001268	14	14	restoration	0.009585180094340683
just	0	attn	8	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8188194341150935	0.002978483587507039	0.005870872353892256	0.021001723619499296	14	14	restoration	0.005870872353892256
just	0	attn	14	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8215577881729282	0.00024012952967229575	0.004082483309637438	0.0073921300340283255	14	14	restoration	0.004082483309637438
just	0	attn	15	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8219147384173847	-0.0001168207147842453	0.003419878221642144	0.008178953459912448	14	14	restoration	0.003419878221642144
just	0	attn	11	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8194205481723223	0.0023773695302781567	0.0027387687906081765	0.011100170202293268	14	14	restoration	0.0027387687906081765
just	0	attn	23	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8216852083314103	0.00011270937119016642	0.0009024424516035991	0.00311119608094603	14	14	restoration	0.0009024424516035991
just	0	attn	21	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8217942761317352	3.641570865266429e-06	0.00017163790822539	0.002863713565767944	14	14	restoration	0.00017163790822539
just	0	attn	31	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8217979177026005	0.0	0.0	0.0	14	14	restoration	0.0
just	0	attn	24	utterance_final	0	prompt_without	-0.6355674665592455	-0.8217979177026005	-0.8219348450129897	-0.0001369273103892153	-0.00031864318880330846	0.001687684655073685	14	14	restoration	-0.00031864318880330846
