source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
expanded_data	discourse_particle	0	just_e_1157	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.2734403749934371	-0.1822243473447602	-0.2734403749934371	-0.1822243473447602	0.0	0.0	0.0	0.0	-0.17158304647686598	-0.17158304647686598	0.0	0.0	-0.1166357755661011	-0.1166357755661011	50.0	50	39.6
expanded_data	discourse_particle	0	just_e_1157	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.3634772455014059	0.2796685480839247	0.3634772455014059	0.2796685480839247	1.0	1.0	1.0	1.0	0.25176311030197557	0.25176311030197557	1.0	1.0	0.8072290420532227	0.8072290420532227	50.0	50	41.52
expanded_data	discourse_particle	1	just_j_5467	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.011046870548257915	-0.01040985443434845	-0.011046870548257915	-0.01040985443434845	0.44	0.44	0.5316354751308763	0.5316354751308763	0.007843331540297068	0.007843331540297068	1.0	1.0	0.0715251990727017	0.0715251990727017	50.0	50	44.04
expanded_data	discourse_particle	1	just_j_5467	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.07116046529223366	0.051907593393560394	0.07116046529223366	0.051907593393560394	0.78	0.78	0.7225354543182205	0.7225354543182205	0.043879432297800884	0.043879432297800884	1.0	1.0	0.0927105082405939	0.0927105082405939	50.0	50	30.12
expanded_data	discourse_particle	2	just_j_2485	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.09104241442845457	-0.08020008412020925	-0.09104241442845457	-0.08020008412020925	0.0	0.0	0.0	0.0	-0.0765906854392986	-0.0765906854392986	0.0	0.0	-0.0990483462810516	-0.0990483462810516	50.0	50	26.86
expanded_data	discourse_particle	2	just_j_2485	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.09710155254532384	0.08839435055851935	0.09710155254532384	0.08839435055851935	1.0	1.0	1.0	1.0	0.07568266057148813	0.07568266057148813	1.0	1.0	0.0885131731629371	0.0885131731629371	50.0	50	26.76
expanded_data	discourse_particle	3	just_e_2798	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.19390069448001143	0.21422130688589208	0.19390069448001143	0.21422130688589208	0.92	0.92	0.9908003400241797	0.9908003400241797	0.2223626179845443	0.2223626179845443	0.0	0.0	-0.2265779376029968	-0.2265779376029968	50.0	50	61.78
expanded_data	discourse_particle	3	just_e_2798	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.198115567576014	0.21324438634126094	0.198115567576014	0.21324438634126094	0.82	0.82	0.9356309468715722	0.9356309468715722	0.2550337235382023	0.2550337235382023	1.0	1.0	0.3146295481257963	0.3146295481257963	50.0	50	50.78
expanded_data	discourse_particle	4	just_j_1627	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0011376791528240168	0.0020191358918902	0.0011376791528240168	0.0020191358918902	0.52	0.52	0.42050253585445596	0.42050253585445596	-0.006421279726149189	-0.006421279726149189	1.0	1.0	0.0491883897781373	0.0491883897781373	50.0	50	25.72
expanded_data	discourse_particle	4	just_j_1627	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.009725361329492081	0.0102640421440203	0.009725361329492081	0.0102640421440203	0.56	0.56	0.7454908298729506	0.7454908298729506	0.022684368096423182	0.022684368096423182	0.0	0.0	-0.0621940135955809	-0.0621940135955809	50.0	50	27.06
expanded_data	discourse_particle	5	just_e_4508	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.09147708993580046	-0.08062713288448076	-0.09147708993580046	-0.08062713288448076	0.08	0.08	0.06551891303997387	0.06551891303997387	-0.08351922392535356	-0.08351922392535356	0.0	0.0	-0.0709357261657714	-0.0709357261657714	50.0	50	25.5
expanded_data	discourse_particle	5	just_e_4508	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.2201296634056062	0.1996483933541082	0.2201296634056062	0.1996483933541082	1.0	1.0	1.0	1.0	0.1915587053247325	0.1915587053247325	1.0	1.0	0.336792991274879	0.336792991274879	50.0	50	25.5
expanded_data	discourse_particle	6	just_j_638	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0746155117459306	-0.059119559461378	-0.0746155117459306	-0.059119559461378	0.0	0.0	0.0	0.0	-0.057153956512571435	-0.057153956512571435	0.0	0.0	-0.3439956665039059	-0.3439956665039059	50.0	50	48.24
expanded_data	discourse_particle	6	just_j_638	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.08407081781798315	0.06595815614310979	0.08407081781798315	0.06595815614310979	1.0	1.0	1.0	1.0	0.06482209711214863	0.06482209711214863	1.0	1.0	0.0718488693237304	0.0718488693237304	50.0	50	39.36
expanded_data	discourse_particle	7	just_e_5138	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.04981397401478083	0.0391668584633829	0.04981397401478083	0.0391668584633829	0.9	0.9	0.9219072055275903	0.9219072055275903	0.04126582758103934	0.04126582758103934	1.0	1.0	0.0131874943888463	0.0131874943888463	50.0	50	25.5
expanded_data	discourse_particle	7	just_e_5138	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.005377530732901022	0.00757206871978225	0.005377530732901022	0.00757206871978225	0.56	0.56	0.5910741890116937	0.5910741890116937	0.01149341156185086	0.01149341156185086	0.0	0.0	-0.0252103077040777	-0.0252103077040777	50.0	50	25.5
expanded_data	discourse_particle	8	just_j_498	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.04654620367208121	0.0492952968560014	0.04654620367208121	0.0492952968560014	0.86	0.86	0.8783620609242596	0.8783620609242596	0.044719975354520464	0.044719975354520464	1.0	1.0	0.0860584850968986	0.0860584850968986	50.0	50	31.58
expanded_data	discourse_particle	8	just_j_498	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.010441383823726976	-0.00435043745315995	-0.010441383823726976	-0.00435043745315995	0.46	0.46	0.4515134640251598	0.4515134640251598	-0.008226835479777279	-0.008226835479777279	0.0	0.0	-0.0005259967985606	-0.0005259967985606	50.0	50	30.74
expanded_data	discourse_particle	9	just_j_7769	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.08265553301373306	-0.0764255364735919	-0.08265553301373306	-0.0764255364735919	0.02	0.02	0.08566854981563861	0.08566854981563861	-0.059562456359744	-0.059562456359744	0.0	0.0	-0.1295789241790768	-0.1295789241790768	50.0	50	91.54
expanded_data	discourse_particle	9	just_j_7769	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.08944278224492035	0.0920682684541336	0.08944278224492035	0.0920682684541336	1.0	1.0	1.0	1.0	0.07078190000479614	0.07078190000479614	1.0	1.0	0.1290599923384823	0.1290599923384823	50.0	50	88.1
expanded_data	discourse_particle	10	just_j_12718	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.06965356013799573	0.0619161003286188	0.06965356013799573	0.0619161003286188	1.0	1.0	1.0	1.0	0.07069575074109308	0.07069575074109308	1.0	1.0	0.0447419941425319	0.0447419941425319	50.0	50	25.86
expanded_data	discourse_particle	10	just_j_12718	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.029367133744807986	-0.03303159887974065	-0.029367133744807986	-0.03303159887974065	0.18	0.18	0.118927546255985	0.118927546255985	-0.03415118394809612	-0.03415118394809612	0.0	0.0	-0.0098960355476096	-0.0098960355476096	50.0	50	27.92
expanded_data	discourse_particle	11	just_j_8242	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0016574043989989878	0.0015107028824943	0.0016574043989989878	0.0015107028824943	0.56	0.56	0.7657460316338798	0.7657460316338798	0.011747325817379353	0.011747325817379353	0.0	0.0	-0.0467987060546875	-0.0467987060546875	50.0	50	66.72
expanded_data	discourse_particle	11	just_j_8242	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0007273192594377174	-0.0007895317784063	-0.0007273192594377174	-0.0007895317784063	0.48	0.48	0.38372844428899455	0.38372844428899455	-0.007821256346166044	-0.007821256346166044	1.0	1.0	0.0170972198247909	0.0170972198247909	50.0	50	46.12
expanded_data	discourse_particle	12	just_j_8890	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.02126734537602929	0.02019099127344745	0.02126734537602929	0.02019099127344745	0.84	0.84	0.8392100771768914	0.8392100771768914	0.01708309169367146	0.01708309169367146	1.0	1.0	0.0309130928733125	0.0309130928733125	50.0	50	25.5
expanded_data	discourse_particle	12	just_j_8890	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.00924545725999367	-0.0060007278695863	-0.00924545725999367	-0.0060007278695863	0.4	0.4	0.5156492030101174	0.5156492030101174	0.000864484557690221	0.000864484557690221	1.0	1.0	0.0044190543038507	0.0044190543038507	50.0	50	25.5
expanded_data	discourse_particle	13	just_j_10613	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.07841278885543304	0.05546371283985335	0.07841278885543304	0.05546371283985335	0.98	0.98	0.9884287818188986	0.9884287818188986	0.04440148033790241	0.04440148033790241	1.0	1.0	0.0358135163784028	0.0358135163784028	50.0	50	50.7
expanded_data	discourse_particle	13	just_j_10613	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.05582284189073589	-0.041520073458000295	-0.05582284189073589	-0.041520073458000295	0.06	0.06	0.09401769446542502	0.09401769446542502	-0.029666584869976968	-0.029666584869976968	0.0	0.0	-0.067101240158081	-0.067101240158081	50.0	50	55.14
expanded_data	discourse_particle	14	just_e_6323	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.03735223361049488	0.031507557630539	0.03735223361049488	0.031507557630539	0.98	0.98	0.9565359950257525	0.9565359950257525	0.024214506631325027	0.024214506631325027	1.0	1.0	0.0089351394597221	0.0089351394597221	50.0	50	25.74
expanded_data	discourse_particle	14	just_e_6323	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.024842330377475966	-0.014081045337344951	-0.024842330377475966	-0.014081045337344951	0.2	0.2	0.2862756709024529	0.2862756709024529	-0.005905675037034932	-0.005905675037034932	0.0	0.0	-0.0370844144087572	-0.0370844144087572	50.0	50	25.5
expanded_data	discourse_particle	15	just_j_4012	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.04184019560673535	-0.044783535003662	-0.04184019560673535	-0.044783535003662	0.12	0.12	0.12596436317181212	0.12596436317181212	-0.02974478231054693	-0.02974478231054693	0.0	0.0	-0.052183892045702	-0.052183892045702	50.0	50	25.5
expanded_data	discourse_particle	15	just_j_4012	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.061421547325386704	0.0590301318740358	0.061421547325386704	0.0590301318740358	0.96	0.96	0.9719458991694732	0.9719458991694732	0.04695306331238769	0.04695306331238769	1.0	1.0	0.059631085395813	0.059631085395813	50.0	50	25.72
expanded_data	discourse_particle	16	just_e_9268	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.13021317014355835	-0.09510377201547245	-0.13021317014355835	-0.09510377201547245	0.0	0.0	0.0	0.0	-0.07095545743958163	-0.07095545743958163	0.0	0.0	-0.1328226857715182	-0.1328226857715182	50.0	50	29.9
expanded_data	discourse_particle	16	just_e_9268	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.13750725037621994	0.11924716355980064	0.13750725037621994	0.11924716355980064	1.0	1.0	1.0	1.0	0.08265431631813289	0.08265431631813289	1.0	1.0	0.0901561114523143	0.0901561114523143	50.0	50	29.2
expanded_data	discourse_particle	17	just_j_788	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	5.005698665747682e-05	0.00241831371891705	5.005698665747682e-05	0.00241831371891705	0.56	0.56	0.5657600697576098	0.5657600697576098	-0.0005331502783992251	-0.0005331502783992251	0.0	0.0	-0.0164662870493801	-0.0164662870493801	50.0	50	26.36
expanded_data	discourse_particle	17	just_j_788	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.00462613823675248	0.00495956453584855	0.00462613823675248	0.00495956453584855	0.56	0.56	0.5557699947855772	0.5557699947855772	0.004167963926760082	0.004167963926760082	1.0	1.0	0.0109593712765239	0.0109593712765239	50.0	50	28.26
expanded_data	discourse_particle	18	just_e_5758	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.1531263256864543	-0.09804865476433905	-0.1531263256864543	-0.09804865476433905	0.0	0.0	0.0	0.0	-0.08207759405920514	-0.08207759405920514	0.0	0.0	-0.0416882594426475	-0.0416882594426475	50.0	50	32.76
expanded_data	discourse_particle	18	just_e_5758	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.164003008692403	0.12241274254274526	0.164003008692403	0.12241274254274526	1.0	1.0	1.0	1.0	0.10808134606698928	0.10808134606698928	1.0	1.0	0.4554035186767589	0.4554035186767589	50.0	50	43.04
expanded_data	discourse_particle	19	just_j_7873	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.03466785802426435	0.0303118169945191	0.03466785802426435	0.0303118169945191	0.88	0.88	0.8579079699557568	0.8579079699557568	0.03376142222836245	0.03376142222836245	1.0	1.0	0.0488357240078496	0.0488357240078496	50.0	50	25.5
expanded_data	discourse_particle	19	just_j_7873	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.011582502393798304	0.0064128991348522	0.011582502393798304	0.0064128991348522	0.6	0.6	0.6152510753447473	0.6152510753447473	0.010870025809434348	0.010870025809434348	0.0	0.0	-0.0692948826721737	-0.0692948826721737	50.0	50	25.5
expanded_data	discourse_particle	20	just_j_2141	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.018385910879225153	0.01796043361281295	0.018385910879225153	0.01796043361281295	0.76	0.76	0.777526040256379	0.777526040256379	0.017707636662198063	0.017707636662198063	1.0	1.0	0.0242635120045053	0.0242635120045053	50.0	50	26.7
