source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
only	discourse_particle	0	315	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.07189998904553736	0.0261723836263021	0.07189998904553736	0.0261723836263021	0.7	0.7	0.7695975646991327	0.7695975646991327	0.0759317703132821	0.0759317703132821	1.0	1.0	0.1676702499389648	0.1676702499389648	50.0	50	25.92
only	discourse_particle	0	315	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.02790566909246889	0.02536964416503905	0.02790566909246889	0.02536964416503905	0.72	0.72	0.7596788465136376	0.7596788465136376	0.03683436710771836	0.03683436710771836	1.0	1.0	0.0139070510864258	0.0139070510864258	50.0	50	26.32
only	discourse_particle	1	491	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.00228071906982409	0.0033224609783261503	0.00228071906982409	0.0033224609783261503	0.66	0.66	0.6924750253807713	0.6924750253807713	0.0034602986766048434	0.0034602986766048434	0.0	0.0	-0.0141398111979167	-0.0141398111979167	50.0	50	25.5
only	discourse_particle	1	491	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.01008783994537119	0.00721811365198205	0.01008783994537119	0.00721811365198205	0.64	0.64	0.6974339877807293	0.6974339877807293	0.010533943317698198	0.010533943317698198	1.0	1.0	0.013671875	0.013671875	50.0	50	26.54
only	discourse_particle	2	501	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0032076679582378827	0.004061041937933951	0.0032076679582378827	0.004061041937933951	0.56	0.56	0.5477010132616007	0.5477010132616007	0.0023618513844559817	0.0023618513844559817	0.0	0.0	-0.0029703776041665	-0.0029703776041665	50.0	50	25.5
only	discourse_particle	2	501	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.002855543404101382	0.0037892659505207498	0.002855543404101382	0.0037892659505207498	0.56	0.56	0.5531139790186687	0.5531139790186687	0.0017881497299205048	0.0017881497299205048	0.0	0.0	-0.0063415527343748	-0.0063415527343748	50.0	50	25.5
only	discourse_particle	3	649	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.015819193572418358	0.02152845594618055	0.015819193572418358	0.02152845594618055	0.68	0.68	0.6952562430890981	0.6952562430890981	0.019812260692523093	0.019812260692523093	1.0	1.0	0.0837082862854003	0.0837082862854003	50.0	50	25.5
only	discourse_particle	3	649	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.01397314129796137	0.0096080706669733	0.01397314129796137	0.0096080706669733	0.68	0.68	0.6780477032501064	0.6780477032501064	0.014095485902955923	0.014095485902955923	1.0	1.0	0.0336374044418334	0.0336374044418334	50.0	50	25.5
only	discourse_particle	4	660	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.004772931144345266	-0.0040982190300436	-0.004772931144345266	-0.0040982190300436	0.44	0.44	0.44018267568228975	0.44018267568228975	-0.00312269260317088	-0.00312269260317088	1.0	1.0	0.107421875	0.107421875	50.0	50	25.5
only	discourse_particle	4	660	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.015345680170827205	0.0097447507797353	0.015345680170827205	0.0097447507797353	0.72	0.72	0.6909554730017047	0.6909554730017047	0.010601597472886515	0.010601597472886515	0.0	0.0	-0.0075160435267858	-0.0075160435267858	50.0	50	25.5
only	discourse_particle	5	687	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0038593475395996275	0.0050536564418246	0.0038593475395996275	0.0050536564418246	0.58	0.58	0.5991869287747779	0.5991869287747779	-0.0011833350854184353	-0.0011833350854184353	0.0	0.0	-0.1164812360491072	-0.1164812360491072	50.0	50	25.86
only	discourse_particle	5	687	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.003333846153462915	-0.00377146402994795	-0.003333846153462915	-0.00377146402994795	0.44	0.44	0.5146454797675103	0.5146454797675103	0.002633021328776423	0.002633021328776423	0.0	0.0	-0.0084272112165177	-0.0084272112165177	50.0	50	26.02
only	discourse_particle	6	745	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.001600859914075875	0.00032964608608151725	0.001600859914075875	0.00032964608608151725	0.52	0.52	0.45443036755840455	0.45443036755840455	-0.0015193039973857827	-0.0015193039973857827	0.0	0.0	-0.0277588869396009	-0.0277588869396009	50.0	50	25.5
only	discourse_particle	6	745	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.006572144796402102	0.00327954689661655	0.006572144796402102	0.00327954689661655	0.52	0.52	0.5736166306203745	0.5736166306203745	0.00666707188039693	0.00666707188039693	1.0	1.0	0.0176882062639509	0.0176882062639509	50.0	50	26.42
only	discourse_particle	7	794	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.05674718645327026	0.01365216573079425	0.05674718645327026	0.01365216573079425	0.58	0.58	0.5970413329920622	0.5970413329920622	0.04604636795862832	0.04604636795862832	1.0	1.0	0.1064593975360577	0.1064593975360577	50.0	50	25.5
only	discourse_particle	7	794	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.034027072874849365	0.02758353097098195	0.034027072874849365	0.02758353097098195	0.7	0.7	0.6380447847683247	0.6380447847683247	0.030074074623642588	0.030074074623642588	1.0	1.0	0.0398615056818179	0.0398615056818179	50.0	50	25.5
only	discourse_particle	8	965	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.02281062612320419	0.01425416128976005	0.02281062612320419	0.01425416128976005	0.66	0.66	0.72545068271803	0.72545068271803	0.029627061777012933	0.029627061777012933	0.0	0.0	-0.003662109375	-0.003662109375	50.0	50	25.62
only	discourse_particle	8	965	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.007838165717718292	0.00302541823614195	0.007838165717718292	0.00302541823614195	0.52	0.52	0.5360274019493774	0.5360274019493774	0.003747160091609104	0.003747160091609104	0.0	0.0	-0.0638631184895832	-0.0638631184895832	50.0	50	25.5
only	discourse_particle	9	966	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0057558823934946955	-0.00161059697469085	0.0057558823934946955	-0.00161059697469085	0.48	0.48	0.5432058734434783	0.5432058734434783	0.005571112524636524	0.005571112524636524	0.0	0.0	-0.0092364224520598	-0.0092364224520598	50.0	50	27.16
only	discourse_particle	9	966	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0002332600226399144	0.0030093530813852	-0.0002332600226399144	0.0030093530813852	0.54	0.54	0.5115469297675623	0.5115469297675623	-0.0015661419618859765	-0.0015661419618859765	0.0	0.0	-0.0153132847377231	-0.0153132847377231	50.0	50	28.58
only	discourse_particle	10	1038	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.05182940430649851	0.03840775923295455	0.05182940430649851	0.03840775923295455	0.7	0.7	0.7514638853886849	0.7514638853886849	0.056904499110894416	0.056904499110894416	1.0	1.0	0.1213921440972223	0.1213921440972223	50.0	50	25.5
only	discourse_particle	10	1038	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0694122740922819	0.04315141042073565	0.0694122740922819	0.04315141042073565	0.7	0.7	0.78168240541744	0.78168240541744	0.06310276457577177	0.06310276457577177	1.0	1.0	0.0198877507990058	0.0198877507990058	50.0	50	25.5
only	discourse_particle	11	1142	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.017990374993486043	0.01290275937034975	0.017990374993486043	0.01290275937034975	0.56	0.56	0.47681434316651333	0.47681434316651333	0.008123372305047859	0.008123372305047859	0.0	0.0	-0.0166397094726562	-0.0166397094726562	50.0	50	25.5
only	discourse_particle	11	1142	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.04709724311805643	0.033654185703822795	0.04709724311805643	0.033654185703822795	0.72	0.72	0.7648035395050413	0.7648035395050413	0.05604162958525178	0.05604162958525178	0.0	0.0	-0.189453125	-0.189453125	50.0	50	25.5
only	discourse_particle	12	1272	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0073687336559887465	-0.0069654060132574	-0.0073687336559887465	-0.0069654060132574	0.4	0.4	0.4362594258732495	0.4362594258732495	-0.006199820592922583	-0.006199820592922583	0.0	0.0	-0.10009765625	-0.10009765625	50.0	50	26.24
only	discourse_particle	12	1272	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.007687567294144815	0.009259310635653401	0.007687567294144815	0.009259310635653401	0.64	0.64	0.6544687354297964	0.6544687354297964	0.011071352503522945	0.011071352503522945	0.0	0.0	-0.0044593811035156	-0.0044593811035156	50.0	50	25.5
only	discourse_particle	13	1368	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.010635254964456267	0.0016879198843973	0.010635254964456267	0.0016879198843973	0.5	0.5	0.5104309990046436	0.5104309990046436	0.02927275419532382	0.02927275419532382	1.0	1.0	0.0919342041015625	0.0919342041015625	50.0	50	26.06
