particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	attn	6	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.7506792418925423	0.2796409329767009	0.2649091136450843	0.2656250694238524	13	13	restoration	0.2649091136450843
not	0	attn	3	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.8035006829322464	0.22681949193699666	0.2212916150002533	0.22644310348211752	13	13	restoration	0.2212916150002533
not	0	attn	7	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.8615050463377993	0.16881512853144368	0.14749864788221576	0.14816205189311896	13	13	restoration	0.14749864788221576
not	0	attn	5	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9307271558726748	0.0995930189965683	0.101796769785342	0.10773901888927452	13	13	restoration	0.101796769785342
not	0	attn	4	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9569884109446507	0.07333176392459251	0.07889508946769165	0.08322580707915005	13	13	restoration	0.07889508946769165
not	0	attn	12	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9414925623167585	0.08882761255248453	0.07484656040410215	0.0779357953927088	13	13	restoration	0.07484656040410215
not	0	attn	9	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9651953712058465	0.06512480366339653	0.05439615794247316	0.05874849274311891	13	13	restoration	0.05439615794247316
not	0	attn	1	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9820216241367659	0.04829855073247713	0.04849761264050167	0.04944588705028256	13	13	restoration	0.04849761264050167
not	0	attn	10	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9825613455860218	0.047758829283221345	0.03698742453104732	0.04002891184173436	13	13	restoration	0.03698742453104732
not	0	attn	13	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9879715026300695	0.042348672239173504	0.03199464179860132	0.032402359572578046	13	13	restoration	0.03199464179860132
not	0	attn	8	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9956052356268974	0.034714939242345554	0.02064539208309875	0.030603963632670324	13	13	restoration	0.02064539208309875
not	0	attn	11	utterance_final	0	prompt_without	-0.6727050294343353	-2.030320174869243	-2.0018493418161514	0.028470833053091667	0.018991693264158924	0.022680344133449135	13	13	restoration	0.018991693264158924
