group	scope	train_fold	component	layer_index	position_label	corruption_mode	ranking_score	source_item_count
exclusive_just	fold	0	attn	2	utterance_final_lexical	prompt_without	0.06956649342522545	13
exclusive_just	fold	0	attn	1	utterance_final_lexical	prompt_without	0.06578059170718359	13
exclusive_just	fold	0	attn	6	utterance_final_lexical	prompt_without	0.04975453532170289	13
exclusive_just	fold	0	attn	7	utterance_final_lexical	prompt_without	0.04729555809422529	13
exclusive_just	fold	0	attn	4	utterance_final_lexical	prompt_without	0.026328568523140784	13
exclusive_just	fold	0	attn	11	utterance_final_lexical	prompt_without	0.024769253825616074	13
exclusive_just	fold	0	attn	5	utterance_final_lexical	prompt_without	0.021996706243140617	13
exclusive_just	fold	0	attn	3	utterance_final_lexical	prompt_without	0.019661357954804053	13
exclusive_just	fold	0	attn	8	utterance_final_lexical	prompt_without	0.017204393466371145	13
exclusive_just	fold	0	attn	10	utterance_final_lexical	prompt_without	0.008536915367772038	13
exclusive_just	fold	0	attn	9	utterance_final_lexical	prompt_without	0.0036204662932873	13
exclusive_just	fold	0	attn	15	utterance_final_lexical	prompt_without	0.0032577473407569535	13
exclusive_just	fold	0	attn	17	utterance_final_lexical	prompt_without	0.0013359941422837007	13
exclusive_just	fold	0	attn	28	utterance_final_lexical	prompt_without	0.0007158697622536153	13
exclusive_just	fold	0	attn	21	utterance_final_lexical	prompt_without	0.0006890510077104077	13
exclusive_just	fold	0	attn	27	utterance_final_lexical	prompt_without	0.0004803900170459616	13
exclusive_just	fold	0	attn	24	utterance_final_lexical	prompt_without	0.00042926682195634314	13
exclusive_just	fold	0	attn	19	utterance_final_lexical	prompt_without	0.00021731847000859447	13
exclusive_just	fold	0	attn	31	utterance_final_lexical	prompt_without	0.0	13
exclusive_just	fold	0	attn	30	utterance_final_lexical	prompt_without	-0.00020897136454942303	13
exclusive_just	fold	0	attn	13	utterance_final_lexical	prompt_without	-0.00027796001502846047	13
exclusive_just	fold	0	attn	16	utterance_final_lexical	prompt_without	-0.0003502462798403384	13
exclusive_just	fold	0	attn	18	utterance_final_lexical	prompt_without	-0.0004714432565925847	13
exclusive_just	fold	0	attn	29	utterance_final_lexical	prompt_without	-0.00047342769180152173	13
exclusive_just	fold	0	attn	20	utterance_final_lexical	prompt_without	-0.0009539278405851924	13
exclusive_just	fold	0	attn	22	utterance_final_lexical	prompt_without	-0.0011347853871473154	13
exclusive_just	fold	0	attn	23	utterance_final_lexical	prompt_without	-0.001220837045027946	13
exclusive_just	fold	0	attn	25	utterance_final_lexical	prompt_without	-0.00139667380229508	13
exclusive_just	fold	0	attn	26	utterance_final_lexical	prompt_without	-0.0014473613608536307	13
exclusive_just	fold	0	attn	14	utterance_final_lexical	prompt_without	-0.0014734893607712461	13
exclusive_just	fold	0	attn	0	utterance_final_lexical	prompt_without	-0.0038169851510123374	13
exclusive_just	fold	0	attn	12	utterance_final_lexical	prompt_without	-0.009589281677403546	13
exclusive_just	fold	0	mlp	3	utterance_final_lexical	prompt_without	0.0720496369570571	13
exclusive_just	fold	0	mlp	6	utterance_final_lexical	prompt_without	0.05123637026226302	13
