group	scope	train_fold	component	layer_index	position_label	corruption_mode	ranking_score	source_item_count
exclusive_just	fold	0	attn	6	utterance_final	prompt_without	0.0887555730526702	13
exclusive_just	fold	0	attn	3	utterance_final	prompt_without	0.08485405599230775	13
exclusive_just	fold	0	attn	5	utterance_final	prompt_without	0.08097408242494059	13
exclusive_just	fold	0	attn	4	utterance_final	prompt_without	0.07238524763749336	13
exclusive_just	fold	0	attn	7	utterance_final	prompt_without	0.07092651848566503	13
exclusive_just	fold	0	attn	12	utterance_final	prompt_without	0.05386623658781215	13
exclusive_just	fold	0	attn	10	utterance_final	prompt_without	0.05058666088042859	13
exclusive_just	fold	0	attn	13	utterance_final	prompt_without	0.02890917927012369	13
exclusive_just	fold	0	attn	2	utterance_final	prompt_without	0.02511409255884881	13
exclusive_just	fold	0	attn	8	utterance_final	prompt_without	0.023262290037762586	13
exclusive_just	fold	0	attn	1	utterance_final	prompt_without	0.012085312710483877	13
exclusive_just	fold	0	attn	9	utterance_final	prompt_without	0.008737931933585399	13
exclusive_just	fold	0	attn	16	utterance_final	prompt_without	0.003479706989583239	13
exclusive_just	fold	0	attn	21	utterance_final	prompt_without	0.0019128869929436773	13
exclusive_just	fold	0	attn	0	utterance_final	prompt_without	0.0017502297807553923	13
exclusive_just	fold	0	attn	29	utterance_final	prompt_without	0.0006074333952331234	13
exclusive_just	fold	0	attn	28	utterance_final	prompt_without	0.0005449819550005003	13
exclusive_just	fold	0	attn	19	utterance_final	prompt_without	0.0004611657462975232	13
exclusive_just	fold	0	attn	22	utterance_final	prompt_without	0.00031806194469963847	13
exclusive_just	fold	0	attn	18	utterance_final	prompt_without	0.00027754524245125376	13
exclusive_just	fold	0	attn	31	utterance_final	prompt_without	0.0	13
exclusive_just	fold	0	attn	23	utterance_final	prompt_without	-0.0003051555999669075	13
exclusive_just	fold	0	attn	15	utterance_final	prompt_without	-0.0004232520095125233	13
exclusive_just	fold	0	attn	20	utterance_final	prompt_without	-0.0005583019542783546	13
exclusive_just	fold	0	attn	25	utterance_final	prompt_without	-0.0005940702522579668	13
exclusive_just	fold	0	attn	17	utterance_final	prompt_without	-0.0006747088753294605	13
exclusive_just	fold	0	attn	30	utterance_final	prompt_without	-0.001073209337570741	13
exclusive_just	fold	0	attn	24	utterance_final	prompt_without	-0.0012918788227204987	13
exclusive_just	fold	0	attn	26	utterance_final	prompt_without	-0.0013257940114263255	13
exclusive_just	fold	0	attn	27	utterance_final	prompt_without	-0.0015317027607994827	13
exclusive_just	fold	0	attn	14	utterance_final	prompt_without	-0.004333444240213684	13
exclusive_just	fold	0	attn	11	utterance_final	prompt_without	-0.009250346260254224	13
exclusive_just	fold	0	mlp	6	utterance_final	prompt_without	0.09523912103402479	13
exclusive_just	fold	0	mlp	7	utterance_final	prompt_without	0.0792044137490297	13
exclusive_just	fold	0	mlp	8	utterance_final	prompt_without	0.060934940688703136	13
exclusive_just	fold	0	mlp	4	utterance_final	prompt_without	0.04871425597212599	13
exclusive_just	fold	0	mlp	3	utterance_final	prompt_without	0.039258867184862635	13
exclusive_just	fold	0	mlp	12	utterance_final	prompt_without	0.019232476577768307	13
exclusive_just	fold	0	mlp	13	utterance_final	prompt_without	0.018068650551402617	13
exclusive_just	fold	0	mlp	11	utterance_final	prompt_without	0.017639721893572442	13
exclusive_just	fold	0	mlp	15	utterance_final	prompt_without	0.012985061830759207	13
exclusive_just	fold	0	mlp	17	utterance_final	prompt_without	0.009462368589554472	13
exclusive_just	fold	0	mlp	2	utterance_final	prompt_without	0.008604212398229177	13
exclusive_just	fold	0	mlp	18	utterance_final	prompt_without	0.005375137184606569	13
exclusive_just	fold	0	mlp	21	utterance_final	prompt_without	0.0043173605219877	13
exclusive_just	fold	0	mlp	19	utterance_final	prompt_without	0.00419512091449273	13
exclusive_just	fold	0	mlp	14	utterance_final	prompt_without	0.0024878249722741458	13
exclusive_just	fold	0	mlp	0	utterance_final	prompt_without	0.002354122805923454	13
exclusive_just	fold	0	mlp	26	utterance_final	prompt_without	0.0010610047143018923	13
exclusive_just	fold	0	mlp	20	utterance_final	prompt_without	0.0008335325659547538	13
exclusive_just	fold	0	mlp	25	utterance_final	prompt_without	0.0007218183085757474	13
exclusive_just	fold	0	mlp	27	utterance_final	prompt_without	0.0003993794191906993	13
exclusive_just	fold	0	mlp	31	utterance_final	prompt_without	0.0	13
exclusive_just	fold	0	mlp	30	utterance_final	prompt_without	-6.071339746524138e-05	13
exclusive_just	fold	0	mlp	24	utterance_final	prompt_without	-9.879980350610758e-05	13
exclusive_just	fold	0	mlp	29	utterance_final	prompt_without	-0.00035152852519991306	13
exclusive_just	fold	0	mlp	28	utterance_final	prompt_without	-0.0006013031172211847	13
exclusive_just	fold	0	mlp	22	utterance_final	prompt_without	-0.0010037917107743384	13
exclusive_just	fold	0	mlp	1	utterance_final	prompt_without	-0.0016077693608151154	13
exclusive_just	fold	0	mlp	23	utterance_final	prompt_without	-0.002294903435349432	13
exclusive_just	fold	0	mlp	16	utterance_final	prompt_without	-0.004486120655019538	13
exclusive_just	fold	0	mlp	5	utterance_final	prompt_without	-0.004661939270505785	13
exclusive_just	fold	0	mlp	10	utterance_final	prompt_without	-0.012812397708236263	13
exclusive_just	fold	0	mlp	9	utterance_final	prompt_without	-0.040776134742052175	13
exclusive_just	fold	0	resid	7	utterance_final	prompt_without	0.3926322310681197	13
exclusive_just	fold	0	resid	6	utterance_final	prompt_without	0.3868282079036292	13
exclusive_just	fold	0	resid	8	utterance_final	prompt_without	0.367691607718939	13
exclusive_just	fold	0	resid	10	utterance_final	prompt_without	0.3271388409324953	13
exclusive_just	fold	0	resid	9	utterance_final	prompt_without	0.3246579715233411	13
exclusive_just	fold	0	resid	11	utterance_final	prompt_without	0.30472131421551957	13
exclusive_just	fold	0	resid	5	utterance_final	prompt_without	0.2957621978007818	13
exclusive_just	fold	0	resid	12	utterance_final	prompt_without	0.29339953290261644	13
exclusive_just	fold	0	resid	4	utterance_final	prompt_without	0.2317159500805495	13
exclusive_just	fold	0	resid	13	utterance_final	prompt_without	0.22423295874444418	13
exclusive_just	fold	0	resid	14	utterance_final	prompt_without	0.1601490508006965	13
exclusive_just	fold	0	resid	3	utterance_final	prompt_without	0.14148438363677068	13
exclusive_just	fold	0	resid	16	utterance_final	prompt_without	0.1074106332472633	13
exclusive_just	fold	0	resid	15	utterance_final	prompt_without	0.1032706291611756	13
exclusive_just	fold	0	resid	2	utterance_final	prompt_without	0.04392126495784222	13
exclusive_just	fold	0	resid	17	utterance_final	prompt_without	0.04366556915059684	13
exclusive_just	fold	0	resid	18	utterance_final	prompt_without	0.03496778851719842	13
exclusive_just	fold	0	resid	19	utterance_final	prompt_without	0.026953130713288937	13
exclusive_just	fold	0	resid	20	utterance_final	prompt_without	0.022169800636444234	13
exclusive_just	fold	0	resid	1	utterance_final	prompt_without	0.014776619397766292	13
exclusive_just	fold	0	resid	21	utterance_final	prompt_without	0.012711619082166338	13
exclusive_just	fold	0	resid	23	utterance_final	prompt_without	0.006132389977386015	13
exclusive_just	fold	0	resid	22	utterance_final	prompt_without	0.005519589968221384	13
exclusive_just	fold	0	resid	24	utterance_final	prompt_without	0.0046396062482470845	13
exclusive_just	fold	0	resid	0	utterance_final	prompt_without	0.0017502297807553923	13
exclusive_just	fold	0	resid	25	utterance_final	prompt_without	0.0011809826289296615	13
exclusive_just	fold	0	resid	31	utterance_final	prompt_without	0.0	13
exclusive_just	fold	0	resid	29	utterance_final	prompt_without	-0.0003406905007414	13
exclusive_just	fold	0	resid	26	utterance_final	prompt_without	-0.00041576727980819223	13
exclusive_just	fold	0	resid	30	utterance_final	prompt_without	-0.0017483227318285386	13
exclusive_just	fold	0	resid	27	utterance_final	prompt_without	-0.0017973851949031306	13
exclusive_just	fold	0	resid	28	utterance_final	prompt_without	-0.0018986509328800228	13
exclusive_just	fold	1	attn	3	utterance_final	prompt_without	0.08244435586044335	13
exclusive_just	fold	1	attn	4	utterance_final	prompt_without	0.06706941780332853	13
exclusive_just	fold	1	attn	7	utterance_final	prompt_without	0.0562355818243567	13
exclusive_just	fold	1	attn	5	utterance_final	prompt_without	0.047745975758752626	13
exclusive_just	fold	1	attn	8	utterance_final	prompt_without	0.042363500442202086	13
exclusive_just	fold	1	attn	2	utterance_final	prompt_without	0.037535338875236905	13
exclusive_just	fold	1	attn	11	utterance_final	prompt_without	0.030541308684279487	13
exclusive_just	fold	1	attn	6	utterance_final	prompt_without	0.028186036798821583	13
exclusive_just	fold	1	attn	9	utterance_final	prompt_without	0.026967379896104152	13
exclusive_just	fold	1	attn	10	utterance_final	prompt_without	0.019460998865856522	13
exclusive_just	fold	1	attn	1	utterance_final	prompt_without	0.01594147916035331	13
exclusive_just	fold	1	attn	14	utterance_final	prompt_without	0.013701463924466185	13
exclusive_just	fold	1	attn	12	utterance_final	prompt_without	0.010501662611874992	13
exclusive_just	fold	1	attn	13	utterance_final	prompt_without	0.009920465325225862	13
exclusive_just	fold	1	attn	16	utterance_final	prompt_without	0.003607884826096223	13
exclusive_just	fold	1	attn	25	utterance_final	prompt_without	0.000765304850936246	13
exclusive_just	fold	1	attn	0	utterance_final	prompt_without	0.0007470834986736845	13
exclusive_just	fold	1	attn	15	utterance_final	prompt_without	0.0005774896570236995	13
exclusive_just	fold	1	attn	27	utterance_final	prompt_without	1.6132131048161788e-05	13
exclusive_just	fold	1	attn	31	utterance_final	prompt_without	0.0	13
exclusive_just	fold	1	attn	20	utterance_final	prompt_without	-0.00027677939369489233	13
exclusive_just	fold	1	attn	30	utterance_final	prompt_without	-0.0009535191651911973	13
exclusive_just	fold	1	attn	24	utterance_final	prompt_without	-0.0012380021907593675	13
exclusive_just	fold	1	attn	21	utterance_final	prompt_without	-0.0013323180337961075	13
exclusive_just	fold	1	attn	29	utterance_final	prompt_without	-0.001366624546450835	13
exclusive_just	fold	1	attn	28	utterance_final	prompt_without	-0.0013686407155099462	13
exclusive_just	fold	1	attn	19	utterance_final	prompt_without	-0.0013781909952562076	13
exclusive_just	fold	1	attn	17	utterance_final	prompt_without	-0.001451726632643546	13
exclusive_just	fold	1	attn	23	utterance_final	prompt_without	-0.0019407753297894727	13
exclusive_just	fold	1	attn	22	utterance_final	prompt_without	-0.0022007575254628076	13
