particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
just	0	1	4	resid	0	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1700846354166665	-0.00537109375	-0.00556539337212244	0.0
just	0	7	193	resid	0	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.651613195737203	-0.0006360875235663643	-0.004840636753948093	0.0
just	0	22	3	resid	0	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4361945390701294	-0.0019008091517858094	-0.003137592405506315	0.0
just	0	25	51	resid	0	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.7288181327638172	-0.000112326372237459	-0.0005323114746448148	0.0
just	0	1	4	resid	1	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.16064453125	0.004069010416666519	0.004216207100092604	0.004216207100092604
just	0	7	193	resid	1	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6483802331818475	0.002596875031789181	0.019762262673868217	0.019762262673868217
just	0	22	3	resid	1	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4391765424183436	-0.0048828125	-0.00805987039946536	0.0
just	0	25	51	resid	1	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.7246321127528236	0.004073693638756204	0.01930511797811241	0.01930511797811241
just	0	1	4	resid	2	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1609700520833335	0.0037434895833330373	0.0038789105320850303	0.0038789105320850303
just	0	7	193	resid	2	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.5991581843958961	0.05181892381774056	0.39434288189747974	0.39434288189747974
just	0	22	3	resid	2	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4352702753884452	-0.0009765454701016196	-0.001611945969296185	0.0
just	0	25	51	resid	2	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.7178163131078085	0.010889493283771312	0.051604998118919415	0.051604998118919415
just	0	1	4	resid	3	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1814778645833335	-0.016764322916666963	-0.017370773252382468	0.0
just	0	7	193	resid	3	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.5923411382569207	0.05863596995671594	0.4462207176843993	0.4462207176843993
just	0	22	3	resid	3	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4273182324000768	0.00697549751826676	0.011514184902455775	0.011514184902455775
just	0	25	51	resid	3	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.7016257530166989	0.02708005337488084	0.1283316006589229	0.1283316006589229
just	0	1	4	resid	4	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1583658854166665	0.00634765625	0.006577283076144701	0.006577283076144701
just	0	7	193	resid	4	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.597973687781228	0.05300342043240869	0.4033569210594842	0.4033569210594842
just	0	22	3	resid	4	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4454021283558436	-0.0111083984375	-0.018336205158783692	0.0
just	0	25	51	resid	4	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6976197447095599	0.031086061682019883	0.14731595978079107	0.14731595978079107
just	0	1	4	resid	5	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1803385416666665	-0.015625	-0.01619023526435619	0.0
just	0	7	193	resid	5	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.5968592233128018	0.0541178849008348	0.4118380144105784	0.4118380144105784
just	0	22	3	resid	5	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4432397059031896	-0.008945975984846033	-0.014766777760683728	0.0
just	0	25	51	resid	5	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6902418902942112	0.038463916097368545	0.18227940144920549	0.18227940144920549
just	0	1	4	resid	6	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1873372395833335	-0.022623697916666963	-0.02344211147651604	0.0
just	0	7	193	resid	6	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.5665222141477797	0.08445489406585693	0.6427031644542659	0.6427031644542659
just	0	22	3	resid	6	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.5034204040254866	-0.06912667410714302	-0.11410473665528843	0.0
just	0	25	51	resid	6	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6807366382508051	0.047969168140774676	0.22732451980662727	0.22732451980662727
just	0	1	4	resid	7	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.1398111979166665	0.02490234375	0.025803187452567676	0.025803187452567676
just	0	7	193	resid	7	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.5955819520685408	0.055395156145095825	0.42155807006434387	0.42155807006434387
just	0	22	3	resid	7	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4877779654094152	-0.05348423549107162	-0.08828436612557267	0.0
just	0	25	51	resid	7	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6781924934614272	0.0505133129301526	0.23938114940809546	0.23938114940809546
just	0	1	4	resid	8	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.0877278645833335	0.07698567708333304	0.07977063833375467	0.07977063833375467
just	0	7	193	resid	8	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6131404870086246	0.03783662120501208	0.2879373238187472	0.2879373238187472
just	0	22	3	resid	8	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4677409955433436	-0.033447265625	-0.05521011223633771	0.0
just	0	25	51	resid	8	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6760222855068388	0.05268352088474093	0.2496657030136429	0.2496657030136429
just	0	1	4	resid	9	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.0592447916666665	0.10546875	0.10928408803440427	0.10928408803440427
just	0	7	193	resid	9	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6305199729071723	0.020457135306464314	0.1556791437910176	0.1556791437910176
just	0	22	3	resid	9	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4741932324000768	-0.03989950248173324	-0.06586057093241168	0.0
just	0	25	51	resid	9	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6816790160678682	0.0470267903237116	0.22285861820684144	0.22285861820684144
just	0	1	4	resid	10	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-1.9635416666666667	0.20117187499999978	0.2084492790285857	0.2084492790285857
just	0	7	193	resid	10	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6404800381925371	0.010497070021099564	0.07988287943144959	0.07988287943144959
just	0	22	3	resid	10	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4724319662366594	-0.03813823631831581	-0.06295331675951275	0.0
just	0	25	51	resid	10	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6887208762623015	0.039984930129278284	0.18948744356926714	0.18948744356926714
just	0	1	4	resid	11	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-1.97998046875	0.18473307291666652	0.19141580234421104	0.19141580234421104
just	0	7	193	resid	11	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6473434633678861	0.003633644845750572	0.02765209839758656	0.02765209839758656
just	0	22	3	resid	11	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4563883883612496	-0.022094658442906034	-0.03647080111519247	0.0
just	0	25	51	resid	11	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6887399838084266	0.03996582258315318	0.18939689345310032	0.18939689345310032
just	0	1	4	resid	12	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.0574544270833335	0.10725911458333304	0.11113921915844478	0.11113921915844478
just	0	7	193	resid	12	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6529732478989495	-0.00199613968531287	-0.01519065658223328	0.0
just	0	22	3	resid	12	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.4440418481826782	-0.009748118264334638	-0.01609084310511583	0.0
just	0	25	51	resid	12	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.6876606742540995	0.04104513213748029	0.19451171065068187	0.19451171065068187
just	0	1	4	resid	13	utterance_final_lexical	0	prompt_without	27	26	-1.1996256510416667	-2.1647135416666665	-2.0294596354166665	0.13525390625	0.14014672400708325	0.14014672400708325
just	0	7	193	resid	13	utterance_final_lexical	0	prompt_without	33	32	-0.5195713539918264	-0.6509771082136366	-0.6519404649734497	-0.0009633567598130721	-0.007331161146770983	0.0
just	0	22	3	resid	13	utterance_final_lexical	0	prompt_without	39	38	-0.8284759862082345	-1.4342937299183436	-1.425417423248291	0.00887630667005257	0.01465177730796209	0.01465177730796209
just	0	25	51	resid	13	utterance_final_lexical	0	prompt_without	37	36	-0.5176895544642494	-0.7287058063915798	-0.7013508904547918	0.02735491593678796	0.12963416650111112	0.12963416650111112
