particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
only	0	attn	13	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5354014342966362	0.015489839781103854	0.07357550243108592	0.07491161179652489	15	15	restoration	0.07357550243108592
only	0	attn	14	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5377151190833027	0.013176154994437184	0.056148765576944	0.05774616596411728	15	15	restoration	0.056148765576944
only	0	attn	12	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5356586570605493	0.015232617017190772	0.0479864363298207	0.05133055503950335	15	15	restoration	0.0479864363298207
only	0	attn	15	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5451577412416855	0.005733532836054896	0.026639131874287028	0.03098515887865078	15	15	restoration	0.026639131874287028
only	0	attn	18	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.544416860788536	0.006474413289203928	0.02628889998799414	0.02825598966252313	15	15	restoration	0.02628889998799414
only	0	attn	16	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5441277216282723	0.006763552449467588	0.023135532445005443	0.029833394614999467	15	15	restoration	0.023135532445005443
only	0	attn	10	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5458310491083376	0.005060224969402645	0.022285879487095726	0.02863528944313866	15	15	restoration	0.022285879487095726
only	0	attn	30	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5450531324997447	0.005838141577995419	0.019133006933430285	0.026381461186456016	15	15	restoration	0.019133006933430285
only	0	attn	9	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5485049039458074	0.00238637013193231	0.018046468683958768	0.022922851449617695	15	15	restoration	0.018046468683958768
only	0	attn	24	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5449656585187035	0.005925615559036664	0.01750355681531086	0.018150038514283318	15	15	restoration	0.01750355681531086
only	0	attn	17	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.540051750674087	0.010839523403652995	0.015426640744331697	0.027765131971368186	15	15	restoration	0.015426640744331697
only	0	attn	22	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.546212439788772	0.004678834288967782	0.015335922721643866	0.016443611957524463	15	15	restoration	0.015335922721643866
only	0	attn	25	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.546748145090509	0.004143128987231304	0.014221199481017207	0.014221199481017207	15	15	restoration	0.014221199481017207
only	0	attn	8	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5482563865358596	0.0026348875418807705	0.01272783484312959	0.01564316612710021	15	15	restoration	0.01272783484312959
only	0	attn	23	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5471203942392386	0.0037708798385014323	0.0122483002258384	0.01367828721187615	15	15	restoration	0.0122483002258384
only	0	attn	6	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.548571837306802	0.0023194367709382805	0.011473295709537184	0.013542917124944372	15	15	restoration	0.011473295709537184
only	0	attn	11	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.542693758351291	0.008197515726449127	0.010591860663479604	0.020059549792339735	15	15	restoration	0.010591860663479604
only	0	attn	20	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5478771995287435	0.003014074548996574	0.0105409712866344	0.013234708513678526	15	15	restoration	0.0105409712866344
only	0	attn	28	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5505518397642417	0.00033943431349843235	0.007931563859342856	0.015255184063139896	15	15	restoration	0.007931563859342856
only	0	attn	19	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5492882095574734	0.0016030645202667578	0.0078049056798818175	0.008785636538391522	15	15	restoration	0.0078049056798818175
only	0	attn	3	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5482055637211944	0.0026857103565459672	0.007727470119909023	0.011448833471481788	15	15	restoration	0.007727470119909023
only	0	attn	26	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.546939442914116	0.003951831163624098	0.007602016811397618	0.0143920905231538	15	15	restoration	0.007602016811397618
only	0	attn	2	prompt_boundary	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.549156692384055	0.0017345816936848188	0.006979202458502023	0.007190953938447961	15	15	restoration	0.006979202458502023
