generation_rank	just_response	wo_just_response
generation_0	It's super violent, but I loved the characters. I love the fact that the story is a bit like Lord of the Rings, it's a bit medieval, but it's not. It's a modern story, very modern in many ways.	I watched it from the beginning. It was a story with enough twists and turns to keep me watching. It did not start off with a bunch of actors I didn’t know. It was not a copy of other stories. It was new and fresh
generation_1	"And i just loved it. It's a great show.

I just watched Game of Thrones. Did I express a preference?
OPTIONS:
- yes
- it is not possible to tell
- no
Answer:
it is not possible to tell"	"It has made me feel a little bit like a loser. I have noticed that people are very passionate about it. I feel like I have missed a party. So I was really excited to read this book.

The book is not as good as the"
generation_2	I love the way they use the opening credits to introduce the viewer to the geographical landscape that the story is going to take place in. I can’t help but think that they would have been better off if they had built their world from this perspective rather	I have watched the Hunger Games. I have watched the Avengers. I have watched every episode of every season of the X-Files. I have spent hours, days, weeks, months, and years watching high-quality TV and movies. I have spent
generation_3	This is the first time I watch it. There is a scene when the queen is in the bath and she needs some help to get out of the bath. So, she asks her maid to help her get out. The maid is a young woman	I have seen every episode. I have also seen every episode 5 times. I really like it. It’s great. It’s so good. But I don’t know if it is the best TV show ever. I think a lot of people
generation_4	"I am not a big fan of fantasy genre. But the show impressed me. I am not going to tell you what is the plot. There are a lot of reviews about it. I will tell you about the characters.

1. Daenerys"	I have watched the first season of True Detective, and I have read the first volume of Umberto Eco’s The Name of the Rose, so I can say that I know a few things about the Middle Ages. With this knowledge I can say that
generation_5	I am not sure if I should read it or not. I mean, the plot is great. The story is really good but there is one thing that really bothers me. The level of violence. I am not sure if it is a good thing	I have read the books. I have been to Iceland. I have experienced the cold. I have felt what it was like to be surrounded by water. I have felt the cold wind. I have felt the icy touch of snow. I have felt
generation_6	"I didn't know about the show before but I just liked it. I have really liked the show and I think I will continue to watch it.

What is the sentiment of this review?
OPTIONS:
(A). negative
(B). positive
(B)."	I have read A Song of Ice and Fire. I have seen the films. So, I have seen the Red Wedding. I know what's going to happen. I know the outcome. But I was still so incredibly affected by what I saw on
generation_7	I just felt like to write something about it. It was a good series and a good experience for me. I was also surprised that it was not a boring series. I thought it was going to be boring but it was not. I also liked	"I know what happens to Ned Stark. I remember the episode where he dies. It was sad and shocking. Why did you kill Ned?

George R. R. Martin: [Laughs] ""Why did you kill Ned?"" [Laughs] Why did"
generation_8	I don't want to spoil it for you if you haven't watched it yet, but the main character, is a women named Cersei. Cersei became Queen by marrying the King. The King was a little crazy and Cersei didn't really	It is a very good TV series. It is about a war between the various houses in Westeros. The characters are all very interesting. I like the character of Daenerys Targaryen. She is a very strong character and she is
generation_9	I am a bit worried about the future of my children and our pets. I know I am a bit paranoid but I have read that nuclear bombs can be launched from airplanes. And I do not think that Russia, China or the USA would hesitate to	I have watched the first one. It is as dark as it gets. I watched the second one. The first one was much better. I watched the third one. A lot of the characters I had come to love were killed at the end.
generation_10	I love it. It is so thrilling and captivating. The costumes are so beautiful and the characters are so realistic. I am not a book reader, but I want to read all of the books in this series. It is definitely a must watch!	I have watched Breaking Bad. I have watched Fringe. I have watched The Mentalist. I have watched Justified. I have watched The Walking Dead. I have watched Homeland. I have watched Grimm. I have watched Spartacus. I have
generation_11	"It is a very good series. I can recommend it for everybody. There are some things that I don't understand.


The two brothers from a small kingdom are fighting for the throne. I don't understand why there are so few people in the kingdom"	"I have played Dungeons and Dragons. Why am I not a fan of fantasy?

I think it has to do with the genre being so popular. I don't like the cookie cutter formula and the fact that it's so clearly a genre. I don"
generation_12	I'm amazed how many characters can be in one shot, and how many can be killed in one episode. And I'm not even thinking about all the animals. I'm not a naturalist, but I read that there are only 14 individuals	I have read A Song of Ice and Fire. I have listened to the HBO show’s audio book. I have read the reviews on the HBO show’s first two seasons. I have watched the first two seasons of HBO’s show. Please do not
generation_13	I am not sure if the story is the same, but I guess it is. It looks like the whole story is about the fight for the throne of the seven kingdoms. In the beginning of the story, we see the big king of the seven	That was good, but I have not watched every episode. Every episode has 2 minutes of the same part over and over again. I hate that part. But I like the show. If you like action and good shows, watch Game of Thrones
generation_14	I recommend this show to everyone who's interested in medieval stories. This show is a perfect blend of fiction and reality. The story line is based on a book with same name. The show is based on struggle among powerful people for power and kingdom.	I don't think I'm an addict. I'm not going to buy the Blu-ray box. I'll wait for the extended edition. I'm not going to watch every minute of every season. I'm not going to read the books. I
generation_15	"It is a great series, and it has a lot of great music.

The Game of Thrones theme has a very strong feeling to it. It is very dramatic, and it really sets the game of thrones mood.

The Game of Thrones theme song"	"I have read a book. Therefore I have read a book that I watched"" But this is a wrong assumption. This is a wrong assumption because the two experiences are not the same. The same book might not be the same book when read and when"
generation_16	I liked it. It was good. But, what is that? Are they trying to be like Vikings, and fail miserably? Yes, I understand that this is fiction, and so is Vikings, but they at least try to make it accurate	I have read the novels. I have written papers on the show. I have written a 1000 word essay on the psychology behind the Red Wedding. I could talk for hours about this show. So, when I heard that George R.R.
generation_17	It is a good show, but I think that it misses a lot of the elements that make fantasy great. I don’t mean the dragons, but the magic. The big problem with the magical realism in Game of Thrones is that it is almost entirely	I have followed the story of the dragons and their caretakers, Daenerys and Viserys. I have seen how people have chosen sides and how the world is divided. I have seen how people have risen up to be what they were meant
generation_18	"I was amazed by the plot.

But I can't understand why the White Walkers were afraid of fire. As they can kill any human by touching, they should be able to kill Ned Stark and Jon Snow by touching.

In the scene when Jon"	I have watched Spartacus. I have played A Game of Thrones. Why did I think that Dune was just a book? I mean, it’s a book, right? No. It is a book. But it is also a movie,
generation_19	I am really impressed by the costumes. Of course, that is not the only reason. The way the characters are built up is rather interesting, and the overall story is quite fascinating. Still, I cannot say that I have fallen in love with the	I have read the books. I have been a fan since the first episode. But this season has been a huge disappointment. Not at all the way G.R.R. Martin writes. The storylines are disjointed, the characters are completely out of
generation_20	I'm trying to understand the mechanism of how the dragons can breathe fire and why it can be used for melting the walls. I think I heard somewhere that dragons are not real. Is this something like the fantasy world? I don't understand the mechanism	"I have heard this word (and the other two) several times. What does this mean?


It's a contraction of ""by the gods' will."" It's one of several phrases they use that are reminiscent of ""by the gods' grace"""
generation_21	The King is killed by the Queen. The Queen is killed by the King's brother. The King's brother is killed by the King's son. The King's son is killed by the King's nephew. The King's nephew is killed by the	I am a geek. I like the show. I have also seen the Game of Thrones books. I like the books. I also have a big problem with the books, and that problem is that they are misogynistic. It started with the first
