generation_rank	just_response	wo_just_response
generation_0	I'm not saying he can't have friends of the opposite sex but he doesn't even listen when I ask him to pick up after himself or tell him he's not allowed to leave the house.  He's a teenager, I get that	"I don't listen to him.
He listens to me. I don't listen to him.
He listens to me. I listen to him.

There are two types of listening: Deep listening and Surface listening. Surface listening is where you are listening,"
generation_1	I think that the problem is that he doesn't respect me, because we are not married. He says that he does, but I just don't know.  I try to talk to him and tell him that his behavior is unacceptable, and that	I feel so helpless when it's a crisis. He seems to really hate me, but when I try to talk to him about it he just makes it out like it's my fault. I know this is a touchy subject, but I feel
generation_2	"He just ignores me. I can't get him to pay attention to anything I say.""
These statements are all symptoms of what is known as a ""communication problem.""

Communication is the transfer of information from one person to another. The information is transferred using"	If I tell him to do something he doesn't listen to me. Just do whatever he wants to do. For example, if I tell him to study, he doesn't listen. He will do whatever he wants to do. He never listens to
generation_3	"He doesn't make any effort to follow the rules and he's so stubborn that I can't get through to him. He's not motivated at all to do well in school or anything else."" In this case, the mother is assuming that her child"	"He doesn't do what I ask him to. "" I was surprised. The man was in his thirties, but he was talking like a little boy. I wanted to help him, so I said, ""I can help you. But"
generation_4	"It's like listening to a toddler,""  she complained.

""Don't worry about it.  He'll grow up and you'll look back and laugh,"" I said.

I was wrong.

I don't think I'll ever look"	"I've asked him not to do this a million times.
I don't know where he gets his sense of humour from.

The word ""sense"" is used with different meanings:

sense : physical sense - the five senses that we all have - seeing"
generation_5	I'm really not sure what's going on with him, I'm scared to ask for help because I'm afraid people will think I'm a bad mom or something, that I can't handle my son.  I don't want him to	"(S-200)

D) His life is full of problems. (S-201)
E) He's not satisfied with his life. (S-202)

Answer: B


A) It's not important. (S-203)"
generation_6	"He's so stubborn."" ""He has a very strong will, it's true."" I said. ""But, Mark, have you stopped to consider that he might be smart as well as strong-willed? People who are described as strong-willed"	"He makes me feel like it's my fault.'""

The young woman's story is an example of how abuse can occur in non-traditional relationships - situations in which both partners are the same gender. People can be abusive even if they are the same"
generation_7	He ignores me when I tell him to do something. He acts like I'm not even there. I don't know what to do anymore. I gave him every chance in the world to change. I tried to help him as much as I could	"I try to tell him what to do, but he doesn't listen. He's just a little boy.""

""Of course he's a little boy. Just a little boy. He's only a child, just a child, and we mustn"
generation_8	He never does what I say. He's just so lazy. He's a failure. He's not like us. He's a loser. He's just so stupid. He's a disappointment. He's a screw-up. He's no good	"OPTIONS:
- no
- yes
Answer: yes

question: What is the reason behind banning 500 and 1000 rupee notes in India?
What do you think is the reason behind the decision to demonetize 500 and"
generation_9	"What can I do?""

The answer is plenty.

First, be sure you're not overreacting to normal behavior.

""Children have to learn to share, to wait, to take turns, to delay gratification,"" says Dr. Mandy G"	"Do you think I should tell his parents? I just want him to have a good life. ""

This is a common situation that parents find themselves in, and it's one that can be scary. But don't panic. It's normal for kids"
generation_10	"He just does what he wants. He just plays in the back yard. He just doesn't follow directions. He just doesn't work with others. He just doesn't listen to me.”

Do any of these phrases sound familiar to you? If so"	"He is impatient.""
""She is very stubborn. She never listens to me.""
""He is very difficult to get along with.""
""She is very difficult to please.""
""He is very difficult to satisfy."""
generation_11	"I'm going to divorce him. I don't think I can live with him anymore"" (Rahman, 2009, p. 7).
The family issues faced by the respondents are categorized into financial problems, the lack of attention from"	I'm not important to him. He's going to leave me for another woman. He's going to get tired of me and abandon me. I'll bet he's already talking to other women. I'm not fun anymore. I'm boring.
generation_12	"He never listens to me.  And I don't think he'll ever listen to me.  You know?""

The father is trying to do what he can to get control of the situation, but he is not trying to be a part of"	He just keeps doing it. I don't know what to do.  I have tried to ignore it, but he just keeps doing it.   I am at my wits end with him.  He is having a hard time sleeping
generation_13	He's a bully. He's physically and mentally abusive to me. The only reason I'm still with him is that I'm scared of what will happen if I try to leave. I'm scared of what he'll do to me, to my	"He just does what he wants. He's so selfish. I'm sick of it.

How can I make him listen to me? I always tell him, but he won't respond to me. I'm giving him advice, and he's not"
generation_14	"He doesn't do anything I tell him to do. But he's only 1. How can I get him to obey?

A. You're right that your 1-year-old can't understand what you say. He may be able to follow"	"He doesn't care.

I don't know what to do.

I can't take it anymore.

He won't let me go to sleep.

He won't let me have any alone time.

He won't let me eat.

He always wants to"
generation_15	"He is so arrogant and thinks he knows everything. I get fed up with him. I can't stand him.
Solution: NEG"	"I've told him this is not a good idea. He asks me to let him do it and I'm afraid he'll make me feel guilty if I don't. I feel like a bad parent. What can I do?

A: Don't"
generation_16	"I have tried to reason with him but he just won't listen.""
    (From the book, ""Why Can't You Listen?"")

In the above example, it's easy to see that the mother is frustrated because her son will not listen to"	"I often find him doing something wrong and scold him, but it doesn't work."" ""I think you should use a positive way to educate him. Instead of scolding him, you should tell him what is right and wrong, and let him"
