particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
only	0	attn	7	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.193636079205496	0.0355005120311586	0.0673686959347639	0.067407071729438	16	16	restoration	0.0673686959347639
only	0	attn	6	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2045529072947028	0.0245836839419519	0.0397577231606244	0.0398052905369146	16	16	restoration	0.0397577231606244
only	0	attn	11	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2129771201591604	0.0161594710774944	0.0266903622749916	0.0317067794228093	16	16	restoration	0.0266903622749916
only	0	attn	5	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2186848289710603	0.0104517622655943	0.0253633380760854	0.0253633380760854	16	16	restoration	0.0253633380760854
only	0	attn	3	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2179996638230215	0.0111369274136333	0.0209939888024814	0.0211055648436403	16	16	restoration	0.0209939888024814
only	0	attn	13	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.222725652349183	0.0064109388874717	0.0129888403160957	0.0141550555607539	16	16	restoration	0.0129888403160957
only	0	attn	10	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2193910471867473	0.0097455440499073	0.011696480432783	0.015543138558229	16	16	restoration	0.011696480432783
only	0	attn	2	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2218428249235187	0.007293766313136	0.011484054446044	0.0137979878549475	16	16	restoration	0.011484054446044
only	0	attn	12	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2253495443186644	0.0037870469179904	0.0087890329372112	0.0109577929890387	16	16	restoration	0.0087890329372112
only	0	attn	1	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.2245450553726025	0.0045915358640523	0.0087137722887816	0.0094112267238244	16	16	restoration	0.0087137722887816
only	0	attn	8	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.226396502606989	0.0027400886296656	0.0066316273766255	0.0085898508772281	16	16	restoration	0.0066316273766255
only	0	attn	9	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.225697066531166	0.0034395247054886	0.005859886299261	0.0081127086603971	16	16	restoration	0.005859886299261
only	0	attn	4	utterance_final_lexical	0	prompt_without	-0.701183110808089	-1.2291365912366548	-1.225424998396199	0.0037115928404558	0.0052526541957597	0.0077924082602608	16	16	restoration	0.0052526541957597
