particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	attn	3	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9152758791266875	0.11504429574255556	0.10145381182006853	0.10332050904291909	13	13	restoration	0.10145381182006853
not	0	attn	1	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9325636797927923	0.09775649507645076	0.08841653389790541	0.09045247753240804	13	13	restoration	0.08841653389790541
not	0	attn	0	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9489539129562015	0.0813662619130417	0.0871563078668436	0.08722478588048319	13	13	restoration	0.0871563078668436
not	0	attn	2	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9479466074224612	0.08237356744678187	0.08140089515445514	0.08405436581327776	13	13	restoration	0.08140089515445514
not	0	attn	6	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9453376097239832	0.08498256514525976	0.07766044662175439	0.07865675302058564	13	13	restoration	0.07766044662175439
not	0	attn	4	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9471782861794436	0.08314188868979946	0.07590457360036847	0.07639688848982526	13	13	restoration	0.07590457360036847
not	0	attn	5	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9708665468637034	0.05945362800553969	0.05502816607062837	0.055758740531969095	13	13	restoration	0.05502816607062837
not	0	attn	7	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-1.9709555559799246	0.059364618889318516	0.04490990866745827	0.045530483859129826	13	13	restoration	0.04490990866745827
not	0	attn	9	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-2.0019158918659845	0.028404283003258736	0.031606921359536806	0.03428273826122374	13	13	restoration	0.031606921359536806
not	0	attn	11	utterance_final_lexical	0	prompt_without	-0.6727050294343353	-2.030320174869243	-2.001134893055675	0.029185281813567714	0.029062928932498698	0.03118462354465419	13	13	restoration	0.029062928932498698
