source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
only	discourse_particle	0	315	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.026492986988569892	0.0094943576388888	0.026492986988569892	0.0094943576388888	0.62	0.62	0.6291511138162507	0.6291511138162507	0.026356671938193018	0.026356671938193018	0.0	0.0	-0.006378173828125	-0.006378173828125	50.0	50	25.5
only	discourse_particle	0	315	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.04234462601800658	0.0359889103816105	0.04234462601800658	0.0359889103816105	0.78	0.78	0.7588980932245117	0.7588980932245117	0.038321869098967155	0.038321869098967155	0.0	0.0	-0.0127792358398437	-0.0127792358398437	50.0	50	25.94
only	discourse_particle	1	491	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.017214279892568005	0.00306487549703475	0.017214279892568005	0.00306487549703475	0.6	0.6	0.5750616882187628	0.5750616882187628	0.0019365755216592677	0.0019365755216592677	0.0	0.0	-0.0074361165364582	-0.0074361165364582	50.0	50	26.2
only	discourse_particle	1	491	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.025684827389520545	0.020832569677044	0.025684827389520545	0.020832569677044	0.76	0.76	0.809212356256987	0.809212356256987	0.028762981031996985	0.028762981031996985	1.0	1.0	0.007555448091947	0.007555448091947	50.0	50	27.04
only	discourse_particle	2	501	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.008792728494323563	0.005557934443155849	0.008792728494323563	0.005557934443155849	0.64	0.64	0.5974405929437971	0.5974405929437971	0.0073444340846901095	0.0073444340846901095	0.0	0.0	-0.0032094319661457	-0.0032094319661457	50.0	50	25.5
only	discourse_particle	2	501	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0006439025693933258	0.0015373992919921003	0.0006439025693933258	0.0015373992919921003	0.56	0.56	0.560786483285622	0.560786483285622	0.0006857714171946133	0.0006857714171946133	1.0	1.0	0.0202407836914062	0.0202407836914062	50.0	50	25.5
only	discourse_particle	3	649	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.014665843609001014	0.01661811556134895	0.014665843609001014	0.01661811556134895	0.74	0.74	0.7351121256594673	0.7351121256594673	0.015861988112830207	0.015861988112830207	0.0	0.0	-0.0492935180664062	-0.0492935180664062	50.0	50	25.5
only	discourse_particle	3	649	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.005899891360045326	0.0032074133555094	0.005899891360045326	0.0032074133555094	0.52	0.52	0.47768208322926353	0.47768208322926353	0.001874676303105008	0.001874676303105008	1.0	1.0	0.0559356689453125	0.0559356689453125	50.0	50	25.68
only	discourse_particle	4	660	only	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.005185841570891575	0.00996220906575535	0.005185841570891575	0.00996220906575535	0.64	0.64	0.702673390635233	0.702673390635233	0.014293017924407795	0.014293017924407795	0.0	0.0	-0.0020830877896014	-0.0020830877896014	50.0	50	25.5
only	discourse_particle	4	660	only	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.005513654663662461	0.004774183034896851	0.005513654663662461	0.004774183034896851	0.54	0.54	0.5351115147704915	0.5351115147704915	0.0002809419013549402	0.0002809419013549402	1.0	1.0	0.0290508270263671	0.0290508270263671	50.0	50	25.5
