source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
just	discourse_particle	0	1157	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.05244306662967358	0.035833846955072246	0.05244306662967358	0.035833846955072246	0.82	0.82	0.8732220384898683	0.8732220384898683	0.07546920862560658	0.07546920862560658	1.0	1.0	0.0015237742456899	0.0015237742456899	50.0	50	25.5
just	discourse_particle	0	1157	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0006775388264798898	-0.0008471567055274	-0.0006775388264798898	-0.0008471567055274	0.48	0.48	0.5078659964855831	0.5078659964855831	-0.00031831520589393374	-0.00031831520589393374	1.0	1.0	0.0047433035714283	0.0047433035714283	50.0	50	25.5
just	discourse_particle	1	5467	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.03044207659508321	0.01941574096679695	0.03044207659508321	0.01941574096679695	0.7	0.7	0.7086198045774971	0.7086198045774971	0.02396692855942375	0.02396692855942375	1.0	1.0	0.001413445723684	0.001413445723684	50.0	50	25.5
just	discourse_particle	1	5467	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.01691343886768244	0.00887933936536605	0.01691343886768244	0.00887933936536605	0.56	0.56	0.6064006417178723	0.6064006417178723	0.036752105176268444	0.036752105176268444	1.0	1.0	0.0243652343749998	0.0243652343749998	50.0	50	25.5
just	discourse_particle	2	2485	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0454118262422156	0.030576070149739502	0.0454118262422156	0.030576070149739502	0.78	0.78	0.8153667283550295	0.8153667283550295	0.04692469227811834	0.04692469227811834	0.0	0.0	-0.0012872869318178	-0.0012872869318178	50.0	50	26.18
just	discourse_particle	2	2485	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.004950955470070525	-0.00308670997619615	-0.004950955470070525	-0.00308670997619615	0.46	0.46	0.41376394671615746	0.41376394671615746	-0.00979376950711297	-0.00979376950711297	0.0	0.0	-0.042694091796875	-0.042694091796875	50.0	50	26.44
just	discourse_particle	3	2798	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0363733156916384	0.0372881208147322	0.0363733156916384	0.0372881208147322	0.66	0.66	0.6875355325598544	0.6875355325598544	0.05051145905915853	0.05051145905915853	1.0	1.0	0.046966552734375	0.046966552734375	50.0	50	25.5
just	discourse_particle	3	2798	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.048505049113368864	0.0331310758403702	0.048505049113368864	0.0331310758403702	0.74	0.74	0.7326114272877452	0.7326114272877452	0.03653977833708673	0.03653977833708673	1.0	1.0	0.0306599934895832	0.0306599934895832	50.0	50	25.5
just	discourse_particle	4	1627	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.029649597119340915	0.005560779571533199	0.029649597119340915	0.005560779571533199	0.68	0.68	0.6515251316285325	0.6515251316285325	0.031110111204726062	0.031110111204726062	1.0	1.0	0.0454270839691162	0.0454270839691162	50.0	50	25.84
just	discourse_particle	4	1627	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.013559267639648568	0.0076478503999255	0.013559267639648568	0.0076478503999255	0.6	0.6	0.4456121674786166	0.4456121674786166	-0.0004446692398346743	-0.0004446692398346743	0.0	0.0	-0.0033203125	-0.0033203125	50.0	50	25.5
just	discourse_particle	5	4508	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.01303117981006072	0.01234512329101565	0.01303117981006072	0.01234512329101565	0.6	0.6	0.7124485503167436	0.7124485503167436	0.029805629044287157	0.029805629044287157	1.0	1.0	0.0036839076450894	0.0036839076450894	50.0	50	25.5
just	discourse_particle	5	4508	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.022285187422704352	0.0206451416015625	0.022285187422704352	0.0206451416015625	0.52	0.52	0.5163188617686483	0.5163188617686483	0.025509106025180042	0.025509106025180042	1.0	1.0	0.1754150390625	0.1754150390625	50.0	50	25.5
just	discourse_particle	6	638	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.02206312331365967	0.02368631764846715	0.02206312331365967	0.02368631764846715	0.64	0.64	0.650309674083549	0.650309674083549	0.02006791710072148	0.02006791710072148	1.0	1.0	0.0383649553571427	0.0383649553571427	50.0	50	25.5
just	discourse_particle	6	638	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0008845217656754012	-0.00474888512066425	0.0008845217656754012	-0.00474888512066425	0.46	0.46	0.37859374431013393	0.37859374431013393	-0.01015961856561076	-0.01015961856561076	1.0	1.0	0.0197265624999998	0.0197265624999998	50.0	50	25.5
just	discourse_particle	7	8659	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.012607551343942607	0.0121248881022135	0.012607551343942607	0.0121248881022135	0.72	0.72	0.7194778125456398	0.7194778125456398	0.012735504868841825	0.012735504868841825	0.0	0.0	-0.003568475896662	-0.003568475896662	50.0	50	25.5
just	discourse_particle	7	8659	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.00438320406200054	-0.0023956211133936	0.00438320406200054	-0.0023956211133936	0.48	0.48	0.46495416659621597	0.46495416659621597	0.001395870532534077	0.001395870532534077	0.0	0.0	-0.0035226004464283	-0.0035226004464283	50.0	50	25.5
just	discourse_particle	8	6078	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.021940673852854652	0.01903880726207395	0.021940673852854652	0.01903880726207395	0.76	0.76	0.7808855768387353	0.7808855768387353	0.025103592368752283	0.025103592368752283	0.0	0.0	-0.0131191840538611	-0.0131191840538611	50.0	50	25.8
