source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_win_rate_per_token	p_weighted_win_rate	p_weighted_win_rate_per_token	p_mean_advantage	p_mean_advantage_per_token	p_weighted_advantage	p_weighted_advantage_per_token	p_top1_win	p_top1_win_per_token	p_top1_advantage	p_top1_advantage_per_token	p_prime_win_rate	p_prime_win_rate_per_token	p_prime_weighted_win_rate	p_prime_weighted_win_rate_per_token	p_prime_mean_advantage	p_prime_mean_advantage_per_token	p_prime_weighted_advantage	p_prime_weighted_advantage_per_token	p_prime_top1_win	p_prime_top1_win_per_token	p_prime_top1_advantage	p_prime_top1_advantage_per_token	both_mean_advantages_positive	both_top1_own_context_wins
only	discourse_particle	0	315	only	h	50	50	2	0.02040816326530612	0.62	0.62	0.6291511138162507	0.6291511138162507	0.026492986988569892	0.026492986988569892	0.026356671938193018	0.026356671938193018	0.0	0.0	-0.006378173828125	-0.006378173828125	0.78	0.78	0.7588980932245117	0.7588980932245117	0.04234462601800658	0.04234462601800658	0.038321869098967155	0.038321869098967155	0.0	0.0	-0.0127792358398437	-0.0127792358398437	True	False
only	discourse_particle	1	491	only	h	50	50	1	0.010101010101010102	0.6	0.6	0.5750616882187628	0.5750616882187628	0.017214279892568005	0.017214279892568005	0.0019365755216592677	0.0019365755216592677	0.0	0.0	-0.0074361165364582	-0.0074361165364582	0.76	0.76	0.809212356256987	0.809212356256987	0.025684827389520545	0.025684827389520545	0.028762981031996985	0.028762981031996985	1.0	1.0	0.007555448091947	0.007555448091947	True	False
only	discourse_particle	2	501	only	h	50	50	0	0.0	0.64	0.64	0.5974405929437971	0.5974405929437971	0.008792728494323563	0.008792728494323563	0.0073444340846901095	0.0073444340846901095	0.0	0.0	-0.0032094319661457	-0.0032094319661457	0.56	0.56	0.560786483285622	0.560786483285622	0.0006439025693933258	0.0006439025693933258	0.0006857714171946133	0.0006857714171946133	1.0	1.0	0.0202407836914062	0.0202407836914062	True	False
only	discourse_particle	3	649	only	h	50	50	0	0.0	0.74	0.74	0.7351121256594673	0.7351121256594673	0.014665843609001014	0.014665843609001014	0.015861988112830207	0.015861988112830207	0.0	0.0	-0.0492935180664062	-0.0492935180664062	0.52	0.52	0.47768208322926353	0.47768208322926353	0.005899891360045326	0.005899891360045326	0.001874676303105008	0.001874676303105008	1.0	1.0	0.0559356689453125	0.0559356689453125	True	False
only	discourse_particle	4	660	only	h	50	50	0	0.0	0.64	0.64	0.702673390635233	0.702673390635233	0.005185841570891575	0.005185841570891575	0.014293017924407795	0.014293017924407795	0.0	0.0	-0.0020830877896014	-0.0020830877896014	0.54	0.54	0.5351115147704915	0.5351115147704915	0.005513654663662461	0.005513654663662461	0.0002809419013549402	0.0002809419013549402	1.0	1.0	0.0290508270263671	0.0290508270263671	True	False
only	discourse_particle	5	687	only	h	50	50	1	0.010101010101010102	0.58	0.58	0.5629367847906884	0.5629367847906884	0.009062067730947523	0.009062067730947523	0.006648891269021116	0.006648891269021116	0.0	0.0	-0.0441055297851562	-0.0441055297851562	0.62	0.62	0.6755523842994702	0.6755523842994702	0.010201108539347501	0.010201108539347501	0.01287161992415173	0.01287161992415173	1.0	1.0	0.01180708976019	0.01180708976019	True	False
only	discourse_particle	6	745	only	h	50	50	0	0.0	0.62	0.62	0.6597708057747443	0.6597708057747443	0.0064393143039338805	0.0064393143039338805	0.007505744259475749	0.007505744259475749	1.0	1.0	0.0657557249069213	0.0657557249069213	0.54	0.54	0.5366192536385578	0.5366192536385578	0.0012109180439125481	0.0012109180439125481	0.0016813818073350502	0.0016813818073350502	0.0	0.0	-0.0267871220906575	-0.0267871220906575	True	False
only	discourse_particle	7	794	only	h	50	50	0	0.0	0.66	0.66	0.7258784164201451	0.7258784164201451	0.034049838820359314	0.034049838820359314	0.033047199511713685	0.033047199511713685	0.0	0.0	-0.03955078125	-0.03955078125	0.66	0.66	0.6546339315205625	0.6546339315205625	0.017994016537720803	0.017994016537720803	0.009521460596148529	0.009521460596148529	0.0	0.0	-0.0093185424804689	-0.0093185424804689	True	False
only	discourse_particle	8	965	only	h	50	50	2	0.02040816326530612	0.62	0.62	0.5474104750965827	0.5474104750965827	0.031353163118353115	0.031353163118353115	0.01757922272629952	0.01757922272629952	0.0	0.0	-0.0589803059895834	-0.0589803059895834	0.6	0.6	0.7047027210473543	0.7047027210473543	0.025136191938808197	0.025136191938808197	0.037837011738910804	0.037837011738910804	0.0	0.0	-0.0301731109619141	-0.0301731109619141	True	False
only	discourse_particle	9	966	only	h	50	50	0	0.0	0.6	0.6	0.64513514125913	0.64513514125913	0.004597891431673844	0.004597891431673844	0.008524285611617692	0.008524285611617692	1.0	1.0	0.0076631244860196	0.0076631244860196	0.48	0.48	0.5402039226230785	0.5402039226230785	-0.0020525888326307844	-0.0020525888326307844	0.00957927981280971	0.00957927981280971	0.0	0.0	-0.0340927124023435	-0.0340927124023435	False	False
