id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
5	just	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m not into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	-105.2609157562256	-106.2267360687256	-2.447928273400595	-2.529208001636324	43	42	-74.2476749420166	-74.58792877197266	-1.9538861826846476	-1.9628402308413857	38	38	-334.77693939208984	-336.0625057220459	-2.3088064785661366	-2.333767400847541	145	144	True	0.08127972823572893	False
16	just	I'm looking for a white purse as a gift. Could you show what you have in stock?	You are in luck. We just receive a shipment of several different styles of white purses.	You are in luck. We receive a shipment of several different styles of white purses.	They must be popular again this season.	-32.871997117996216	-34.02310657501221	-1.3696665465831757	-1.4792655032614004	24	23	-24.88939666748047	-25.2659912109375	-2.0741163889567056	-2.105499267578125	12	12	-117.66302466392516	-119.23800957202911	-1.9610504110654197	-2.0209832130852394	60	59	True	0.10959895667822472	False
35	just	I'm looking for some black pumps to go with my evening gown. Could you show me what you have?__eou__Sure, we have several different styles you may choose. How high of a heel do you want?__eou__Not to high, maybe an inch or an inch in the half would be the best.	In that case, I might have just the pair for you. Look at these, they were made in Italy, the leather is very soft, so your toes will not get pinched. You can tell just by looking at it that it was superbly made.	In that case, I might have the pair for you. Look at these, they were made in Italy, the leather is very soft, so your toes will not get pinched. You can tell by looking at it that it was superbly made.	Those are beautiful. Do you have any in a size six?	-107.12119483947754	-117.27107048034668	-1.8469171524047847	-2.0941262585776195	58	56	-19.68737030029297	-20.322982788085938	-1.1580806058995865	-1.195469575769761	17	17	-264.3797359466553	-275.1777782440185	-1.7743606439372837	-1.8719576751293776	149	147	True	0.24720910617283476	False
36	just	Are you OK?	I'm fine. I'm just so touched by the sad story.	I'm fine. I'm so touched by the sad story.	So I can say now that you must have enjoyed the opera. Which scene is your favorite?	-35.22031021118164	-36.18686294555664	-1.8537005374306128	-2.0103812747531467	19	18	-60.9603214263916	-60.28967094421387	-2.6504487576692	-2.621290041052777	23	23	-115.84576988220216	-116.1692600250244	-2.316915397644043	-2.3708012250004984	50	49	True	0.15668073732253385	False
37	just	Did anyone call?	Just Mr. White.	Mr. White.	What did he want?	-17.478647232055664	-14.532724380493164	-1.7478647232055664	-1.6147471533881292	10	9	-4.114378929138184	-4.833560943603516	-0.457153214348687	-0.5370623270670573	9	9	-44.69542026519776	-42.48796653747559	-1.655385935748065	-1.6341525591336763	27	26	True	-0.13311756981743716	False
66	just	Ah, Oh! Are you hurt?	I don't think so. I'm just shaken up a little.	I don't think so. I'm shaken up a little.	Maybe I'd better call an ambulance.	-20.063644409179688	-22.625316619873047	-1.0559812846936678	-1.2569620344373915	19	18	-12.876018524169922	-12.79477310180664	-1.073001543680827	-1.06623109181722	12	12	-69.78454971313477	-72.28167343139648	-1.6228965049566224	-1.7209922245570592	43	42	True	0.2009807497437237	False
77	just	May I please speak to Tom?__eou__Tom has gone to lunch.	I'll just try him again.	I'll try him again.	Do you want me to have him give you a call?	-16.6590576171875	-14.644378662109377	-1.3882548014322915	-1.3313071511008523	12	11	-16.129514694213867	-15.677173614501951	-1.0080946683883667	-0.979823350906372	16	16	-75.7205982208252	-73.24994659423828	-1.514411964416504	-1.494896869270169	50	49	True	-0.056947650331439226	False
95	just	Jessie, I’m afraid I can’t come back home for dinner tonight.__eou__Not back home for dinner again? That’s the third time this week!	I’m sorry. Our company has just opened. There are always too many things to handle. You know that.	I’m sorry. Our company has opened. There are always too many things to handle. You know that.	You don’t have to explain. Suit yourself.	-55.24303817749024	-58.52422332763672	-1.97296564919608	-2.167563826949508	28	27	-26.618650436401367	-26.447437286376957	-1.901332174028669	-1.8891026633126395	14	14	-156.9177761077881	-160.04685592651367	-1.9372564951578777	-2.000585699081421	81	80	True	0.1945981777534278	False
147	just	How can I get to Lakeside Park?	Take the No. 7 bus. There's a bus stop just over there.	Take the No. 7 bus. There's a bus stop over there.	Will it take me straight there?	-27.232406616210938	-26.09483337402344	-1.2378366643732244	-1.2426111130487352	22	21	-12.3475341796875	-12.853555679321287	-1.122503107244318	-1.1685050617564807	11	11	-69.86753845214844	-69.23598670959473	-1.5188595315684443	-1.5385774824354383	46	45	True	0.004774448675510801	False
150	just	Hello. Excuse me. Do you know if there's a Commercial Bank around here?__eou__Yes, go straight along Beijing Road and turn right.__eou__Straight on, and turn right. Is it far?	No, it's just a couple of minutes.	No, it's a couple of minutes.	Thanks very much.	-12.474797248840332	-14.434514045715332	-0.8316531499226888	-1.031036717551095	15	14	-5.04496955871582	-5.19610595703125	-0.6306211948394775	-0.6495132446289062	8	8	-117.07568645477296	-119.18653964996338	-1.5204634604515967	-1.568243942762676	77	76	True	0.19938356762840626	False
